0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3
-1.6236,-1.6235,-1.6227,-1.6208,-1.617,-1.611,-1.6023,-1.5906,-1.5754,-1.5567,-1.534,-1.5073,-1.4765,-1.4415,-1.4023,-1.359,-1.3117,-1.2604,-1.2056,-1.1473,-1.086,-1.022,-0.95577,-0.88775,-0.8185,-0.74861,-0.68113,-0.62653,-0.59153,-0.57613,-0.57361
0.6,0.60005,0.60037,0.60122,0.60283,0.6054,0.60912,0.61416,0.62064,0.62869,0.6384,0.64983,0.66304,0.67804,0.69483,0.7134,0.73369,0.75564,0.77916,0.80412,0.8304,0.85783,0.88622,0.91537,0.94505,0.975,1.0039,1.0273,1.0423,1.0489,1.05
-0.64318,-0.64315,-0.64293,-0.64237,-0.6413,-0.63958,-0.6371,-0.63374,-0.62942,-0.62405,-0.61758,-0.60996,-0.60116,-0.59116,-0.57996,-0.56758,-0.55405,-0.53942,-0.52374,-0.5071,-0.48958,-0.4713,-0.45237,-0.43293,-0.41315,-0.39318,-0.3739,-0.3583,-0.3483,-0.3439,-0.34318
0,0.0032704,0.012723,0.027821,0.048026,0.0728,0.10161,0.13391,0.16916,0.20684,0.2464,0.2873,0.32901,0.37099,0.4127,0.4536,0.49316,0.53084,0.56609,0.59839,0.6272,0.65197,0.67218,0.68728,0.69673,0.7,0.6272,0.4536,0.2464,0.0728,0
0,0.0014016,0.0054528,0.011923,0.020582,0.0312,0.043546,0.057389,0.072499,0.088646,0.1056,0.12313,0.141,0.159,0.17687,0.1944,0.21135,0.2275,0.24261,0.25645,0.2688,0.27942,0.28808,0.29455,0.2986,0.3,0.2688,0.1944,0.1056,0.0312,5.5511e-17
0,0.0009344,0.0036352,0.0079488,0.013722,0.0208,0.02903,0.038259,0.048333,0.059098,0.0704,0.082086,0.094003,0.106,0.11791,0.1296,0.1409,0.15167,0.16174,0.17097,0.1792,0.18628,0.19205,0.19636,0.19907,0.2,0.1792,0.1296,0.0704,0.0208,0
