0.000000000000000000e+00,1.028819084167480469e-01,2.064509391784667969e-01,3.112001419067382812e-01,5.024511814117431641e-01,6.055104732513427734e-01,7.079601287841796875e-01,8.145864009857177734e-01,9.897527694702148438e-01,1.092633008956909180e+00,1.194983482360839844e+00,1.303207159042358398e+00,1.507236003875732422e+00,1.610278844833374023e+00,1.718556642532348633e+00,1.826916694641113281e+00,2.017390251159667969e+00,2.121604919433593750e+00,2.225009441375732422e+00,2.335774421691894531e+00,2.482261419296264648e+00,2.585785627365112305e+00,2.753521680831909180e+00,2.876926422119140625e+00,2.979140996932983398e+00,3.081645011901855469e+00,3.185292243957519531e+00,3.296277284622192383e+00,3.502266645431518555e+00,3.605823993682861328e+00,3.709648609161376953e+00,3.821404695510864258e+00,4.012222766876220703e+00,4.116755723953247070e+00,4.220664501190185547e+00,4.330613851547241211e+00,4.484739303588867188e+00,4.588712930679321289e+00,4.692019224166870117e+00,4.830413341522216797e+00,4.994842290878295898e+00,5.099815845489501953e+00,5.203669548034667969e+00,5.316874504089355469e+00,5.504747867584228516e+00,5.609769344329833984e+00,5.716829538345336914e+00,5.828847646713256836e+00,5.992205858230590820e+00,6.097294330596923828e+00,6.202062129974365234e+00,6.316582679748535156e+00,6.476936578750610352e+00,6.582373619079589844e+00,6.686185598373413086e+00,6.800173521041870117e+00,6.982172966003417969e+00,7.087862730026245117e+00,7.192138195037841797e+00,7.304261922836303711e+00,7.477244138717651367e+00,7.583014726638793945e+00,7.687864303588867188e+00,7.800210714340209961e+00,7.909380197525024414e+00,8.062173604965209961e+00,8.168449878692626953e+00,8.272899150848388672e+00,8.397342443466186523e+00,8.509693384170532227e+00,8.622506380081176758e+00,8.736259937286376953e+00,8.850556135177612305e+00,9.023490190505981445e+00,9.136235475540161133e+00,9.308230400085449219e+00,9.518264532089233398e+00,9.630991935729980469e+00,9.745184421539306641e+00,9.860046148300170898e+00,1.004314756393432617e+01,1.015739727020263672e+01,1.027290248870849609e+01,1.039233875274658203e+01,1.050572371482849121e+01,1.061838269233703613e+01,1.077818608283996582e+01,1.089514923095703125e+01,1.100872135162353516e+01,1.112221598625183105e+01,1.127372908592224121e+01,1.140479254722595215e+01,1.151743698120117188e+01,1.163132548332214355e+01,1.174388742446899414e+01,1.186995959281921387e+01,1.205729150772094727e+01,1.217022609710693359e+01
-1.835797607421874922e+00,-1.836376586914062470e+00,-1.836183227539062601e+00,-1.835206176757812502e+00,-1.823920654296875110e+00,-1.815922119140624957e+00,-1.805866577148437457e+00,-1.794882080078125108e+00,-1.770543090820312582e+00,-1.762535522460937587e+00,-1.747123291015624913e+00,-1.734837890624999934e+00,-1.721659545898437393e+00,-1.722037475585937560e+00,-1.723315307617187431e+00,-1.723829101562500021e+00,-1.720415893554687603e+00,-1.716099975585937409e+00,-1.708385375976562592e+00,-1.694901855468750052e+00,-1.663500244140625028e+00,-1.635494018554687568e+00,-1.587828247070312448e+00,-1.529166259765625036e+00,-1.471059204101562434e+00,-1.416327148437499961e+00,-1.361286499023437457e+00,-1.306897583007812447e+00,-1.185573852539062445e+00,-1.130820434570312560e+00,-1.076837768554687491e+00,-1.016922119140625025e+00,-9.260103759765625497e-01,-8.870228271484374982e-01,-8.564962158203125453e-01,-8.276148681640624893e-01,-7.977397460937499796e-01,-7.726801757812500338e-01,-7.511563720703124947e-01,-7.141376953125000426e-01,-6.788323364257812242e-01,-6.436828613281250222e-01,-6.116176757812500364e-01,-5.811710205078125524e-01,-4.795922851562500200e-01,-4.195551757812500115e-01,-3.352231140136718857e-01,-2.628555908203125124e-01,-1.453065185546875138e-01,-6.495372009277343428e-02,6.237854003906249598e-03,8.976164245605468273e-02,1.890084533691406277e-01,2.491113281250000033e-01,2.878328552246093852e-01,3.176538085937499756e-01,3.630353698730468537e-01,3.825973205566406410e-01,4.007856445312499849e-01,4.189591674804687416e-01,4.436553344726562598e-01,4.675650634765625147e-01,4.868666992187499765e-01,5.261927490234374893e-01,5.629903564453124787e-01,6.475809936523437838e-01,7.010008544921875195e-01,7.609838256835937953e-01,8.251755981445312305e-01,9.087138061523437615e-01,9.954586181640624476e-01,1.088514160156250021e+00,1.177583984375000004e+00,1.311980590820312598e+00,1.370930664062500082e+00,1.446125122070312408e+00,1.517477416992187411e+00,1.554295898437499934e+00,1.584714111328124897e+00,1.607178588867187452e+00,1.632587158203125055e+00,1.642971557617187495e+00,1.653325927734375034e+00,1.673280151367187552e+00,1.698811035156249982e+00,1.738897094726562509e+00,1.806523681640624934e+00,1.870413452148437461e+00,1.939188964843749918e+00,2.008163452148437500e+00,2.081310058593750068e+00,2.144101074218749847e+00,2.175449218749999858e+00,2.186271484375000185e+00,2.190366943359375096e+00,2.154037353515624975e+00,2.121117675781249989e+00,2.070856201171875188e+00
6.763566894531249929e-01,6.788156738281250213e-01,6.823410644531250346e-01,6.848698730468749662e-01,6.940415039062499680e-01,7.005925292968749885e-01,7.095554199218749858e-01,7.204221191406250391e-01,7.398149414062500373e-01,7.443674316406250213e-01,7.515114746093749520e-01,7.558815917968749742e-01,7.624641113281249716e-01,7.664992675781250320e-01,7.712878417968750400e-01,7.758874511718749645e-01,7.821152343749999680e-01,7.830266113281250107e-01,7.852668457031249938e-01,7.880754394531249707e-01,7.912751464843750249e-01,7.939030761718750551e-01,7.970617675781249689e-01,8.028906249999999689e-01,8.087934570312500515e-01,8.142084960937500115e-01,8.184575195312500107e-01,8.229035644531249583e-01,8.333269042968749485e-01,8.347116699218749547e-01,8.350761718750000506e-01,8.361923828124999680e-01,8.453903808593750124e-01,8.516745605468749591e-01,8.591481933593749787e-01,8.666389160156250382e-01,8.747584228515624671e-01,8.818557128906250320e-01,8.873193359375000089e-01,9.013194580078125462e-01,9.166298828125000187e-01,9.306149902343749947e-01,9.404034423828124822e-01,9.494694824218750107e-01,9.692708740234374787e-01,9.784543457031249503e-01,9.887252197265624654e-01,9.967363281250000151e-01,1.008645874023437417e+00,1.014511230468750025e+00,1.018087158203125009e+00,1.020013916015624966e+00,1.023408935546874954e+00,1.028071777343749993e+00,1.033374267578125005e+00,1.039420166015625036e+00,1.050882568359374991e+00,1.055993164062499989e+00,1.061511718750000055e+00,1.068293212890625066e+00,1.079143432617187592e+00,1.088394775390624902e+00,1.094469116210937454e+00,1.101901489257812505e+00,1.107843261718749917e+00,1.116799316406249964e+00,1.122391601562499952e+00,1.127349487304687425e+00,1.134620117187500110e+00,1.141889160156249972e+00,1.147654663085937443e+00,1.155032714843750030e+00,1.161053710937500094e+00,1.177552856445312601e+00,1.191257812499999957e+00,1.214954589843749932e+00,1.252819580078124995e+00,1.275069335937500048e+00,1.295994384765625007e+00,1.317728149414062466e+00,1.352760498046875037e+00,1.373704345703125052e+00,1.394768676757812464e+00,1.423848388671874909e+00,1.452219238281249991e+00,1.481150634765624918e+00,1.516956787109374982e+00,1.541227539062500096e+00,1.558156494140624959e+00,1.567643310546875002e+00,1.573331787109375046e+00,1.574803955078124984e+00,1.571588134765625089e+00,1.567468505859374917e+00,1.564848876953125023e+00,1.557760986328124986e+00,1.555048828124999893e+00,1.552953247070312459e+00
-7.876834716796875524e-01,-7.875992431640624902e-01,-7.862033691406250524e-01,-7.861456298828124467e-01,-7.830333251953125462e-01,-7.820778808593750187e-01,-7.806357421874999813e-01,-7.794116210937499512e-01,-7.757541503906250080e-01,-7.763939208984375062e-01,-7.751820068359375204e-01,-7.746932373046875320e-01,-7.751184082031250533e-01,-7.766632080078125222e-01,-7.785279541015625027e-01,-7.810643310546875329e-01,-7.867104492187499964e-01,-7.896286621093749902e-01,-7.925855712890624849e-01,-7.963890380859375284e-01,-8.024605712890624520e-01,-8.065933837890625346e-01,-8.127769775390625284e-01,-8.205556640625000231e-01,-8.268023681640624956e-01,-8.314840087890624787e-01,-8.363413085937499991e-01,-8.394600830078124964e-01,-8.507119140625000187e-01,-8.568210449218750524e-01,-8.608192138671875160e-01,-8.683945312499999902e-01,-8.831235351562499725e-01,-8.912664794921875133e-01,-8.974884033203125444e-01,-9.046481933593749636e-01,-9.092678222656249698e-01,-9.113608398437500480e-01,-9.133743896484375346e-01,-9.118349609375000497e-01,-9.061059570312499645e-01,-8.971591796875000302e-01,-8.871976318359374725e-01,-8.782392578125000071e-01,-8.467032470703125258e-01,-8.292216796875000462e-01,-8.072280273437499876e-01,-7.835616455078124876e-01,-7.456123046874999494e-01,-7.135899658203125329e-01,-6.868247070312499813e-01,-6.574696044921874982e-01,-6.176311035156250018e-01,-5.887548828124999911e-01,-5.604119873046875533e-01,-5.336712646484375044e-01,-4.760585632324218497e-01,-4.471753845214843648e-01,-4.185428771972656281e-01,-3.857661437988281206e-01,-3.442586975097656210e-01,-3.158852233886718652e-01,-2.986748352050781485e-01,-2.708229064941406472e-01,-2.556195983886718759e-01,-2.312596740722656363e-01,-2.230363464355468728e-01,-2.159595642089843781e-01,-2.122915344238281155e-01,-2.102312316894531241e-01,-2.102861633300781297e-01,-2.135964050292968874e-01,-2.189805603027343839e-01,-2.282200622558593628e-01,-2.325375061035156177e-01,-2.343460998535156214e-01,-2.389240417480468781e-01,-2.376949157714843830e-01,-2.357015075683593641e-01,-2.366468200683593814e-01,-2.345272521972656121e-01,-2.309674987792968703e-01,-2.302602233886718863e-01,-2.243678283691406261e-01,-2.196847839355468845e-01,-2.126542053222656159e-01,-1.984523925781249976e-01,-1.871973876953124949e-01,-1.700054321289062587e-01,-1.523158874511718885e-01,-1.304330139160156388e-01,-1.121054687500000063e-01,-9.438946533203125544e-02,-8.130181884765624867e-02,-7.572387695312500500e-02,-6.006680297851562517e-02,-5.786721801757812450e-02,-5.883489990234375133e-02
-1.055368955254729485e-01,-1.074285812203983753e-01,-9.056911560159496000e-02,-7.996775497674654676e-02,-8.395012933749515516e-02,-7.882745120780298986e-02,-8.166986789079835884e-02,-7.232088887062107507e-02,-5.285072850400319988e-02,-3.822616972461349849e-02,-5.856609857428172333e-02,-5.967177661625443913e-02,-5.109781506464533551e-02,-3.754884139905618340e-02,-4.846656100295184018e-03,-1.589433468960541398e-02,-3.025034602145406162e-02,-2.080571352853794603e-02,2.875094114095230573e-03,-3.291288644693954758e-03,-1.181949323840364961e-03,-3.576896919390948771e-03,9.750643445026407029e-04,-1.107262208852938419e-02,-2.353319669614337487e-02,-3.836207731372821145e-02,-1.269756771623119403e-02,-2.309191749718305167e-02,-4.585274006230875138e-02,-6.483998169001629897e-02,-5.007661140919351245e-02,-4.928839377754959221e-03,1.728748202310229076e-02,-6.012974535341102100e-03,-3.917667190824333789e-02,-4.777512328459785490e-02,-2.656780159087373042e-02,-3.322773106412583825e-03,1.342227376006952227e-03,2.341728629396557827e-03,-2.130940754912351298e-02,-3.550051595150486433e-02,-3.647212956281107449e-02,-2.757779060210248379e-02,-1.028912760720819379e-02,-4.075842521002606168e-03,-1.815626459462067743e-02,-8.620575263341408168e-02,-5.945626103353416486e-02,-3.591017940607660330e-02,9.777539446741445942e-03,1.639511678658546814e-02,-4.677127446701694752e-02,-2.552545919142154215e-02,-1.970285549671070557e-02,-2.209067267562094764e-03,1.375076269712176107e-02,-4.852417686181769753e-03,-2.803346784644970488e-03,-8.301773432515846193e-03,-3.422581275662861956e-03,-4.114154117972175506e-03,-1.928049133076126589e-02,-2.099084497697451673e-02,-1.458276358079517616e-02,-1.200853382946167822e-02,-8.202348334386109011e-03,-1.821173077829158632e-02,-1.500356368079537595e-02,-2.536826646393450235e-02,-5.698101512136118573e-04,1.031401839869711991e-02,3.215876609919963297e-02,1.643757880173272665e-02,3.071058804352433044e-02,1.487689372733691506e-02,3.553325210304124349e-02,5.479717534837260512e-02,5.538964224062439823e-02,7.150386816034487447e-02,7.022802246299021667e-02,3.228230795813077231e-02,5.237442765614104545e-02,3.226724389593240566e-02,5.275616067073191084e-02,7.625138229238288823e-02,4.753421468372347886e-02,1.497473515774946570e-02,-7.769562392603471257e-03,-1.497511234944947159e-02,4.910773136565348010e-04,-1.408007732551272706e-01,-6.916774038783722600e-02,1.287151785346742593e-02,8.195464760222464368e-03,1.073691898023351049e-02,-2.648682997365205474e-02,1.904111415426122103e-03
4.394796944962289786e-02,3.499181856722323458e-02,2.000228874840031743e-02,1.675046972878295459e-02,3.069650546201264235e-02,1.444202407307495183e-02,2.666833621620055481e-02,2.224064961305283888e-02,2.169402425196263404e-02,2.757918847625033792e-03,6.552612245512562383e-02,3.813257404496220998e-02,8.223465648648213555e-02,4.027891465550082623e-02,3.023499562029962479e-02,2.406750214303959856e-02,1.844990976516548697e-02,-5.261020133458142040e-03,-3.750196920855169980e-02,-2.774654747518190759e-02,-4.210280537198361761e-02,-4.357977736840309979e-02,-5.089376682966902099e-02,-4.254367256094659239e-02,-5.836511894901857955e-02,-6.266640197867196990e-03,2.340076097803377858e-02,-1.243123927499202239e-02,7.187694571936331309e-03,-7.296953514250488666e-03,5.919049788057954842e-02,3.705774997914389191e-02,9.522293026023170848e-02,1.196709253522221517e-01,1.070723156290574601e-01,7.384695660950152396e-02,3.788074780955628940e-02,3.380315291009012429e-02,3.089205162621860151e-02,4.906487304329437693e-02,2.735892779235694818e-03,1.512243375361421553e-02,-2.868545191052046875e-02,-2.531094916909003636e-02,-7.665969756487243936e-02,-8.485452478581695379e-02,-4.494563545997896231e-04,-2.054690484471270034e-02,1.040065491742599851e-01,-5.446797647411498466e-02,2.269076719332221992e-02,7.662277881484651221e-02,1.034541586554954401e-01,1.520174659711750476e-01,1.232578056396538974e-01,9.731966907149178225e-02,4.718506717215415619e-02,4.598135275702839447e-02,6.227950705486305638e-02,1.563641277003435456e-02,7.289741174225511378e-04,-1.344293529768432471e-02,-2.817399598238837927e-02,-4.727005341081541578e-02,-9.357686224891725857e-02,-1.237516246937446322e-02,-7.010118121373275224e-02,-2.535432682629058451e-02,-2.610192379435095911e-02,-8.182401164048103831e-03,-1.582583527589200706e-02,6.169280033002229324e-02,5.617211355212306523e-02,7.886111417614115326e-02,1.097335273187874938e-01,1.272157327190254761e-01,6.451978538616297276e-02,6.841686175423378202e-02,7.518092012961728743e-02,6.980746392278286416e-02,3.855560943523700379e-02,8.923241338758460678e-03,-4.112322819270646662e-02,-5.482047251245650288e-02,-7.526283625931595722e-02,-4.341247167459220263e-02,-7.114402641908512681e-02,-2.511790261841431726e-02,1.836573097881683209e-03,8.676703999343389484e-02,1.261168939223127894e-01,1.515017435358179398e-01,2.519224424337751511e-01,2.065006558196979536e-01,1.666240862715623050e-01,1.189071355940502089e-01,1.869010683921346616e-01,8.427388045557157592e-02
-2.567102455017647444e-02,-2.860477473610998148e-02,-2.745815678383224309e-02,-2.970155696934234646e-02,-3.513829333002019273e-02,-2.167234844564444596e-02,-3.740982952413152152e-02,-1.711647999133333875e-02,-3.984216622470069386e-02,-1.782714646639317960e-02,-3.820569167334236099e-02,-3.859433847100594839e-02,-4.244459517316524766e-02,-3.440831271665787533e-02,-2.773719169808460533e-02,-3.812799267199888653e-02,-2.889280971605729526e-02,-2.422133672633711848e-02,-1.148488849737144823e-02,-2.763258117786678708e-02,-3.244636802029867567e-02,-2.516631510435569929e-02,-3.248562714523461209e-02,-2.835420288688171239e-02,-2.028529955717234615e-02,-1.847474484233137607e-02,-8.098004947586190730e-03,-3.160700073893833034e-02,-2.403858225115219037e-03,2.322478055539312428e-02,-7.683594276144555327e-03,1.542872538808662004e-03,5.352535554787752475e-02,5.255274238299349754e-02,5.254654811877532139e-02,8.630350919194063053e-02,7.107656693488628719e-02,6.883933665371648469e-02,8.761712749121582100e-02,7.951557009925332153e-02,1.010135328206769739e-01,7.335385621981407867e-02,7.648269161476538291e-02,7.349609816452136457e-02,5.532399178619872016e-02,6.544432846386577518e-02,7.290467412617859799e-02,4.993181983734942819e-02,4.640931912707421669e-02,2.555651150731472546e-02,1.514296771860700226e-02,3.948745607543982516e-02,5.332887143317791012e-02,5.508665394990307912e-02,1.780767460503014654e-02,3.850747501720655497e-02,3.435106559314714259e-02,3.133135646041914496e-02,2.196170707193424027e-02,4.744607309465786321e-02,2.300862908218775926e-02,2.147591760403838590e-02,3.182514260287991337e-02,3.049262170312792147e-02,3.086463337965529227e-02,-2.933416604117038834e-03,5.365768828231427812e-03,1.261127512152281430e-02,-1.566945182258309283e-02,-1.901705624846915590e-03,-8.105534559812192438e-03,2.179704834186348226e-03,3.608541077343447884e-03,2.970319409836124497e-02,3.500762080954090277e-02,2.693031012916804676e-02,3.195117872211021559e-02,3.332684573422019236e-02,1.266241631234672760e-02,2.682312673360674055e-02,3.050100814572388047e-02,-5.045186925169612042e-03,2.237270290261835284e-02,-1.430838066874813228e-03,1.116442364124411481e-02,2.836441817309970706e-02,3.708812222726065588e-02,3.341793077687497948e-02,4.265857358664734700e-02,3.678810349458113554e-02,1.236371090774017641e-02,8.173097103408651087e-02,-5.288405003198424353e-02,-8.854789154532803630e-02,3.271433354583489633e-02,2.165979909100747280e-02,2.122984688564176492e-02,-3.705411606548800803e-03
-9.312297324423127520e+00,-7.181677703331779128e+00,1.084418528002424997e+00,-7.476895019150998634e-01,-5.870151821440588336e+00,-2.740334351584873041e+00,-6.010999201491562971e+00,-8.273385496922340820e-01,1.276032429017046832e+00,3.394748784817672504e+00,-1.147368255186226982e+01,-3.989642428296145127e+00,-1.384603659385849284e+00,3.011503728962402260e+00,1.180808251734332259e+01,-5.034553675910592219e+00,-4.830964911350384305e+00,2.378434803731739322e+00,9.346411835508797950e+00,-2.425429472834700118e+00,5.052177065381636689e-01,-1.140571691786287145e+00,1.144671931077304805e+00,-4.570163428604841371e+00,-6.289621642296071791e+00,-8.091165658436985098e+00,9.156601960634414894e+00,-5.138277657715801361e+00,-7.171947168467353251e+00,-1.122730497083872336e+01,2.688810237261920477e+00,1.587163333849249369e+01,5.695481611392681387e+00,-9.280361754030653998e+00,-1.513167096216435681e+01,-5.995987422817457890e+00,3.913720163217091041e+00,8.749062854624233054e+00,1.888966542580675423e+00,4.294822870818493787e-01,-7.036744536917619364e+00,-7.539372303299048284e+00,-2.563121337484931317e+00,1.489415130533920273e+00,3.064617392129004081e+00,2.123318035919610658e+00,-6.356623957575754602e+00,-2.948163550984821413e+01,2.984387216285984579e+00,6.812167596153725135e+00,1.805467895105869403e+01,3.296004974223389894e+00,-1.856731083798782933e+01,6.531849900975683632e+00,1.063828786732628595e+00,6.009296520979824585e+00,4.333782364871269444e+00,-7.334854338849423172e+00,6.190724786760998244e-01,-2.460497813633576669e+00,9.232775813950356847e-01,-5.085483882970108782e-01,-6.951440783719633920e+00,-1.868733647786607222e+00,1.473639693044686449e+00,-4.633256292221854533e-02,9.411419957835818195e-01,-4.931339720262204906e+00,1.320523376930802795e-01,-5.216846730299598889e+00,8.770896109241757443e+00,4.451086100371218102e+00,9.587873504622224985e+00,-2.652967902518673871e+00,6.912478272492028175e+00,-2.793740444959911251e+00,6.068335414398546845e+00,1.013122409399133872e+01,3.531231075922615315e+00,9.910560532590373839e+00,3.934773221420195810e+00,-1.136479132143401394e+01,1.010811025553844544e+01,-4.803820698343587381e+00,1.040182828811073890e+01,1.292635904932799029e+01,-4.341148041035597593e+00,-1.025003605770124970e+01,-8.487252819470061382e+00,-3.441526750912696109e+00,4.117850106576853797e+00,-5.160472040558681783e+01,2.132130451965615592e+01,2.961697331421316548e+01,-1.171669694975731257e+00,1.451733928918852223e+00,-9.542999360084593263e+00,1.018464878830395293e+01
5.790895165494442942e+00,7.799828943263715786e+00,5.924113125327699514e+00,6.160245939332155807e+00,2.343239900981719082e+00,3.011718740644067527e+00,1.416326167093407751e+00,2.990343501057587616e+00,-8.779411821536930560e+00,1.542161971230929574e+00,-1.488895696957575154e+01,-3.439684124964419443e+00,-2.843893395018807446e+00,6.615946210686344031e+00,4.911228908217067257e+00,7.052449863062491886e+00,1.209551227088883962e+01,1.468596413096314990e+01,1.663940648232211217e+01,1.675387608623094593e+01,1.498587006936633159e+01,1.492828633372838354e+01,1.944258108338053503e+01,5.308477193986185227e-01,7.462301978359917598e-01,7.478202608164608911e+00,1.887222641062427542e+00,5.660341705898828124e+00,-9.791302493377715521e+00,-5.867270655219254394e-01,-8.407480253951721494e+00,-1.343210595905199689e+01,-1.109616719840572685e+01,-9.931424342641497205e-01,2.997167873189674481e+00,3.369145218292356692e+00,1.036113214800065307e+01,3.444761200078378494e+00,1.431747880605926859e+01,9.858132188371298454e+00,2.525907813097927246e+01,1.206502474500907063e+01,2.691491169716525178e+01,3.064924183905230137e+01,6.799722602713515585e+00,1.284454580691375902e+01,-1.307457852639882390e+01,1.848308188203286662e+01,-8.275584091536369868e+00,-1.102822984166250997e+01,-6.871634990516815478e+00,-2.285078434112697465e+01,-1.357639857777991033e+01,-1.712219495549910420e+01,6.123499369221576671e-01,-6.549310871102651532e-01,-2.280968878841264758e+00,7.527460020491561821e+00,7.971229640753628942e+00,1.352602697797934894e+01,2.190370517866337607e+01,1.608765156695329068e+01,3.065002006496815667e+01,1.306510063574461356e+01,2.856803362940572910e+01,7.329929717873966410e+00,2.385368674147060375e+01,9.740337217532111680e+00,1.970998606634707073e+01,-1.140456892680960266e+01,-2.981207158415672964e+00,-1.259789352522687977e+01,-1.111818247057954245e+01,-2.212554472458525723e+01,5.435778980606711386e-01,-1.070124193405832003e+01,-6.231395072543509883e+00,-7.417211404557297882e+00,4.633931989925634265e-01,6.372016323656395365e+00,1.379943065275912772e+01,2.296330431315736931e+01,2.419851344770430757e+01,2.264124532669039880e+01,2.410428903858550953e+01,1.332894467134910954e+01,1.172518168652617021e+01,-6.819446484265069941e+00,-1.404885565982799989e+01,-2.074721087788343965e+01,-2.110418371162030482e+01,-3.549641827156361273e+01,-2.046043040371399258e+01,-1.986837678260802065e+01,-2.840670925779572897e+01,2.599813491593529591e+00,-2.125194455911594460e+01,1.731174950643718802e+01
2.832444385907561535e-01,2.888441305178894303e-01,2.089293701074909637e-01,2.757333279714244689e-01,1.113966176131405139e-01,1.657219762664824958e-01,3.588932463957981295e-02,9.573767043045683378e-02,-6.357591658579928029e-02,1.424178085838467278e-01,-5.275085416892523471e-02,-2.325845181040089513e-02,-4.569590714870776227e-02,3.108488160941186990e-02,1.026828851005877064e-01,1.282713316871062770e-01,3.038011556865866103e-01,4.226756020932849744e-01,6.640204386533641312e-01,7.255633615198682218e-01,9.773609090496300222e-01,1.169501158546365938e+00,1.482916052475492963e+00,1.895280901489616809e+00,2.162900972260335397e+00,2.383170304704193665e+00,2.819289913732245356e+00,2.992027922744509461e+00,4.019710512020568061e+00,4.545030788811462941e+00,4.816483697562597754e+00,5.527727620066088754e+00,6.741128243914669582e+00,7.440658006417163683e+00,7.989396154352514934e+00,8.702811355651940417e+00,9.268511978423788378e+00,9.771935394264815500e+00,1.024666768936244310e+01,1.058830098973272449e+01,1.080986183654345645e+01,1.059922941139719477e+01,1.058674996592566409e+01,1.069063760415642506e+01,1.005306698954833777e+01,9.928251652599561439e+00,9.406491163718335713e+00,8.789142677249035529e+00,8.187238643466677956e+00,7.313496209576429763e+00,7.079266637372934490e+00,6.547905163181980015e+00,6.096195083308121987e+00,5.375975587108712261e+00,4.848038840855410925e+00,4.531956772273346701e+00,3.095387688987504937e+00,2.765445627057764977e+00,2.092824400783583894e+00,1.362988281567036219e+00,7.054869913385228841e-01,-2.914300342286274548e-02,1.832203408623350391e-02,-9.757054473439836784e-01,-6.134592928309392512e-01,-1.109562422892746980e+00,-7.011694885780773712e-01,-7.174674076581628590e-01,-3.106431944286095481e-01,-1.960184135840065123e-03,4.664465599839620613e-01,1.026658589985222081e+00,1.536385978614425829e+00,2.339107244186417134e+00,2.691938113588108639e+00,3.222775060586524631e+00,3.888734424212270113e+00,3.974069044902106995e+00,4.238192790815186406e+00,4.616541377495687826e+00,4.873629095137654410e+00,4.884502461828073905e+00,5.238871662433758125e+00,5.005826495233979934e+00,5.248766621412297440e+00,5.165595700863481632e+00,4.566554416722955700e+00,4.086449687466824798e+00,3.386984517755589952e+00,2.940478710465296963e+00,2.234561701608190898e+00,2.666128968641664265e+00,1.336177492370683950e+00,5.959894253130791908e-01,7.307745237541257710e-01,-9.078495401933298070e-02,3.741795517676339555e-01,2.233135387447352516e-01
