0.000000000000000000e+00,1.026186943054199219e-01,2.050900459289550781e-01,3.073143959045410156e-01,4.120402336120605469e-01,5.877020359039306641e-01,6.897940635681152344e-01,7.922897338867187500e-01,8.952720165252685547e-01,1.004950046539306641e+00,1.107839107513427734e+00,1.210259675979614258e+00,1.318300008773803711e+00,1.420267820358276367e+00,1.600222826004028320e+00,1.702598333358764648e+00,1.813113212585449219e+00,1.915213823318481445e+00,2.110206127166748047e+00,2.212571859359741211e+00,2.316531181335449219e+00,2.418780326843261719e+00,2.575207233428955078e+00,2.677971839904785156e+00,2.787453413009643555e+00,2.890871286392211914e+00,3.092742443084716797e+00,3.195552349090576172e+00,3.300022363662719727e+00,3.402426004409790039e+00,3.509893417358398438e+00,3.612794637680053711e+00,3.715964794158935547e+00,3.820024490356445312e+00,3.922476530075073242e+00,4.112615346908569336e+00,4.215460777282714844e+00,4.318407535552978516e+00,4.421294450759887695e+00,4.570346117019653320e+00,4.673516750335693359e+00,4.781583070755004883e+00,4.884178161621093750e+00,4.987422704696655273e+00,5.090710639953613281e+00,5.194051980972290039e+00,5.302583932876586914e+00,5.405427694320678711e+00,5.597874641418457031e+00,5.700820684432983398e+00,5.803918123245239258e+00,5.906935691833496094e+00,6.092751741409301758e+00,6.196243524551391602e+00,6.300250053405761719e+00,6.403916358947753906e+00,6.517538309097290039e+00,6.621097803115844727e+00,6.725362539291381836e+00,6.828287601470947266e+00,6.931286096572875977e+00,7.112832546234130859e+00,7.216265439987182617e+00,7.319945335388183594e+00,7.423687696456909180e+00,7.607904911041259766e+00,7.711446762084960938e+00,7.815180778503417969e+00,7.918248653411865234e+00,8.110810041427612305e+00,8.215724706649780273e+00,8.318829298019409180e+00,8.422390699386596680e+00,8.597828388214111328e+00,8.703922510147094727e+00,8.807671070098876953e+00,8.911025047302246094e+00,9.014966011047363281e+00,9.119185686111450195e+00,9.223834514617919922e+00,9.327190876007080078e+00,9.431835889816284180e+00,9.617940664291381836e+00,9.732509851455688477e+00,9.846329689025878906e+00,9.960815906524658203e+00,1.012130522727966309e+01,1.026772141456604004e+01,1.038330006599426270e+01,1.052312588691711426e+01,1.063656902313232422e+01,1.075068545341491699e+01,1.086445975303649902e+01,1.100300192832946777e+01,1.120941948890686035e+01,1.132511353492736816e+01,1.144094586372375488e+01,1.159109592437744141e+01,1.171163988113403320e+01,1.182947850227355957e+01,1.194310688972473145e+01,1.210128164291381836e+01,1.227437400817871094e+01,1.239000701904296875e+01,1.259326744079589844e+01,1.271093630790710449e+01
-1.882261108398437521e+00,-1.882616088867187454e+00,-1.881984252929687518e+00,-1.877555297851562610e+00,-1.868197998046875030e+00,-1.844812377929687441e+00,-1.824419311523437504e+00,-1.804452026367187489e+00,-1.780438232421875044e+00,-1.760281616210937594e+00,-1.741618041992187393e+00,-1.723712768554687580e+00,-1.709006591796875085e+00,-1.697742065429687530e+00,-1.691482543945312500e+00,-1.694495483398437585e+00,-1.700341918945312392e+00,-1.708022583007812401e+00,-1.716408813476562489e+00,-1.717050659179687466e+00,-1.713530517578125023e+00,-1.701584594726562427e+00,-1.676191162109375021e+00,-1.643846313476562404e+00,-1.609800170898437521e+00,-1.568289184570312411e+00,-1.471504028320312463e+00,-1.402945678710937560e+00,-1.340619140625000094e+00,-1.277956542968750053e+00,-1.217326782226562543e+00,-1.146842163085937560e+00,-1.088497802734375020e+00,-1.033055908203124984e+00,-9.822407226562499538e-01,-8.911590576171875000e-01,-8.509663085937499982e-01,-8.160858764648437624e-01,-7.787442626953124947e-01,-7.401748046874999654e-01,-7.154760742187500355e-01,-6.880485839843749618e-01,-6.668572998046875533e-01,-6.429256591796874698e-01,-6.173128051757812429e-01,-5.805170898437499449e-01,-5.447575683593750551e-01,-4.966011352539062562e-01,-4.142628173828125093e-01,-3.643463745117187513e-01,-3.047609863281249831e-01,-2.498881835937500073e-01,-1.492975463867187436e-01,-9.416290283203125611e-02,-2.802960205078125142e-02,1.324191284179687504e-02,3.540098571777344078e-02,4.690260314941406550e-02,6.148196411132812733e-02,8.136886596679687722e-02,1.147359771728515693e-01,1.712381134033203189e-01,2.038818664550781368e-01,2.342241516113281186e-01,2.640501708984375195e-01,3.255485839843749729e-01,3.564334411621093990e-01,3.876144104003906299e-01,4.153923339843749729e-01,4.651915893554687265e-01,4.843280944824218670e-01,5.033610229492186949e-01,5.140883789062500320e-01,5.253115234374999831e-01,5.276208496093750533e-01,5.286719360351562758e-01,5.314606933593749583e-01,5.347551879882812553e-01,5.427294311523437331e-01,5.528830566406249813e-01,5.689956665039062056e-01,5.922392578124999751e-01,6.445641479492187909e-01,6.796240844726562091e-01,7.302271118164062047e-01,7.878333129882812980e-01,8.780006103515625160e-01,9.725952148437500000e-01,1.032614746093750036e+00,1.140958251953124947e+00,1.198333251953124901e+00,1.254267944335937468e+00,1.310049682617187461e+00,1.369518432617187420e+00,1.429863159179687537e+00,1.449470947265625087e+00,1.467699584960937553e+00,1.486886962890624941e+00,1.502630126953125034e+00,1.522700927734375043e+00,1.549430419921874913e+00,1.599751098632812507e+00,1.649775146484375066e+00,1.712843017578125071e+00,1.817105590820312422e+00,1.880029174804687564e+00
5.686630859375000346e-01,5.733732910156249529e-01,5.787751464843750027e-01,5.833701171874999813e-01,5.879216308593749885e-01,5.952502441406249956e-01,6.002875976562499494e-01,6.059577636718750382e-01,6.129824218749999609e-01,6.197536621093749920e-01,6.271047363281250231e-01,6.336582031249999858e-01,6.388430175781250053e-01,6.475673828125000364e-01,6.606743164062499618e-01,6.669448242187500098e-01,6.715805664062499680e-01,6.769936523437499742e-01,6.878366699218749769e-01,6.978835449218749876e-01,7.059057617187499689e-01,7.146398925781249911e-01,7.255905761718749458e-01,7.345393066406249449e-01,7.399814453124999858e-01,7.451335449218750018e-01,7.582409667968750266e-01,7.659763183593749636e-01,7.721823730468749813e-01,7.779104003906249787e-01,7.844008789062499876e-01,7.947675781249999849e-01,8.043649902343750213e-01,8.137153320312500160e-01,8.227077636718750364e-01,8.369462890625000151e-01,8.419999999999999707e-01,8.469047851562500062e-01,8.505036621093750027e-01,8.569492187499999636e-01,8.648984374999999503e-01,8.781287841796875382e-01,8.902800292968749973e-01,9.014851074218750426e-01,9.135357666015625488e-01,9.263886718749999583e-01,9.368063964843750258e-01,9.490786132812499831e-01,9.660449218750000178e-01,9.757998046875000497e-01,9.854548339843749449e-01,9.932152099609374840e-01,1.006597656250000083e+00,1.014368652343750066e+00,1.026140747070312553e+00,1.036003662109374890e+00,1.044585937499999950e+00,1.057471679687500110e+00,1.070375854492187528e+00,1.086368408203125080e+00,1.107984375000000021e+00,1.145255126953125036e+00,1.167372314453124948e+00,1.188628173828125023e+00,1.212973876953125085e+00,1.263390624999999989e+00,1.291143066406249984e+00,1.320140625000000068e+00,1.351084350585937566e+00,1.411932373046874911e+00,1.439289062500000105e+00,1.469837158203125105e+00,1.492582275390625046e+00,1.526586669921875083e+00,1.548647705078125103e+00,1.565406005859375060e+00,1.583491210937499893e+00,1.597844482421874934e+00,1.610287109374999970e+00,1.619594238281250043e+00,1.627694213867187489e+00,1.634443115234375021e+00,1.637559570312500101e+00,1.634939453125000108e+00,1.629421997070312544e+00,1.620599487304687392e+00,1.607416015624999917e+00,1.594355224609375066e+00,1.588046264648437456e+00,1.578422729492187537e+00,1.572151855468749915e+00,1.564838378906250105e+00,1.553955078125000000e+00,1.538760742187500030e+00,1.520046020507812568e+00,1.510338623046874940e+00,1.499368408203124892e+00,1.484332275390624956e+00,1.475919799804687571e+00,1.464821166992187562e+00,1.455979003906249902e+00,1.443091796875000110e+00,1.434016113281249893e+00,1.427822509765624970e+00,1.425271728515624892e+00,1.426717285156249959e+00
-7.913956298828125346e-01,-7.911967773437500462e-01,-7.921507568359374973e-01,-7.932283935546875497e-01,-7.940925292968750160e-01,-7.955181884765625266e-01,-7.960012207031249565e-01,-7.955018310546875249e-01,-7.984996337890625240e-01,-7.994332275390625409e-01,-8.007711181640625453e-01,-8.027623291015625329e-01,-8.049958496093749805e-01,-8.090955810546874849e-01,-8.154642333984375435e-01,-8.183662109374999494e-01,-8.209243164062499654e-01,-8.228193359375000071e-01,-8.278819580078125018e-01,-8.314091796875000551e-01,-8.310408935546874654e-01,-8.309838867187500089e-01,-8.313479003906250053e-01,-8.305185546875000213e-01,-8.300844726562499609e-01,-8.294190673828124583e-01,-8.237755126953124618e-01,-8.175051269531250497e-01,-8.141141357421874947e-01,-8.096846923828124876e-01,-8.047977294921875302e-01,-7.971359863281249902e-01,-7.896373291015624796e-01,-7.796877441406250275e-01,-7.687711181640625169e-01,-7.465136718749999512e-01,-7.354183349609374476e-01,-7.230670166015624734e-01,-7.078972167968750062e-01,-6.900849609375000471e-01,-6.760311279296874476e-01,-6.617827148437499529e-01,-6.494681396484375258e-01,-6.362717285156249680e-01,-6.235766601562500178e-01,-6.068391113281249583e-01,-5.923880615234374813e-01,-5.737910156250000115e-01,-5.461629638671875453e-01,-5.305013427734375231e-01,-5.125262451171874734e-01,-4.974803161621093595e-01,-4.732508850097656428e-01,-4.601039123535156095e-01,-4.452032165527343710e-01,-4.355938415527343954e-01,-4.299512634277343759e-01,-4.252102355957031454e-01,-4.193168029785156459e-01,-4.135915832519531099e-01,-4.045733947753906157e-01,-3.921837463378906041e-01,-3.844780578613281041e-01,-3.775978698730468874e-01,-3.710606384277344016e-01,-3.572274475097656499e-01,-3.499097595214843981e-01,-3.414150085449218497e-01,-3.333595886230468763e-01,-3.122827453613281068e-01,-3.006012878417968492e-01,-2.830005187988281490e-01,-2.669261169433593817e-01,-2.375867614746093870e-01,-2.128396301269531166e-01,-1.900743103027343617e-01,-1.600309143066406259e-01,-1.346093444824218721e-01,-1.072180480957031223e-01,-8.170193481445311989e-02,-5.475476074218749850e-02,-2.376824951171874895e-02,2.183798217773437467e-02,4.662643432617187556e-02,7.678298950195312778e-02,1.064800415039062476e-01,1.448236694335937602e-01,1.797637329101562376e-01,1.981618041992187496e-01,2.280258178710937444e-01,2.418343811035156277e-01,2.512571411132812349e-01,2.584968566894531028e-01,2.563186035156250209e-01,2.401486511230468690e-01,2.294705200195312489e-01,2.095106506347656217e-01,1.792724609374999889e-01,1.580837707519531232e-01,1.305507812499999976e-01,1.022496337890625023e-01,6.117199707031249767e-02,3.189801025390624767e-02,4.156951904296875104e-03,-2.963555908203124867e-02,-4.939810180664062217e-02
-1.302485738270154139e-02,-2.388684435778560405e-02,-2.799045021746283946e-02,-4.721638140350759710e-02,-2.738771615658552872e-02,-2.254077878902576923e-02,-2.427673414089167106e-02,-7.420311208444556328e-02,-2.295410733875556317e-02,-2.298535555200668934e-02,7.821628763680569044e-03,-1.995808921987257331e-02,-3.135100432984253005e-02,-2.740057997798665476e-02,-1.379083027263540429e-02,8.230234621671534898e-03,-3.554371680229038641e-03,-1.325333847071189473e-02,-3.241716465518607124e-03,9.178701215259483029e-03,-2.240267161402349771e-02,-5.862941821605553543e-03,9.329871775301552123e-03,2.193063225352052600e-02,-5.355905682319691413e-04,-9.654800997491551004e-03,1.930868805090045926e-03,-6.743269688644474430e-03,2.435068266811080823e-02,3.352958354414611181e-02,4.155518151496813417e-02,9.347394819354610390e-03,4.089658669676071896e-03,7.719499685050766440e-03,1.378356018966110652e-02,2.861525316312233530e-02,2.287996068949479586e-02,1.799079182192582158e-02,8.571237847099007906e-03,1.770433851556354674e-02,-1.397976958256908452e-02,1.164638372357147157e-02,5.166421163508815029e-03,1.373114168100687468e-02,9.551142236304622016e-03,3.412693820099423764e-03,-3.339093794295681320e-03,-9.318800547730017939e-03,-1.769531839994875969e-02,-1.657943834241464715e-02,-2.390535860201867258e-02,-3.552206714573534485e-02,-2.695882723147369556e-02,-2.780646448879999302e-02,-7.351012305114789855e-03,-6.200229113729823979e-03,-9.322469934858964441e-03,-2.153665589775466405e-02,-3.386404999386301296e-02,-2.088900182241071671e-02,-1.936619488725682334e-02,1.897073584737722640e-03,3.631933586369231765e-03,1.545694541120482685e-02,1.788964134885401291e-02,2.344882471371746713e-02,2.470116158859913744e-02,1.650248729678427395e-02,2.139306983755287841e-02,1.623523537634489686e-02,2.555654331852830891e-02,2.880122512989638159e-02,3.815065674105453525e-02,2.367547788276316151e-02,2.122643020696941135e-02,1.387650068654177303e-02,8.694780717657439595e-03,2.034999603407938382e-02,2.142222212779018586e-02,3.553840072208650641e-02,4.070578149486839964e-02,4.629503691331104953e-02,5.304871785712891863e-02,6.551958024048420981e-02,5.410211680373949727e-02,4.734611043961237109e-02,4.454316107669557129e-02,3.576362822667326913e-02,3.184863279170477290e-02,-6.023941394173964840e-04,-1.612669482587894901e-02,-1.100578974469153433e-03,-1.214106265478434588e-02,-7.221182891217498706e-03,-2.608195636441466500e-02,-1.728744896067330519e-02,-1.918191612007470043e-02,-9.511433157175499739e-03,-1.883953662555773109e-02,-1.598822931133979733e-02,-1.927573041033789000e-02,-1.423856727502524622e-02,-4.494774235334159790e-02,-3.883083923422040590e-02,-4.421899002676727558e-02,-2.790752770161825450e-02
4.529296920680147068e-03,-9.055894607373473010e-04,-3.754024677197353999e-02,-4.588291832222275712e-02,-4.997493541069040340e-02,-1.597926281503569274e-02,-1.325364779491824962e-02,1.189456649774587454e-02,5.404051970314607302e-03,1.310311586566949293e-02,1.259481372335066740e-02,5.145897369310022812e-02,7.652215405632804834e-02,7.052399531385902809e-02,7.202343195293711697e-02,6.095966907025914677e-02,4.787656969502363663e-02,2.852257724185294774e-02,-4.693400920622058103e-03,-1.755778767013570218e-02,-3.289569056090534127e-02,-2.911828052497064667e-02,-6.193088138747507299e-02,-7.932893132399515546e-02,-8.986897967957910294e-02,-4.866632268711252457e-02,-6.934802950505407348e-02,-6.730087087422084724e-02,-2.402572920249450641e-02,2.384049897382990724e-02,4.488454963162785000e-03,-8.754042396584220398e-03,-1.224091749305195216e-02,5.238071184106398576e-02,4.078946201139446032e-02,5.924539042861828170e-02,5.478046324111756488e-02,6.570276785395964825e-02,3.827941977652262601e-02,4.046168872327447069e-02,5.203379439014090002e-02,3.019921532436401629e-02,-2.696586457444187946e-03,7.746131464599337151e-03,-3.612987811617156264e-02,-2.866936431327585938e-02,-3.277918107379028390e-02,-1.123327107112887316e-02,-1.044779040671170965e-02,2.992997629358087192e-02,-4.489063308840014060e-02,6.288660706616853308e-03,2.441404202824737357e-02,5.504902518841493959e-03,1.638078626301085194e-01,2.375543365900970039e-01,1.540312337969365619e-01,-3.441888207111468145e-02,-3.919416536510395704e-02,-5.374807814982018872e-02,-1.179165560273173416e-02,3.056244986267460991e-03,4.740227387714134738e-02,1.830686799567651790e-02,1.209225476578917879e-02,1.349636812202593614e-02,1.564161804448185866e-02,4.538035528473758490e-02,3.955844344734055218e-02,7.071670769450065508e-02,4.709692262004048363e-02,8.573115469909085851e-02,4.242884672119832251e-02,7.218338302921183114e-02,3.126930148423853056e-02,2.050483451293751494e-02,1.105828444643347855e-02,-6.238270574228837843e-03,-1.046378530312824101e-02,-3.083176443850086865e-02,-1.766842889822749577e-02,-3.444824367366822876e-02,-2.000962281276006532e-02,-2.953866528403527314e-02,-3.358779102052870946e-02,-5.677843395380514913e-02,1.160642445211923328e-02,1.346705951903733045e-02,-2.151756885126928677e-03,5.171756859093067094e-02,1.495359073116137201e-02,1.431747671023153867e-01,1.003379740478334836e-01,9.192158626860787163e-02,1.200280897550164289e-01,1.106391487492414949e-01,9.609723178378803965e-02,3.750611263785400690e-02,6.358283398542642628e-02,6.035178025890595294e-02,3.866069408503037402e-02,1.630484714491761342e-02,-4.799756202608378847e-02,-3.481837945664650186e-02,4.529387997124273424e-02,1.326248828000443358e-01
8.241169065956011064e-03,3.998028749690163940e-03,1.112257014480255539e-02,1.413308626712588868e-02,5.659888606913163894e-03,1.209431243912223279e-02,-6.200947034482525398e-03,-1.148967548508010236e-02,-1.344050064652855918e-02,-8.929724125261896336e-03,-2.659651059550868779e-02,-2.224461172833792216e-02,-1.384078329277214914e-02,-1.124939034037127430e-02,-1.430483729479827860e-02,-4.753189492764420092e-03,-1.649773875518225838e-02,-2.891999226943227710e-02,-4.122623100747684240e-03,1.015844109564273227e-02,-1.221520948487730008e-03,2.068607820697585171e-04,-5.549521453715520851e-03,-3.039919035408591725e-03,4.145488874372281300e-03,1.515934162711421625e-02,1.143870407665349177e-02,-5.745596706731115333e-02,7.433327656888969424e-03,1.159426908235812632e-02,1.783563210386630848e-02,4.025108081031771035e-02,2.819990766096756862e-02,3.884594835480918718e-02,2.400414048867463568e-02,2.014814381759247666e-02,3.337883806674483977e-02,3.121442695864456301e-02,2.956698770244434865e-02,3.989380853456802462e-02,-4.454894157642423462e-03,2.053096505612618528e-02,2.367738437993310158e-02,2.957421406123003638e-02,3.382448094871517985e-02,2.328776597766121781e-02,2.760432180390001711e-02,2.004601885657483762e-02,2.310331157228113358e-02,2.192289693978207582e-02,9.917105561192341573e-03,7.799980486165902435e-03,8.684186981721710857e-03,-2.176460043763441508e-03,-1.542584115077890762e-02,-3.411030189592266504e-02,-1.234415677815262936e-02,2.432012182141262552e-02,-8.400035913476542812e-03,2.466109591682841967e-02,-7.978935306020390819e-03,1.171242109873769574e-02,8.051671695976123783e-03,1.139509297810697985e-02,9.795217045452987020e-03,3.141929332236344935e-02,2.425976695266981314e-02,2.199380543742149308e-02,2.442902327919482114e-02,2.357723389401104874e-02,3.996767898379861850e-02,2.142135094015128194e-02,3.045361837253071982e-02,2.397766876636509351e-02,2.885715544773372401e-02,2.729759861107825328e-02,2.387016330791229095e-03,1.063683967727815059e-02,-4.370445077147961342e-03,9.085857795177990429e-03,-1.290893988927743286e-03,1.253272149219421955e-02,1.837772868693229172e-02,1.423977139268991533e-02,2.520337218134733465e-02,3.379026712875871086e-02,2.606455689256080219e-02,1.033001444877573553e-02,2.607497190895429265e-02,1.401641155643102224e-02,-4.185221460368219494e-03,6.848906865657298539e-03,-4.114105036891228112e-02,-2.741010868515843940e-02,-9.252906843026974595e-03,-5.487427549648848588e-03,1.562978648736745879e-04,-1.872066400187989352e-02,-6.363719861178536788e-03,-3.250871205556547100e-02,-2.320976989246425343e-02,-3.755759221905567713e-02,-5.797086550212549906e-03,-1.159114688507482602e-02,-1.512608680816066378e-02,-1.865026420546676139e-02
1.158824123307283127e+00,-5.669149511425457533e+00,-3.281807571557985526e+00,-1.035977348100541029e+01,5.937555155106210236e+00,-2.484360405905044478e-01,-2.137356544891560350e+00,-2.394713106182925344e+01,1.853608010875338863e+01,-1.390520997459583352e+00,1.244985065835162352e+01,-1.205790752182547543e+01,-6.100927038674808678e+00,-9.371450743776610359e-02,2.198216321757974878e+00,9.108744724117126879e+00,-4.480634150987321540e+00,-4.597596897074400779e+00,1.859563083895536817e+00,5.406356342453169539e+00,-1.349949776265125934e+01,6.122799579671573511e+00,4.445974191497533035e+00,6.226789953835714542e+00,-8.246384445445285039e+00,-4.108038244276369433e+00,2.411950447624007676e+00,-3.781701132836883250e+00,1.337438743949783060e+01,5.599452744061331089e+00,5.481904295782542569e+00,-1.196319107392544367e+01,-1.794449798039234434e+00,1.859159041267188783e+00,3.195813331116394096e+00,4.837617660060643310e+00,-8.585979491229502880e-01,-8.209846325793093147e-01,-3.149540603838834496e+00,3.514033884373956251e+00,-1.313846305557463090e+01,1.018986358533155823e+01,-2.218122935750136637e+00,4.143513602943256657e+00,-1.046275116917731562e+00,-2.175269176336154242e+00,-2.690474231306257735e+00,-2.886501548579313958e+00,-2.803307007524722394e+00,-5.610450537948357130e-01,-4.277978602654663121e+00,-6.643140377338924374e+00,2.263543341666168773e-01,-1.996210086740802581e+00,7.429499321122893463e+00,7.225899317066286631e-02,-1.659077132821333400e+00,-6.013674230740360116e+00,-6.763685075854313666e+00,3.792700571948738553e+00,-5.702831398592265177e-01,4.799834472049107958e+00,8.891362023724354025e-01,5.492384892383324946e+00,2.011837521412978447e+00,2.614421120609308868e+00,1.966047302154855903e+00,-2.172915465053709916e+00,3.182889278014425560e+00,-9.764703263127549882e-02,5.088216642949321411e+00,2.987331777680651168e+00,5.902000616610822092e+00,-1.880888019790870391e+00,3.498589577212111723e-01,-2.003535959271878664e+00,-1.484827333537349414e+00,5.708060414745697919e+00,1.697039563921662442e+00,7.529404778747941229e+00,4.442809850508788294e+00,4.915158830331572304e+00,4.635239230988203118e+00,8.291910458574200504e+00,-7.704306631630097879e-01,4.767560632676476340e-01,1.973551626506872436e+00,-2.548348676344773800e-01,5.544842808634629083e-01,-9.326416983266904381e+00,-6.446691178713895631e+00,5.208566287596119615e+00,-4.614562806985614607e+00,9.883306338850416095e-01,-5.222579165814822844e+00,2.007596965157441460e+00,-1.805796405257625192e+00,2.007550500614948330e+00,-4.229104323039318380e+00,9.515642702320858959e-03,-2.314997040014370899e+00,4.205863054706527326e-01,-9.798882376672237271e+00,-2.114112470405195010e-01,-3.714216788898086818e+00,3.876716373557311357e+00
1.335033809422559870e+01,1.346078749316368928e+01,1.267070564360257379e+01,9.264570614585146302e+00,6.540159388222733128e+00,5.023420291910115409e+00,-1.585553502695930206e+00,2.931238368253634263e+00,-3.240430250806418222e+00,-6.877652457334244573e+00,-9.292119549750950114e+00,-1.026849343655507063e+01,-7.316964666770068959e+00,-7.572509664479292191e+00,-1.291101243395864184e+00,5.173659869762416541e+00,6.956519805548666113e+00,1.215050341665326350e+01,1.662302991992565993e+01,1.832968815312964139e+01,2.153621122761839146e+01,1.821075052932891936e+01,2.494922296983731869e+01,1.180565561687001619e+01,2.443305238688112624e+01,1.362529930533004041e+01,1.243425075811947522e+01,-8.242509994012035435e+00,8.893502179310340594e+00,-1.723159479105150993e+00,2.080332004259748402e+00,-1.781824613208307184e+01,1.351400093747654463e+00,-7.702676345979064365e+00,-6.945915795146840210e+00,-1.093927888528236636e+01,-1.801215055767505069e+00,-2.155717418297987464e+00,-7.144144781033837432e+00,6.466425377898781690e+00,5.738520135581668846e+00,6.066945876551324446e+00,1.618237593569438104e+01,1.242464432135408359e+01,1.681799730548043925e+01,7.490040990350912864e+00,2.042549611754631655e+01,2.994691349382129886e+00,1.664603533154467030e+01,6.928581538125881067e+00,1.065510538033661803e+00,8.692599327296246514e+00,4.919637296736070198e-01,-6.771466178278942039e-01,-1.859348660693762767e+01,1.355222043132622645e+01,1.801310819842286293e+01,1.686337280839066111e+01,8.293571289906648047e+00,6.589440626029620773e+00,-4.774934285326477124e+00,4.692657631006895258e+00,1.429364413439438763e+00,3.933892012229945223e+00,8.060378641145442558e-01,-7.079912840297905241e+00,-3.331446590930194684e+00,-8.772996829716614542e+00,-6.230542641661603653e+00,-1.061466772024723326e+01,-1.891093836894306435e+00,-9.530184006573472644e+00,2.963726103396939759e+00,2.301285631310151292e+00,9.280267821408330065e+00,1.055723660871543856e+01,1.144610169796828814e+01,1.620344397093803579e+01,1.478067741667963908e+01,1.944083694801916451e+01,1.677830430083663771e+01,1.642058324308507622e+01,1.802276804066246996e+01,1.906461476968587121e+01,5.594022346396180012e+00,6.921744290512368281e+00,1.919529589516319135e+00,-8.274486985728326971e+00,5.710662696771690250e+00,-3.377361740643303278e+01,4.511761843940858441e+00,-1.323610394286513348e+01,-1.687698330614287912e+01,-1.181573481946520232e+01,-3.737433078327759617e+00,7.074614491651529669e+00,4.502175595110076145e+00,1.279116952066368817e+01,1.600196335796916713e+01,1.717140291563150711e+01,1.672310305900393956e+01,1.545077814235913394e+01,1.798220067123177301e+01,-1.775041509439395426e+01,-1.387060221768747859e+01,-2.752715085967846065e+01
5.641041949182047377e-01,5.037597754196813105e-01,5.731852923897525764e-01,5.400228238746015430e-01,6.253403166423510129e-01,6.925990059761880646e-01,7.101405857301310576e-01,6.287223777085595433e-01,8.908848310436476847e-01,8.381882718622531980e-01,8.705398392512576633e-01,1.014805768615697268e+00,1.095077334525349722e+00,1.266755618955660356e+00,1.376775550554961924e+00,1.449151638825874500e+00,1.511019347613542063e+00,1.528814020200194523e+00,1.764601678920622474e+00,1.973000386635824110e+00,1.671687110830715195e+00,1.879332911581855781e+00,2.041622057448615468e+00,2.120731677189310993e+00,2.125986570577480084e+00,2.161595814493432410e+00,2.258354452177354865e+00,2.006447188276037963e+00,2.436495957832922610e+00,2.436351870833438849e+00,2.566115343686572015e+00,2.529896699166466867e+00,2.609730050169511539e+00,2.569055643096665786e+00,2.560490104471755402e+00,2.558676921421505934e+00,2.706452760639727728e+00,2.671145125093179917e+00,2.537799652429582942e+00,2.687566491481417241e+00,2.449464271591199616e+00,2.489886182985374230e+00,2.467466633983820046e+00,2.353076277706401598e+00,2.279391633223774694e+00,1.847566512087552182e+00,1.811078145766157554e+00,1.234216635779223470e+00,9.494951782005217611e-01,6.270723235981227051e-01,1.955109653116345325e-01,4.821553073261605760e-02,-2.975513026559840624e-01,-4.901177917580460397e-01,-7.663983193838757035e-01,-6.193686263369213574e-01,-4.277797855228706037e-01,-3.414485247298181259e-01,-2.919480273328181608e-01,-3.959899688516807514e-02,-3.024542069125353561e-02,5.057987431717138049e-01,6.887033803871698279e-01,9.936104195160062602e-01,1.260288918795168689e+00,1.614131677381809293e+00,1.868675712687727364e+00,2.032188963919593139e+00,2.268444580531495447e+00,2.406387513934891142e+00,2.533882967289552202e+00,2.249913198225876876e+00,2.396227114072487119e+00,2.231872101788167750e+00,1.760785443269913930e+00,1.660124769374636822e+00,8.933898751712165964e-01,8.652491090894461889e-01,2.732559766852079575e-01,5.518351847300892454e-02,-4.841274283500621722e-01,-1.122795541133860375e+00,-1.737777028263771895e+00,-2.098705273002313021e+00,-3.014896387135058475e+00,-3.607237699624938898e+00,-4.476083716949432301e+00,-5.385525444157606145e+00,-5.514177397983404560e+00,-6.531953846668459462e+00,-6.456622265252003778e+00,-6.685602982353492152e+00,-6.794714910738434810e+00,-6.424058914563233635e+00,-5.678390350284963084e+00,-5.317293125615540461e+00,-4.411371188508666386e+00,-3.475963830010836642e+00,-2.887677144571649368e+00,-1.795080428766526737e+00,-9.258370767488175446e-01,4.206018779775146377e-01,1.057318527855593437e+00,2.352387804531483440e+00,3.228942482926146162e+00,3.939401777071478872e+00
