0.000000000000000000e+00,1.026628017425537109e-01,2.231612205505371094e-01,3.266923427581787109e-01,4.294462203979492188e-01,5.320770740509033203e-01,6.340820789337158203e-01,8.181977272033691406e-01,9.203462600708007812e-01,1.022704839706420898e+00,1.124680995941162109e+00,1.313428163528442383e+00,1.415866374969482422e+00,1.518119573593139648e+00,1.620205163955688477e+00,1.745281934738159180e+00,1.847584486007690430e+00,1.950980663299560547e+00,2.053294658660888672e+00,2.155708789825439453e+00,2.277896881103515625e+00,2.380530595779418945e+00,2.483034849166870117e+00,2.585562467575073242e+00,2.742929220199584961e+00,2.845428466796875000e+00,2.947852373123168945e+00,3.051188230514526367e+00,3.154806137084960938e+00,3.300634384155273438e+00,3.403205871582031250e+00,3.505864858627319336e+00,3.608894109725952148e+00,3.717908382415771484e+00,3.821578025817871094e+00,3.924116849899291992e+00,4.026539802551269531e+00,4.129280567169189453e+00,4.320675611495971680e+00,4.423304080963134766e+00,4.526000261306762695e+00,4.629371166229248047e+00,4.808148860931396484e+00,4.911019802093505859e+00,5.014391899108886719e+00,5.117885351181030273e+00,5.225277423858642578e+00,5.328367471694946289e+00,5.431125164031982422e+00,5.533971071243286133e+00,5.638270854949951172e+00,5.828128576278686523e+00,5.931039333343505859e+00,6.033830404281616211e+00,6.137652397155761719e+00,6.330706357955932617e+00,6.434397459030151367e+00,6.537301063537597656e+00,6.640654087066650391e+00,6.747771024703979492e+00,6.852145195007324219e+00,6.956459999084472656e+00,7.061154842376708984e+00,7.164522886276245117e+00,7.335618734359741211e+00,7.438705921173095703e+00,7.541743040084838867e+00,7.645395994186401367e+00,7.830498456954956055e+00,7.933626174926757812e+00,8.037537813186645508e+00,8.141899585723876953e+00,8.333630800247192383e+00,8.448678731918334961e+00,8.561410427093505859e+00,8.674085140228271484e+00,8.836722850799560547e+00,8.952213048934936523e+00,9.064927577972412109e+00,9.177799940109252930e+00,9.308861494064331055e+00,9.421497344970703125e+00,9.534756660461425781e+00,9.649700641632080078e+00,9.826957702636718750e+00,9.939684152603149414e+00,1.005527067184448242e+01,1.016793298721313477e+01,1.030630135536193848e+01,1.041881585121154785e+01,1.053149414062500000e+01,1.064620995521545410e+01,1.083920264244079590e+01,1.095568037033081055e+01,1.106830930709838867e+01,1.118080687522888184e+01,1.134147453308105469e+01,1.145608544349670410e+01,1.156913852691650391e+01,1.168187689781188965e+01,1.183651971817016602e+01,1.195095252990722656e+01,1.206375455856323242e+01,1.217649483680725098e+01,1.233914113044738770e+01,1.249064254760742188e+01,1.260333681106567383e+01
-1.876697631835937408e+00,-1.874959350585937434e+00,-1.871173217773437480e+00,-1.860940063476562489e+00,-1.846135253906250107e+00,-1.827193969726562450e+00,-1.805768310546874922e+00,-1.760511840820312424e+00,-1.738615600585937448e+00,-1.716997070312499929e+00,-1.697050170898437571e+00,-1.667993041992187564e+00,-1.662325317382812528e+00,-1.661506958007812562e+00,-1.666063964843750078e+00,-1.673237915039062607e+00,-1.683638183593749948e+00,-1.692721801757812505e+00,-1.698759643554687448e+00,-1.698975463867187452e+00,-1.696812866210937409e+00,-1.686119750976562415e+00,-1.668958007812499922e+00,-1.646641967773437409e+00,-1.604354736328124975e+00,-1.556565795898437576e+00,-1.510517089843750105e+00,-1.456954956054687500e+00,-1.396900024414062580e+00,-1.329884155273437507e+00,-1.274623535156250043e+00,-1.220307495117187502e+00,-1.167411865234375012e+00,-1.116484741210937548e+00,-1.067363525390625068e+00,-1.016728759765624934e+00,-9.786077880859375133e-01,-9.380997314453124458e-01,-8.580794677734374654e-01,-8.148544921874999458e-01,-7.733124999999999583e-01,-7.315648803710937953e-01,-6.560283813476562864e-01,-6.057095947265624947e-01,-5.631859741210937242e-01,-5.222549438476562500e-01,-4.826517333984374769e-01,-4.430000610351562673e-01,-3.932471923828125271e-01,-3.502551269531249956e-01,-3.066505126953125160e-01,-2.226176452636718650e-01,-1.782652587890624918e-01,-1.339246520996093814e-01,-8.751116943359374400e-02,6.326492309570312493e-03,5.508718872070312439e-02,1.034650268554687530e-01,1.616221618652343706e-01,2.096324768066406274e-01,2.578596801757812584e-01,3.128421630859374858e-01,3.591160278320312260e-01,4.058564453124999805e-01,4.749383544921875200e-01,5.297185058593749662e-01,5.729085693359374787e-01,6.162171630859375471e-01,6.956834716796874707e-01,7.370701293945312038e-01,7.756652221679687376e-01,8.042932739257812047e-01,8.569891357421874911e-01,8.879131469726562198e-01,9.321677246093750258e-01,9.850775756835937758e-01,1.065142822265624956e+00,1.127682373046875020e+00,1.191919189453124917e+00,1.248246582031250052e+00,1.340985351562500094e+00,1.398180664062500078e+00,1.457406127929687489e+00,1.522747558593749995e+00,1.628722045898437498e+00,1.677192016601562585e+00,1.723150146484375034e+00,1.774532836914062495e+00,1.838225708007812598e+00,1.874184692382812489e+00,1.917120483398437436e+00,1.947682373046875082e+00,2.016226196289062411e+00,2.045533081054687674e+00,2.084845214843749961e+00,2.114720703125000156e+00,2.153792236328125220e+00,2.160434570312499858e+00,2.168677734375000110e+00,2.159659912109375135e+00,2.123784179687500107e+00,2.101635742187499822e+00,2.079573730468749826e+00,2.011121459960937496e+00,1.952859375000000064e+00,1.868642211914062434e+00,1.828450805664062484e+00
5.730817871093749627e-01,5.763305664062500222e-01,5.784826660156250355e-01,5.826376953124999813e-01,5.853029785156249609e-01,5.890681152343749671e-01,5.921064453125000071e-01,6.017373046874999742e-01,6.071762695312500346e-01,6.122524414062500142e-01,6.178325195312499574e-01,6.267897949218750320e-01,6.330888671875000151e-01,6.392260742187499956e-01,6.444543457031249867e-01,6.507829589843749929e-01,6.595222167968749494e-01,6.685354003906249787e-01,6.770939941406249885e-01,6.841696777343749813e-01,6.924738769531250115e-01,7.029077148437500311e-01,7.127158203125000258e-01,7.217424316406250151e-01,7.331801757812500542e-01,7.424150390624999485e-01,7.493742675781249751e-01,7.571320800781250471e-01,7.596835937500000524e-01,7.613610839843749645e-01,7.673298339843750426e-01,7.693591308593750178e-01,7.739841308593750080e-01,7.778537597656249858e-01,7.803649902343750000e-01,7.793398437499999831e-01,7.821481933593750213e-01,7.899374999999999591e-01,8.097756347656249742e-01,8.227839355468750115e-01,8.338801269531249671e-01,8.458298339843749458e-01,8.681157226562500329e-01,8.826174316406250053e-01,8.953177490234375258e-01,9.063088378906249964e-01,9.165311279296874947e-01,9.293837890624999654e-01,9.415737304687500364e-01,9.510251464843749725e-01,9.592755126953125266e-01,9.746158447265624858e-01,9.807551269531249449e-01,9.866950683593750382e-01,9.918497314453125213e-01,1.007722534179687601e+00,1.015443847656249954e+00,1.024202880859375053e+00,1.032977539062500005e+00,1.039399169921874977e+00,1.045728271484374972e+00,1.051333129882812578e+00,1.057082031249999998e+00,1.062089599609375101e+00,1.072438964843750009e+00,1.082529296874999991e+00,1.089547119140624964e+00,1.098737548828125021e+00,1.112524658203124961e+00,1.119002685546875098e+00,1.123712768554687491e+00,1.125091552734375000e+00,1.133680664062499899e+00,1.141901611328125066e+00,1.151819458007812491e+00,1.161234008789062466e+00,1.170771484374999893e+00,1.176300781249999927e+00,1.180552490234374918e+00,1.182879882812500005e+00,1.185206054687500066e+00,1.185267333984374893e+00,1.185384277343749959e+00,1.183161376953125066e+00,1.180938598632812475e+00,1.179201538085937528e+00,1.177401855468749980e+00,1.173464111328125004e+00,1.165082275390624922e+00,1.158291381835937495e+00,1.148169189453124961e+00,1.140605468750000018e+00,1.128295166015625073e+00,1.123349853515624996e+00,1.119920654296874929e+00,1.117605224609375059e+00,1.115014160156249989e+00,1.113256347656250034e+00,1.110546630859374995e+00,1.108045166015624972e+00,1.104249511718750076e+00,1.108023193359374936e+00,1.127901489257812528e+00,1.136675537109375078e+00,1.129335449218749954e+00,1.135257202148437505e+00,1.136707031250000055e+00
-7.978385009765625036e-01,-8.000911865234374698e-01,-8.027623291015625329e-01,-8.060893554687500462e-01,-8.095183105468749529e-01,-8.120090332031250080e-01,-8.149616699218750204e-01,-8.181048583984374956e-01,-8.194582519531250497e-01,-8.190676269531249609e-01,-8.187979736328124813e-01,-8.150999755859374973e-01,-8.122755126953125071e-01,-8.093602294921875551e-01,-8.056256103515625488e-01,-8.027349853515625133e-01,-7.985047607421874583e-01,-7.953151855468749698e-01,-7.914691162109375178e-01,-7.877327880859374964e-01,-7.855543212890625515e-01,-7.812387695312500435e-01,-7.759841308593750098e-01,-7.707816162109375480e-01,-7.619998779296874858e-01,-7.534552001953125355e-01,-7.454031982421874813e-01,-7.363784179687500320e-01,-7.268170166015625044e-01,-7.199414062500000266e-01,-7.143267822265625400e-01,-7.100698242187499787e-01,-7.115239257812500107e-01,-7.104686279296874574e-01,-7.099479980468750284e-01,-7.100460205078125142e-01,-7.107282714843750071e-01,-7.122385253906250435e-01,-7.151630859374999982e-01,-7.171971435546875551e-01,-7.188028564453124991e-01,-7.215100097656249600e-01,-7.223681640625000400e-01,-7.197360839843750524e-01,-7.176593017578124512e-01,-7.122734375000000506e-01,-7.076910400390624689e-01,-7.018593749999999520e-01,-6.932635498046875178e-01,-6.851243896484374707e-01,-6.750766601562500080e-01,-6.538510742187499947e-01,-6.429404296874999813e-01,-6.306688232421875373e-01,-6.175295410156249609e-01,-5.884532470703125462e-01,-5.731611328125000293e-01,-5.584476318359374858e-01,-5.375449218750000258e-01,-5.199968261718750373e-01,-5.024512023925781223e-01,-4.802489929199219021e-01,-4.610074768066406148e-01,-4.407555847167968777e-01,-4.112591247558593510e-01,-3.883235168457030984e-01,-3.694175720214843972e-01,-3.519244079589843865e-01,-3.193357849121093994e-01,-3.038833923339843701e-01,-2.886557922363281459e-01,-2.810065002441406445e-01,-2.741791687011718714e-01,-2.721374206542968577e-01,-2.708170471191406192e-01,-2.691037902832031370e-01,-2.687446594238281361e-01,-2.705878601074218626e-01,-2.735054626464843985e-01,-2.760913391113281046e-01,-2.798494567871093741e-01,-2.812672424316406405e-01,-2.834447937011718710e-01,-2.847254943847656317e-01,-2.844605407714843603e-01,-2.812120056152343506e-01,-2.774720153808593603e-01,-2.694676818847656086e-01,-2.498943786621093677e-01,-2.351614074707031321e-01,-2.137500305175781268e-01,-1.943517761230468821e-01,-1.417460632324218650e-01,-1.144428405761718781e-01,-7.839974975585937977e-02,-5.039791870117187739e-02,4.204010009765625153e-03,3.268716430664062728e-02,7.397817993164063077e-02,1.081185607910156304e-01,1.665531311035156337e-01,2.029627380371093748e-01,2.267589416503906219e-01,2.828869018554687753e-01,3.084525451660156126e-01,3.400567932128906179e-01,3.607276000976562536e-01
9.260199153555531693e-02,1.019064105815227078e-01,9.878778820721244303e-02,9.711011785137814434e-02,9.080446956813725823e-02,7.560095502314297111e-02,7.300031589607930416e-02,5.992776197902119351e-02,7.958567060754029310e-02,7.086971297050341512e-02,7.691152808666514018e-02,5.741346431761420316e-02,6.154764906066129138e-02,5.531325992274243458e-02,5.230422872992503136e-02,4.845397318962547245e-02,4.429074631106581783e-02,5.701923339882237346e-02,6.148672933165837129e-02,3.602520821599494022e-02,8.674519655594077616e-02,5.334975943661710018e-02,4.672187679738000476e-02,3.839436763905284405e-02,3.895104211119767429e-02,2.316639085464021822e-02,4.114378469226991075e-02,1.661862161467000248e-02,1.530834695339329359e-02,-1.585915714736691601e-02,-7.950232169259812548e-03,4.350152358466828628e-02,7.754256593351467608e-02,7.320797698582827417e-02,4.292372043164695283e-02,2.674351401541814194e-02,-1.468291798733049186e-02,-1.323666617175217261e-02,2.546949628488533526e-02,4.039312982544747410e-02,3.541490503969296072e-02,2.716894265525693353e-02,-1.504436912659834653e-02,-4.958918149746177791e-03,-1.154867942629574269e-02,-8.524314294483532894e-03,-6.049419522080875383e-03,-1.565298464701136982e-02,-1.814893093572489749e-02,-2.058431065097757542e-02,-1.840943639656416470e-02,-1.502596732068400311e-02,-1.365345076059609926e-02,-1.894163095139051248e-02,-1.915588714477738097e-02,-1.893820737890206454e-02,-1.801927888727207147e-02,-2.969953448280353596e-04,3.170199775998206945e-03,-4.911984498033631144e-03,-1.262731194839784160e-02,-1.751168461835504037e-02,-1.877965184286718714e-02,-2.483313323682519169e-02,-1.146984894845929498e-02,-3.593223132322342223e-02,-7.810312429553835020e-03,-2.379435497428562373e-03,5.672508060321781141e-04,-5.731604320451372421e-03,-9.798961243310318203e-03,-6.893924524041966130e-03,4.849127605938904038e-03,-4.485395608019166792e-03,1.196068780823374708e-03,-5.298569134154293078e-03,-6.086171986199945087e-03,5.002962266611339463e-03,-7.504292775477227652e-03,-2.298410065675841538e-02,-3.096211486320385453e-02,-2.478286974448136448e-02,-3.091327004726170807e-02,-1.028007279701564046e-02,-2.716499621500178749e-02,-2.744847412951079840e-02,-3.586926713935108257e-02,-2.262417703798104418e-02,-2.655961920949885535e-02,-4.002361466820912074e-03,-5.071307954001400692e-02,-5.357848150229171935e-02,-2.592900046690213914e-02,-2.394648749437203530e-02,-6.433564379020539903e-02,-7.185123140682148080e-02,-6.329861494161542756e-02,-5.623501477902652368e-02,-7.854975459107756131e-02,-6.092224744234440992e-02,-6.022025046565197826e-02,-3.314738231745036762e-02,-8.261511283321072430e-01,-8.387167111335623870e-01,-2.477763282718074000e-01,4.595760624713672859e-01,5.959988943149445717e-01
6.344344926022450759e-02,4.095215498060741921e-02,1.303651898457700714e-02,-6.657463408338931861e-03,3.629081746908788871e-03,1.724424346220101989e-02,3.534654395497870139e-02,6.019465219178509602e-02,5.613223125541623448e-02,7.556188294331117605e-02,8.450647552336629231e-02,1.359506163218437425e-01,1.043292381083486403e-01,1.179898916919440294e-01,8.674793580715707553e-02,7.822845425559281363e-02,5.702427965290437356e-02,1.995532680494290639e-02,-1.022969135966373538e-02,7.659804558592328734e-03,-3.094713552687666791e-02,-1.019122701380998849e-02,-4.539385532738992451e-02,-3.862100958733026557e-02,-4.418052975911366392e-02,-3.035597849024182504e-02,-4.257502775693224745e-02,4.116103488981509573e-02,4.862359149836741057e-02,-5.208017579114186668e-02,5.004816525530196569e-02,-3.163423419538938242e-02,-1.744968983197767165e-02,1.516205735845632500e-02,8.321550471634432677e-02,4.318673981694863551e-02,-2.307845743425394544e-02,2.730387608078635800e-02,-1.684191995402051570e-02,3.614037769008404677e-02,2.886191056564687413e-02,1.738513042776406239e-02,7.788862281584416070e-03,2.648715234793639142e-02,2.311907493202661201e-02,5.492301922624406862e-02,2.271740079395900835e-02,1.544512091406638130e-02,6.887590522971523584e-03,1.438628212653236989e-02,4.434980639111415351e-02,-5.653673194335763312e-03,8.232919617538057150e-03,4.329249081566290472e-03,1.697738363706532277e-02,1.679472067706221095e-02,2.538982529070706387e-02,1.481355843527980103e-02,9.321056476234266738e-03,2.105904304664357046e-02,4.313315927255994414e-02,3.122093321312412705e-03,2.077366134624825805e-02,6.881560388466606559e-02,-1.469016276729557310e-03,4.515919956564842797e-02,8.388635100514128459e-03,7.678192117334485534e-02,9.249108281147206886e-03,4.852513712807488000e-02,1.634325641142498065e-01,8.596169182866998659e-02,6.337713253819767315e-03,-4.461948512129139399e-02,-4.146141614857458413e-02,-3.691243629038139934e-02,2.022074780819116749e-02,-3.241627002518233849e-03,-1.940826824059859596e-02,-1.734932070830556491e-02,-5.847369003936530620e-03,-3.977665493890530923e-02,2.232816883633766819e-02,4.583538492904228566e-03,3.097823677713300305e-02,4.931132426144456404e-02,5.577310821829765952e-02,1.506671912179638993e-02,2.344305456559463152e-02,7.494082110990242518e-02,-7.790439798139460470e-03,-3.989020556499774106e-02,-1.790729424702164341e-02,-9.584813094818707413e-02,-4.770252712696348985e-02,-2.760801722192989666e-02,2.341221391753125700e-02,-3.813245323355330535e-02,-6.610375331556465894e-02,-5.826984541483914981e-02,-2.018028595175561449e-02,-3.761994085012461408e-02,2.756041312660970077e-01,2.966876878786857685e-01,3.292078323878023238e-01,-9.608895996770770720e-02,9.204279591794477244e-02
-1.642178971252321665e-02,-2.606580926017924849e-02,-1.650103361738786134e-02,-1.555659878168003628e-02,-2.276718033157642054e-02,-2.189643468889511044e-02,-2.767767211871190181e-02,-2.498771344249343940e-02,-1.458888169218536951e-02,-1.711626224393422713e-02,-1.173361755664363223e-02,-2.489325123752502214e-02,-1.401130652219748085e-02,-2.232731733792002460e-02,-2.838369823029208636e-02,-2.452762859151123159e-02,-2.423416921662629314e-02,-2.238387551257258606e-02,-1.298817407245426471e-02,-4.454103772283839885e-02,6.423485564252534065e-03,-5.486461049626908254e-03,-1.172558089714785534e-02,-1.458184582162988779e-03,-1.016524397550102113e-02,-3.713195566408335896e-03,-7.295919501049303061e-04,-2.675248471112606080e-02,-6.202726886347301183e-02,-8.539981984340005647e-03,-5.500201909522482030e-02,-6.891578185677291191e-02,4.495605969789653183e-02,3.087994466474934183e-02,2.437402396081039813e-02,5.465762745193617845e-04,1.296181995282932008e-02,2.943923987878972054e-02,4.005188843514850827e-02,3.440518821659854093e-02,2.748726611067134340e-02,3.705119890665075494e-02,5.108378178837628264e-02,2.466210104929790134e-02,6.303087637433353596e-02,2.925627476849637296e-02,3.489442225033329015e-02,4.563117292062018882e-02,3.872675633041001292e-02,3.896407175255452160e-02,2.193404409746134778e-02,1.915614120383490535e-02,2.116157731344231463e-02,2.049000576694663331e-02,8.432651624824054684e-03,6.163607835056304253e-03,3.908756979906310818e-03,3.972943933004511458e-02,3.837334588513360845e-02,3.222389018409185790e-02,4.482566546566782439e-02,4.609330758989120536e-02,4.091656848894200532e-02,2.423079882404352570e-02,4.935940227885141085e-02,3.897473944305335919e-02,3.656801403890579810e-02,3.155315936289442708e-02,2.992206927133181024e-02,1.818201695049262434e-02,-5.329737215329452549e-02,-1.874386930553840688e-02,2.231449781815620162e-02,2.550357446445255041e-02,4.712248729308683715e-02,1.507069117193773726e-02,-3.836301710342300466e-03,2.579450719919258381e-02,3.177428075004519459e-02,3.652470495471720618e-02,2.988461339230468264e-02,3.930332224668458413e-02,4.970028123296677675e-02,4.137229147092730958e-02,2.608093267848477642e-02,4.642885089411335348e-02,4.593216163334518098e-02,5.484657420016963297e-02,3.239007733551969859e-02,9.157771353110933168e-03,2.074319832656780493e-02,1.988524330218067668e-02,1.098538537521688736e-02,1.339378164490640476e-02,-2.856025331316524446e-02,-5.695110610636307941e-02,-6.720523322331642402e-02,-1.128222062789389912e-01,-3.999524243402884094e-02,-1.194558179081785104e-01,-2.280351653548115254e-01,-3.039807970494399214e-01,-1.269726856526002479e+00,-1.274049831267769717e+00,-5.487561942837813067e-01,-2.862422418309133049e-02,-3.457893470406992300e-04
1.499511278635418110e+00,9.741523142388551548e+00,4.891261772086865633e+00,5.177998279905999368e+00,2.992638599449669812e+00,-1.391260723227437879e+00,3.359463892381533867e+00,7.550652123504690838e-01,1.247683325620209871e+01,8.444990014649564891e-01,6.985311001829709987e+00,-6.886777883056847127e-01,5.308157454754280913e+00,8.788361573966902984e-01,1.958883781063422092e+00,1.675645226609781657e+00,1.028803944315905827e+00,8.347917135311398340e+00,5.436645486175915032e+00,-7.788279844526155848e+00,2.181474292513834712e+01,-9.820541692371026699e+00,2.156351101959466110e-01,-9.477399670567713263e-01,2.478589469310051641e+00,-4.773481192477438739e+00,9.492464894604877301e+00,-8.501829033137676461e+00,4.124007285305694714e-01,-9.503570946595049307e+00,2.608844274175601274e+00,2.266956265366486889e+01,1.787651813922334298e+01,2.801239451973257744e+00,-9.115399955055615067e+00,-4.710250012621346016e+00,-1.706482285348814898e+01,-2.308688634422914610e-01,9.619921017445086875e+00,8.243007082180685785e+00,1.851991298111751449e-01,-1.562522262145819685e+00,-1.035139016870120265e+01,3.626650693426568761e+00,-3.243951565561772110e+00,6.583843210148890845e-01,5.590970334400392483e-01,-4.667875790337534525e+00,-2.060976618226276091e+00,-2.183023371883871633e+00,-2.700664230371913055e-01,-1.885851348158645302e-01,-2.854739563224371057e-01,-3.196116147095574345e+00,-1.231950061777312921e+00,-1.091173080387664029e+00,-7.264267477174366494e-01,6.873766108274455888e+00,1.532731216363740989e+00,-3.313718573765746633e+00,-3.715508711864992097e+00,-2.924313243193366496e+00,-1.611366721857018458e+00,-3.833338230329450091e+00,2.436830242485594766e+00,-1.165213626023144577e+01,1.045189073750314002e+01,1.956164429324320775e+00,6.709702753976866108e-01,-2.788668895238951340e+00,-2.154361989538875477e+00,7.008468292829594937e-01,2.742654406896402275e+00,-3.517692176589529929e+00,2.089865275176902237e+00,-2.627109931158477796e+00,-5.590299581914145444e-01,4.145198715505452824e+00,-4.894109683196479210e+00,-6.871537832917012700e+00,-4.295136161357294924e+00,7.099540008059408436e-01,-4.022052529562562206e+00,6.572464447894427408e+00,-5.442978498890344241e+00,-1.747661989905789248e+00,-5.069562761095554038e+00,3.350081055346841197e+00,-2.732144761701532421e+00,7.787910197443872917e+00,-1.964088127241915060e+01,-4.214766464667456525e+00,4.179977480151277902e+00,-7.551670899976792306e-01,-1.822033798725898635e+01,-6.986050427533349705e+00,-1.666867541475458570e+00,-9.062425251829797634e-01,-1.261743430457338455e+01,2.605233734573936921e+00,-3.431492643991469915e+00,7.485060585177544468e+00,-3.310875621306013841e+02,-5.478679413081216865e+01,1.305803890586517753e+02,2.145334749527473832e+02,8.422825526769278781e+01
1.165557359211629418e+01,1.206899933603443742e+01,9.666061790002332899e+00,2.391113644344819100e+00,1.414291046156333387e+00,-1.001498656465818371e+00,-2.697199659219311485e+00,-7.075658554728036620e+00,-7.748918536637434684e+00,-1.668578743709831969e+01,-1.558834331855959476e+01,-1.551207190929508251e+01,-6.031416185075562097e+00,-6.862625729042965972e+00,-1.507654700367885070e+00,-3.094312108407795137e-01,8.252407163317725391e+00,8.567005326298993140e+00,1.144509168207028260e+01,1.129105089037237519e+01,1.902430743126694068e+01,1.410567571544044441e+01,1.704807013681920580e+01,1.774693553775089683e+01,1.940862251164286789e+01,-5.547054410068099628e-01,1.562477104028170949e+01,3.032212338000530139e+00,5.019490205460996890e-03,1.323183468466022994e+01,-4.948042380830482756e+00,2.175384131039139746e+00,3.510643089147942320e-01,2.805371925011871603e+00,-2.615116822840386490e+00,-4.618136908604353330e+00,1.069411780431478931e+01,-1.148518230965585474e+00,-5.184440591858177072e-01,-9.310267055146086435e-01,2.346438479943701694e+00,1.647337483474814235e+00,1.558223993776040928e+00,-6.243256094343530904e+00,8.164096164635267883e+00,3.741924427938515763e+00,7.272449903904602664e+00,4.586095030838725606e+00,-4.958510102629798411e+00,1.001152193357011733e+01,4.824456904324489592e+00,4.181910615915569451e+00,6.164754447696766171e+00,5.729235572322567194e+00,3.922564034733857063e+00,1.376475401866478876e+00,4.161698101111003467e+00,2.610629421639085734e+00,-8.750816484317667232e+00,9.822857425184478686e+00,-5.587970365505192660e-01,-6.661144229939496064e+00,6.613205966984966544e+00,-1.654946232428328834e+00,4.694191374886755419e+00,-1.367307622995469885e+01,9.918989972664881805e+00,-2.277806798692125767e-01,5.899183633841751373e-01,3.666142618149367927e+00,5.266871164357956658e+00,1.662679243845213861e+01,1.380036575358363216e+01,1.776817196159471024e+01,5.934613065990571812e+00,6.882267596048880165e+00,9.173602458152767980e+00,4.268224988560461952e+00,3.323898741978117855e+00,1.167550574252345363e+01,-1.633580778875857931e+01,1.489785289864538242e+01,-2.006370814346706055e+00,-7.912267863239168086e+00,-9.736069629942141646e+00,8.034825229413007364e+00,6.635351341216186860e-01,-7.706361873959979292e+00,-3.803982750455348061e+00,1.096378312911126862e+01,-1.899942494300623785e+00,1.353129723946170060e+01,-1.061897831677600479e+01,-1.330684199567213621e+00,-2.469942153650390892e+01,-1.345232036593994174e+01,-2.509183990649651008e+01,-8.356997863632258827e+00,-2.600301531602456251e+01,-7.431787722205076108e+00,-2.884830796516457241e+00,-9.423331715793629826e+00,-2.779627818193814548e+01,2.386259110638829384e+01,1.555118023833665930e+01,7.674215148573512124e+01,4.556767349660316313e+01
1.075720606111195021e+00,1.170778198137239157e+00,1.226474043708188910e+00,1.309142260890389098e+00,1.360212870664168516e+00,1.347417061559171625e+00,1.435996922380238239e+00,1.430695075932598925e+00,1.391180583819238370e+00,1.253909917052178358e+00,1.236096411703977438e+00,1.113436568195873111e+00,1.032376916178454174e+00,9.843944260378050259e-01,8.843086565958044876e-01,8.972773710227673893e-01,7.317572508590435287e-01,7.606683335288759729e-01,6.710385868134167708e-01,5.005951058996306324e-01,8.177902562407715070e-01,4.542630433274791324e-01,3.433924134211060464e-01,2.468627679554276089e-01,7.593029519991836840e-02,-2.614181053084505546e-01,-2.533006084646227674e-01,-5.773184043526401465e-01,-7.818706116297968745e-01,-6.141143524687350252e-01,-7.388481572358630567e-01,-5.411393764798212436e-01,5.521237126111536164e-02,8.776668568092862999e-02,3.472651786707331434e-01,5.773918672672392338e-01,8.785256887696395456e-01,1.213171460531197177e+00,1.898407224971781826e+00,2.305468042635729908e+00,2.653490315973391134e+00,3.104714509207254114e+00,3.575227355906602345e+00,3.702214606783023498e+00,4.082684341590279153e+00,4.062916834217343620e+00,4.358425121681952952e+00,4.442584276212144800e+00,4.426563951723285761e+00,4.557544240809907166e+00,4.500467312179264212e+00,4.482861057115526293e+00,4.535200510333332602e+00,4.446725943621412824e+00,4.378127062542184866e+00,4.088778249852841107e+00,3.974830879001702844e+00,3.926699655959275059e+00,3.399436171930052986e+00,3.394368268972303149e+00,3.100411417347070486e+00,2.611554485604005826e+00,2.522312208827990343e+00,2.131322903930728430e+00,1.932536034436641126e+00,1.401240390597051633e+00,1.355645332109584711e+00,1.167070418735617343e+00,7.235004753202400885e-01,6.377308035954963872e-01,3.627485661360666525e-01,6.979828297288002137e-01,1.031302662126047487e+00,1.285418271169472604e+00,1.596976966076296023e+00,1.817067191997293607e+00,2.337904304476987161e+00,2.867943445957995774e+00,3.322922175000721623e+00,3.739125115867887761e+00,4.383283705631569660e+00,4.796239272769528661e+00,5.406700701083567928e+00,5.894048678299326660e+00,6.673341125057314471e+00,7.026817081663860876e+00,7.493963176918774671e+00,7.687431368093723627e+00,7.598099127975472378e+00,7.762623998629551103e+00,7.411801212555300111e+00,7.287318792865427497e+00,5.682178559661622330e+00,5.069637537750338652e+00,3.716655878862228590e+00,3.210566528847822010e+00,1.220605172621272327e+00,6.065258962064488113e-01,-9.167453638569230678e-01,-1.804021536946050386e+00,-3.981918757541101694e+00,-4.959022861807916627e+00,-2.113240320163537689e+00,-5.777681458653471047e+00,-7.926139463574321198e+00,-5.282255665015306079e+00,-4.494939552328919063e+00
