0.000000000000000000e+00,8.815894126892089844e-01,9.897599220275878906e-01,1.102654933929443359e+00,1.213422536849975586e+00,1.414710283279418945e+00,1.523305654525756836e+00,1.630019903182983398e+00,1.738000631332397461e+00,1.910200595855712891e+00,2.040356636047363281e+00,2.397288322448730469e+00,2.530082464218139648e+00,2.681807518005371094e+00,2.814737319946289062e+00,2.945656538009643555e+00,3.158769130706787109e+00,3.309479475021362305e+00,3.442407846450805664e+00,3.553432464599609375e+00,3.663993597030639648e+00,3.804690122604370117e+00,3.917546510696411133e+00,4.025593280792236328e+00,4.128570795059204102e+00,4.232649087905883789e+00,4.397242307662963867e+00,4.510409832000732422e+00,4.613438606262207031e+00,4.717384576797485352e+00,4.910151243209838867e+00,5.021167516708374023e+00,5.124338626861572266e+00,5.229984045028686523e+00,5.420369625091552734e+00,5.527303934097290039e+00,5.712182044982910156e+00,5.915325880050659180e+00,6.024606227874755859e+00,6.128156661987304688e+00,6.232890844345092773e+00,6.410450935363769531e+00,6.521847724914550781e+00,6.625456333160400391e+00,6.767317056655883789e+00,6.912834167480468750e+00,7.019223928451538086e+00,7.123789072036743164e+00,7.238480091094970703e+00,7.415174961090087891e+00,7.523296594619750977e+00,7.626958847045898438e+00,7.731359004974365234e+00,7.947788715362548828e+00,8.052072525024414062e+00,8.156594991683959961e+00,8.304622650146484375e+00,8.419035196304321289e+00,8.523737192153930664e+00,8.629076480865478516e+00,8.734002351760864258e+00,8.892631769180297852e+00,9.004190444946289062e+00,9.110839843750000000e+00,9.216157436370849609e+00,9.410620212554931641e+00,9.518849611282348633e+00,9.634624958038330078e+00,9.741540670394897461e+00,9.897815465927124023e+00,1.000617241859436035e+01,1.011050367355346680e+01,1.021475243568420410e+01,1.040771865844726562e+01,1.052550292015075684e+01,1.064773035049438477e+01,1.079481029510498047e+01,1.091522192955017090e+01,1.103223657608032227e+01,1.114993429183959961e+01,1.131260657310485840e+01,1.143240237236022949e+01,1.154889392852783203e+01,1.166784501075744629e+01,1.178572416305541992e+01,1.195014500617980957e+01,1.209583544731140137e+01,1.221466708183288574e+01,1.233280467987060547e+01,1.245143961906433105e+01,1.257020187377929688e+01,1.275610613822937012e+01,1.290565252304077148e+01,1.302830624580383301e+01,1.314463400840759277e+01,1.332241916656494141e+01
2.388395019531249996e+00,2.378628906249999897e+00,2.389801269531250050e+00,2.382023437500000007e+00,2.371660156249999929e+00,2.368776855468750053e+00,2.325181640624999879e+00,2.290023925781250025e+00,2.298219238281249854e+00,2.303812499999999819e+00,2.224412597656249879e+00,2.193549804687500160e+00,2.151583984375000203e+00,2.130640136718750188e+00,2.119190917968750032e+00,2.068555175781249922e+00,2.043628540039062358e+00,2.044163574218750057e+00,2.011325683593749858e+00,1.974185546875000030e+00,1.942318481445312495e+00,1.881981567382812415e+00,1.837184204101562468e+00,1.813894409179687583e+00,1.812625366210937505e+00,1.796399658203124972e+00,1.787087890625000064e+00,1.719541625976562571e+00,1.651016113281249975e+00,1.557968261718750025e+00,1.367264648437499952e+00,1.274511108398437509e+00,1.169182373046874890e+00,1.092945556640624982e+00,1.010823852539062484e+00,9.868903198242187091e-01,9.417260131835937242e-01,8.860108642578125027e-01,8.503383789062499698e-01,8.230777587890625302e-01,7.998734130859375124e-01,7.691431274414062269e-01,7.395587158203125178e-01,7.112750244140625400e-01,6.704199218749999911e-01,6.246324462890624485e-01,5.857555541992187642e-01,5.326844482421875249e-01,4.824858703613281175e-01,3.946038513183593999e-01,3.142956542968750044e-01,2.501335906982422030e-01,1.852532653808593721e-01,6.929629516601562567e-02,5.468750000000000114e-05,-6.345034790039062733e-02,-1.289890747070312482e-01,-1.632673339843750127e-01,-1.954093627929687493e-01,-2.223078613281249949e-01,-2.437653503417968881e-01,-2.688196411132812713e-01,-2.891207885742187456e-01,-3.096249694824218524e-01,-3.286756591796874960e-01,-3.748750000000000138e-01,-4.040137939453125049e-01,-4.487826538085937234e-01,-4.902623291015624774e-01,-5.677097167968749858e-01,-6.302120361328125142e-01,-6.853909912109374947e-01,-7.541798095703124982e-01,-8.577626953125000453e-01,-9.233779296874999876e-01,-9.812768554687499867e-01,-1.053267700195312573e+00,-1.092451171875000071e+00,-1.135320190429687459e+00,-1.172822631835937601e+00,-1.223079956054687445e+00,-1.255697387695312583e+00,-1.291980834960937408e+00,-1.317506713867187429e+00,-1.347419433593749938e+00,-1.387485473632812605e+00,-1.430486450195312509e+00,-1.453556762695312532e+00,-1.486966186523437594e+00,-1.522890014648437429e+00,-1.567587646484374986e+00,-1.648855346679687583e+00,-1.719544311523437452e+00,-1.765709472656249890e+00,-1.819775512695312569e+00,-1.894859252929687488e+00
5.611901855468750533e-01,5.610900878906249778e-01,5.647905273437500151e-01,5.674768066406250533e-01,5.647756347656249787e-01,5.653718261718749805e-01,6.046437988281250231e-01,5.954868164062500080e-01,6.129519042968749609e-01,6.283757324218750551e-01,6.612219238281249467e-01,6.705925292968749618e-01,6.740065917968750542e-01,6.804372558593749787e-01,6.788947753906250382e-01,7.034924316406250266e-01,7.069143066406250453e-01,7.109448242187500488e-01,7.237702636718750249e-01,7.291062011718749680e-01,7.364704589843750204e-01,7.438173828124999831e-01,7.506525878906249449e-01,7.662119140624999991e-01,7.645202636718749778e-01,7.711813964843750036e-01,7.729401855468750471e-01,7.829138183593750133e-01,7.796496582031250400e-01,7.824689941406249849e-01,7.873132324218750089e-01,7.943698730468750080e-01,8.001240234374999982e-01,8.033083496093750275e-01,8.109772949218749805e-01,8.148002929687500062e-01,8.214763183593749574e-01,8.296843261718750417e-01,8.319357910156249813e-01,8.320949707031249920e-01,8.318918457031250213e-01,8.325515136718749654e-01,8.332221679687500382e-01,8.345310058593750080e-01,8.353183593749999858e-01,8.348503417968750062e-01,8.334514160156250018e-01,8.339216308593749849e-01,8.328713378906249520e-01,8.326230468749999947e-01,8.316125488281249645e-01,8.307331542968749982e-01,8.300834960937499840e-01,8.289807128906250266e-01,8.275319824218749787e-01,8.259934082031249458e-01,8.268537597656250293e-01,8.292788085937500275e-01,8.318820800781250302e-01,8.338793945312500400e-01,8.351359863281250240e-01,8.365629882812499751e-01,8.369362792968749742e-01,8.354548339843750338e-01,8.340583496093749716e-01,8.309958496093750036e-01,8.298381347656249574e-01,8.295168457031250053e-01,8.290822753906249565e-01,8.295236816406249547e-01,8.304494628906250453e-01,8.319650878906249547e-01,8.355129394531249920e-01,8.383664550781250169e-01,8.405129394531249964e-01,8.402092285156249618e-01,8.402695312500000346e-01,8.403234863281250355e-01,8.400717773437500480e-01,8.404553222656250266e-01,8.395224609375000480e-01,8.393435058593750053e-01,8.427302246093749671e-01,8.461755371093749867e-01,8.491914062500000027e-01,8.568220214843750293e-01,8.662551269531250098e-01,8.624287109374999538e-01,8.540832519531249556e-01,8.448095703125000355e-01,8.339040527343749565e-01,8.138085937500000311e-01,7.993039550781250169e-01,7.942770996093749813e-01,7.886914062500000044e-01,7.846135253906250107e-01
8.457720947265624512e-01,8.467431640625000533e-01,8.468576660156249547e-01,8.444975585937499751e-01,8.534764404296875107e-01,8.546269531250000329e-01,8.522733154296875391e-01,8.608966064453125178e-01,8.555327148437500417e-01,8.558199462890625497e-01,8.849177246093750115e-01,9.002015380859375027e-01,9.203582763671874778e-01,9.373618164062500480e-01,9.436888427734374529e-01,9.700488281250000400e-01,9.849626464843750373e-01,9.648122558593750231e-01,9.604873046874999876e-01,9.581201171875000089e-01,9.534140625000000480e-01,9.272049560546874458e-01,8.980012207031250471e-01,8.609376220703125471e-01,8.161171874999999520e-01,7.544460449218749476e-01,6.655869140625000346e-01,5.966774902343749964e-01,5.246445312499999902e-01,4.765989685058593661e-01,3.894179382324218786e-01,3.411387634277343595e-01,2.809375305175781379e-01,2.295900573730468852e-01,1.529967346191406230e-01,1.276429748535156117e-01,9.631784057617187589e-02,7.497500610351562345e-02,6.021212768554687345e-02,4.787173461914062678e-02,3.531539916992187250e-02,2.621640014648437406e-02,2.541531372070312406e-02,2.938528442382812647e-02,3.447531127929687189e-02,3.848171997070312655e-02,3.971884155273437689e-02,4.149197387695312267e-02,4.386203002929687372e-02,4.897872924804687333e-02,5.304464721679687245e-02,5.391665649414062456e-02,5.385128784179687295e-02,5.146420288085937211e-02,5.054989624023437794e-02,4.934628295898437628e-02,4.914816284179687744e-02,4.691079711914062506e-02,3.990567016601562211e-02,3.161007690429687433e-02,2.129183959960937594e-02,3.777740478515625045e-03,-1.338552856445312557e-02,-3.531192016601562844e-02,-5.386129760742187217e-02,-9.846066284179687267e-02,-1.225407409667968739e-01,-1.526916198730468854e-01,-1.789237976074218861e-01,-2.217896423339843770e-01,-2.552247009277343603e-01,-2.855240173339843590e-01,-3.183923645019531290e-01,-3.687978210449218697e-01,-3.997334289550781294e-01,-4.301437683105468479e-01,-4.671216125488281135e-01,-4.913097229003905997e-01,-5.156936035156249876e-01,-5.402393798828124538e-01,-5.681025390624999671e-01,-5.889055175781250373e-01,-6.063695068359374885e-01,-6.203437499999999716e-01,-6.346997070312500044e-01,-6.505718994140624600e-01,-6.646325683593750089e-01,-6.724801025390625409e-01,-6.815397949218749973e-01,-6.878917236328124796e-01,-6.928212890624999565e-01,-6.999346923828124734e-01,-7.183632812500000409e-01,-7.321196289062500417e-01,-7.442087402343749991e-01,-7.639969482421874458e-01
-1.519731085281444682e-01,-6.932287424022497146e-02,3.590434785954826902e-01,3.176664278001568587e-01,3.528883584293955877e-01,3.438469670216058316e-01,2.364587412102784475e-02,2.657168090397473148e-01,6.013053089248267605e-03,-9.259678657056144568e-02,3.608943683020890969e-01,4.069477863870407663e-01,3.357833483276402298e-01,2.708839767600665360e-01,2.283988271080596710e-01,1.313648419959878577e-01,1.153105352641407289e-01,8.589083439587184843e-02,2.861653749793383605e-01,4.097463838125581237e-01,5.593192222188048124e-01,4.492230418004425907e-01,2.575281853247470831e-01,3.800844456688615147e-01,-1.582167577343163989e-01,-1.330630579159167715e-01,-4.342698829977101882e-01,-2.459555229339693491e-02,-1.078112825614008091e-01,5.210045084626965806e-02,6.149034484325349020e-02,1.277942689298011344e-02,-1.240251959544117488e-01,-2.320843031115089605e-01,-8.551154979610921247e-02,3.284480431691905872e-02,1.118606412734965000e-01,-4.337306878606931454e-02,-1.393972538339602607e-01,-1.526095801045875833e-01,-1.190275494190374539e-01,-5.170738663022441534e-02,-1.388993328837716604e-02,-1.564995443356966692e-02,-4.827449639389207181e-02,-7.063893248597977181e-02,-5.172571844697266413e-02,-3.499764231131574643e-02,-1.961672390241772646e-02,-3.637078116479133816e-02,-5.710036818696884175e-02,-7.189050134989510843e-02,-8.616828277886585952e-02,-4.461850647464368769e-02,-1.237846976906645940e-02,-8.795308608965757974e-03,-1.097468780039187290e-02,-3.130857332825541517e-02,-3.685060606316208076e-02,-3.554632425896726150e-02,-2.815156057214522264e-02,-1.812302409160820513e-02,-1.980879077767170107e-02,-2.471709701053557973e-02,-2.030190736248992101e-02,-1.950693830249628641e-02,-2.184893153182634537e-02,-1.819350883780126299e-02,-3.426233287559547758e-02,-4.292610467445803074e-02,-3.980170446635862558e-02,-4.357309355176727100e-02,-3.519047837485549807e-02,-2.582893158812703954e-02,-3.375585764231473634e-02,-3.620736611091088242e-02,-3.195524646574678801e-02,-3.359875066501534502e-02,-3.032813562184613274e-02,-1.252195176147333222e-02,-1.620545681312061254e-02,4.565559473426126710e-03,-2.737331751749104078e-02,-1.902452076091570334e-03,-2.876458885557652695e-02,-6.688240579084911777e-03,1.820328003758607885e-02,1.788352962804098598e-02,1.011271530049930589e-01,1.089656372963951764e-01,7.100603879359677906e-02,-7.188185528289370296e-02,-3.730614262054035568e-02,7.038802534731716624e-03,1.953737873325228636e-02,-1.866384039395476910e-02
3.909922317531578512e-02,-1.298184977303865340e-01,-1.158110639504637135e-01,-3.426026539518931685e-02,4.224466510909274941e-01,4.170991837929246548e-01,-2.431519634836222243e-01,-3.957909056880928693e-03,-1.437234027277121684e-01,9.253516532593684951e-02,3.146809458060220721e-02,6.822562204461800339e-02,-1.110810125075766958e-01,1.304553932787949067e-01,5.150196694116582902e-02,-7.554500866461137665e-02,-6.919164163704365211e-02,-9.992372181360989480e-02,1.409373255993663643e-01,2.249023967106948685e-01,7.345282599618605524e-01,1.449991273546637760e-01,-9.181964213553242549e-02,-3.703135952091317074e-01,5.187122788690558262e-02,-1.678556269236252119e-01,2.994490252389685470e-01,-1.960161777098810149e-02,3.400457965828788121e-01,9.056618056624340940e-02,3.322675385577256169e-02,-2.467720324473786711e-02,-1.193939379455155742e-01,-2.317827721213633618e-01,-4.686231614962214215e-02,3.445154256817434257e-02,3.700089417193338365e-02,3.490483673666670145e-02,-7.236926081253685500e-03,-1.099509993119057900e-02,-3.118195270910583197e-02,4.261324388710066580e-02,4.481751501415393718e-02,7.763989783885030804e-02,4.305828989023300496e-02,9.221021355010684817e-02,7.450012243799891687e-02,9.053933216291358554e-02,7.301512724000566723e-02,2.694257152420603124e-02,1.067135150821688638e-01,4.835015759891192477e-02,-4.229321868605595558e-02,4.162227146342763195e-02,-5.204920234954838604e-03,1.001447791288378845e-02,-9.557817865483564379e-02,-4.026920146197744688e-02,-2.357813290999321090e-02,1.616950052526144530e-02,-1.637738674700526392e-02,1.942543678083384281e-02,2.372915546486717084e-02,5.078902283929197237e-02,5.212203400350456234e-02,8.947755140831889498e-02,9.261238320280849867e-02,8.374010412853476193e-02,8.787850856311868464e-02,5.031541799245245472e-02,9.050888731114885288e-02,5.192444512012010099e-02,1.942375200424739309e-02,2.111575895194143376e-02,-4.591410680599286587e-02,-2.810794659219747939e-03,-4.331851456888812651e-02,-3.003782126801319424e-02,-3.299177831123527999e-02,2.239792428814664851e-02,-2.119642158518795713e-02,-1.222386500536585055e-02,5.762684612131931811e-02,5.193717165864380342e-02,2.733703064031541008e-02,4.356841500140827550e-02,5.771876558029442189e-02,1.485332063312421180e-01,4.240094908647783212e-02,8.810279976288444559e-02,4.712719778158950407e-02,9.000084693683681192e-02,8.008074230674736005e-02,7.336537488559680131e-02,5.552779642289437656e-03,-3.277320736932348016e-02
-1.931716234537133314e-01,-2.675081171623585052e-01,-2.775844112713619083e-01,-7.675411878744710370e-02,-6.347380188354177777e-02,-7.715162870357610003e-02,-2.304149098972482074e-02,-2.894529328072353302e-01,-1.818319140567161568e-02,5.678127370263192503e-02,9.357073080001798715e-02,8.994981438542964947e-02,3.499954608869636913e-02,9.632903488646468726e-02,4.228986914727890511e-02,6.253189038659219545e-02,5.093069774983872977e-02,1.087454540502188066e-01,3.839533305370247673e-02,-5.165105252342466757e-02,-2.973184619872876189e-01,-2.421547944812709949e-02,-1.107992642699520275e-01,-3.811168963088401029e-01,-6.780299035090961435e-03,3.788815247968311817e-01,-1.196139577080865008e-03,2.764772100291232881e-01,1.345911200118283801e-01,9.729649855495552113e-02,-5.607202949263424135e-02,-3.636912522189339903e-03,-1.064428686160793502e-01,8.575795524733982600e-02,3.287181022345022491e-02,5.726159779491520746e-02,1.492387749521828164e-02,-2.218134336453812111e-02,-1.698466661345577472e-02,-7.297774909544352089e-03,2.280138135784786496e-02,3.534105997353260975e-02,1.790992379207794263e-02,1.414507012038969044e-02,-2.357764436071352787e-04,-5.150816000829280122e-03,2.097231796007576615e-02,2.619146229925622266e-02,3.215607372044853446e-02,1.076895180377980370e-02,-2.071432688936094158e-03,1.241178324153679492e-02,-3.318117420942367536e-04,2.740485391056567480e-02,1.000647231494206785e-02,7.320906849522609665e-03,-2.503565421321633094e-02,-2.637143253318628699e-02,-5.746284461379252018e-04,-1.583933895968877084e-02,-5.299725571322157040e-03,-2.392086277844359885e-02,-1.421419119584602098e-02,-7.309959877585864643e-03,-1.383962729837383797e-02,-2.018019896205745789e-02,-1.525855406554355032e-02,-2.130387882970269722e-02,-2.104506801111119887e-02,-4.039010861788461249e-02,-4.776554258522666685e-02,-3.182686667373358508e-02,-4.204776043377340261e-02,-3.432474760060080093e-02,-3.404243877216729750e-03,-3.621825927793598937e-02,-3.133985676968055467e-02,-2.721453188214048580e-02,-3.740950984042663158e-02,-1.749231768483412719e-02,-2.243095037914271880e-02,-2.456032657404827457e-02,-3.570556529082363761e-02,9.553257174994679666e-04,-6.078817014868085483e-02,-4.322578267562491444e-02,-3.271179509513326422e-02,-1.039897450217192459e-01,-4.706545837085608641e-03,-1.063056972869730159e-02,-4.423732855433001009e-03,-1.395706232160952576e-01,-8.094529169987975392e-02,-1.218634967229669831e-02,-6.403556780255541259e-02,-1.053538062951906024e-01
-9.924675286652207262e+01,-4.090672863091624478e-01,1.800361565111983282e+02,4.392899563112648842e+00,3.389925726952992591e+01,1.883341848970714949e+01,-1.165818340107559266e+02,1.067140148106182664e+02,-9.592629891617627891e+01,-2.848140950034830610e+01,1.610645084848810029e+02,2.958032282577760341e+01,-1.296831967440450484e+00,-8.629053549940177703e-01,9.080117014542015141e-01,-2.178016021244512146e+01,3.904674165539900876e+00,-2.660673474562055496e+00,7.746235854072006077e+01,6.912668322452552161e+01,8.769342501829757452e+01,-4.374602587941973653e+00,-5.256193681386025673e+01,6.819184886545792779e+01,-2.186753235031255258e+02,1.697832518466484419e+00,-9.932972857214328144e+01,1.433816841588406135e+02,-3.878848123089671418e+01,6.475311604592717174e+01,5.638895503049436542e+00,-1.678968775073299824e+01,-6.050900000735207129e+01,-5.489293529062287291e+01,2.567611688069414555e+01,4.631907435848993515e+01,2.382004957466060091e+01,-3.318106707048239201e+01,-4.353484150600212388e+01,-1.426420520570356132e+01,5.703620965984198321e+00,1.207398431946094242e+01,1.275187565148348412e+01,-1.618883037474834197e+00,-1.210299312031507135e+01,-1.039184990782328377e+01,4.011693174163223574e+00,4.307615042498470714e+00,4.192864226336849853e+00,-5.977742523520796603e+00,-1.109913829089267523e+01,-1.002235451509157826e+01,-1.064889854112054479e+01,5.003420280199384784e+00,1.162921619725661238e+01,8.443484748168343934e-01,-1.247787463947827469e+00,-8.989959752973332385e+00,-4.329255860469320538e+00,-1.637284031752449742e+00,1.132899074164766429e+00,1.442734250425860454e+00,-1.793375901687536356e+00,-3.328352741929693881e+00,4.625876203972412726e-01,-1.006841876318827156e+00,-2.177204530426970930e+00,1.721353043317420672e-01,-8.074088834076619037e+00,-4.794290840157335865e+00,-1.234185699750238285e+00,-4.061190541763059159e+00,1.106410408188975847e+00,3.921642867730538162e-01,-4.721634829692837876e+00,-2.975719314721758657e+00,-7.601052189009355198e-01,-2.562535267161738961e+00,-6.977119740254065228e-01,5.307789513676932636e+00,-1.878846681279745523e+00,7.217547102140582815e+00,-1.262439113751347719e+01,8.464524173091030335e+00,-1.084996976808274383e+01,4.972601614788111135e+00,7.932046086174589838e+00,9.652608163331224400e-01,3.430074506086898367e+01,9.184878721841844396e+00,-8.544528823450139754e+00,-3.510616634658691737e+01,7.022841063611808821e+00,1.489769662739458767e+01,5.474238353606863505e+00,-9.722800740709722334e+00
-6.211333688724915980e+00,-1.044405862860887702e+01,-2.183634283604343906e+01,1.032849136715350724e+00,1.190867529975440320e+00,-1.222589513812367912e+01,3.858511765667963545e+01,-6.091117728122096509e+00,-3.639630239125753519e+01,-1.238166255484539846e+01,5.709256785002252599e+01,-1.501989780857988599e+01,2.082272115753951169e+01,-1.582244748048047711e+01,-1.399309655150997145e+01,1.702725022059017590e+01,-2.743647923249806198e+01,-3.573468179373718812e+01,1.765403608911150002e+00,4.530883844411137673e+00,1.262224667301192227e+01,1.986767760563886043e+00,-1.284604227705565371e+01,-1.963839375217798278e+01,-6.915351183223779685e+01,-2.633517734097655705e+01,-5.655049442190549058e+01,-5.408535558895977147e+00,-2.033761643161478716e+01,-2.845050923263954701e+00,9.122632492251426584e+00,1.078713606774055478e-01,4.724915741140443259e+01,4.959709885932523932e+00,1.936344421447349973e+00,-1.594769535879848377e+01,-1.925384284211288488e+00,1.591685481241168709e+00,7.573873442268246770e+00,-6.742699218710099807e+00,-9.937774600058588703e+00,-1.976126601777023950e+01,-1.084769255410396305e+01,-1.895360330425159390e+01,-1.921927744405903837e+01,-2.105900870496362742e+01,-1.728112895328108323e+01,-5.817088059254384547e+00,-2.200729064283387970e+01,-1.017948434710914896e+01,1.411755814000703779e+01,-1.127312958599666537e+01,2.905524773796370752e+00,-3.353590685336982347e-01,2.217147728175624977e+01,8.700252128553467301e+00,2.759046150837139777e+00,-5.915786372842696927e+00,3.663066074178441767e+00,-5.095422228579911561e+00,-7.569510961419330997e+00,-1.336487917006317261e+01,-1.184085074706883667e+01,-1.607856979004079179e+01,-2.103316214825786901e+01,-2.101887328244545472e+01,-2.204928924751042274e+01,-1.295811244579548216e+01,-2.116650315059561649e+01,-9.902538220610308528e+00,-5.504177221497556616e+00,-1.301498696288889434e+01,8.460447562730191606e+00,-6.305125494753508697e+00,5.420111999753465248e+00,-3.734310718733768297e+00,6.188175573136819985e+00,-1.140963749688025608e+01,3.329096357341748025e+00,-6.825244390947719175e+00,-4.218606319883048350e+00,-9.787302361047034438e+00,-5.110153779731874124e+00,-1.962744166170945448e+01,-9.925980274899242062e+00,-1.724081678805933748e+01,-1.402033869079019723e+01,-3.016439613756846327e+01,-1.216151440677334250e+01,-1.780333812293885742e+01,-9.923487448282330092e+00,-5.686864173933466660e+00,7.334872483514858210e+00,3.744578376325481184e+00,2.796557067328689072e+01,2.974170878807026952e+01
2.854100680137724666e+00,1.978748586706527535e+00,1.372247136466794748e+00,1.645443682083636450e+00,1.039398772322851938e+00,7.901813153342769347e-01,1.057957364961557456e+00,5.239276782425270618e-01,3.368622407051174994e-01,-1.152311760301474308e-01,-1.648506149696133960e+00,-3.968319198213249077e+00,-4.954661277711320366e+00,-6.202831978226876153e+00,-6.946537225156213857e+00,-8.278717798363835811e+00,-9.553925683022463033e+00,-9.193318484816458636e+00,-1.140069338363826645e+01,-1.219407664797015123e+01,-1.140944716267728154e+01,-1.229949285143288762e+01,-1.189376999124779033e+01,-1.204096032126031979e+01,-7.469190296315515454e+00,-5.048713551982771719e+00,-1.167445893957438141e+00,-3.651145216261802773e+00,-1.672551897069828541e+00,-2.735690493396698120e+00,-9.347153167201076585e-01,1.030903639637719693e-01,1.347197097771692942e+00,2.095078261819760534e+00,4.167507965368357326e+00,4.309381873029118459e+00,4.496520007194632740e+00,4.268382265417887567e+00,4.522214060460050256e+00,4.562722377448393374e+00,4.674259253345718790e+00,3.958161559283469355e+00,3.175609595817760145e+00,2.466956736126207694e+00,1.786301679647348095e+00,1.073225835677883433e+00,5.442402793096223768e-01,-1.455680070656402147e-01,-7.830254267607831276e-01,-1.729783789738864819e+00,-2.340129763678729269e+00,-2.554161349798730107e+00,-3.069287631522394033e+00,-3.718040935247949985e+00,-4.211751061636070048e+00,-4.600562783308247639e+00,-5.345281799862764416e+00,-5.705268730387103027e+00,-5.726307462790137137e+00,-6.024055321362963511e+00,-6.079446808431733018e+00,-6.294288097145994243e+00,-6.061202132192829772e+00,-5.673429782984207748e+00,-5.729745118236375667e+00,-4.934039324876427379e+00,-4.640444875488305421e+00,-4.063904815348801769e+00,-3.661620458736226436e+00,-2.813312895523838453e+00,-2.108352832279618561e+00,-1.557636550881399851e+00,-8.549784322188248575e-01,-5.917732396097596936e-02,6.396147419453743765e-01,1.010928592869343889e+00,1.611461881541262464e+00,1.732504035398302999e+00,2.004334767541839035e+00,2.216792874505632227e+00,2.055752254390181832e+00,1.984627630419047550e+00,1.698886313018919347e+00,1.343566269416411219e+00,8.130838607138836105e-01,-3.291017477024092697e-02,-8.267560623675075382e-01,-2.001154949945672445e+00,-2.555960862829595559e+00,-3.572461819167103592e+00,-4.030973258934843706e+00,-4.406665864049616133e+00,-3.630997144177101621e+00,-3.173576005148016410e+00,-2.904667954440245392e+00,-2.522148417315484448e+00
