0.000000000000000000e+00,1.042768955230712891e-01,2.078883647918701172e-01,3.308501243591308594e-01,4.345948696136474609e-01,5.885651111602783203e-01,6.913735866546630859e-01,8.965761661529541016e-01,9.988782405853271484e-01,1.101687192916870117e+00,1.210256338119506836e+00,1.413594484329223633e+00,1.516079664230346680e+00,1.619423389434814453e+00,1.793887138366699219e+00,1.946162700653076172e+00,2.049488544464111328e+00,2.156431674957275391e+00,2.318347454071044922e+00,2.421134948730468750e+00,2.523918867111206055e+00,2.628795862197875977e+00,2.738140344619750977e+00,2.921275138854980469e+00,3.024966955184936523e+00,3.129684448242187500e+00,3.240446805953979492e+00,3.353331089019775391e+00,3.456057548522949219e+00,3.559378623962402344e+00,3.670988082885742188e+00,3.788530349731445312e+00,3.894443988800048828e+00,3.997389793395996094e+00,4.101065874099731445e+00,4.212487459182739258e+00,4.406224966049194336e+00,4.511640787124633789e+00,4.714769840240478516e+00,4.901767969131469727e+00,5.005666017532348633e+00,5.110515117645263672e+00,5.224482536315917969e+00,5.396151781082153320e+00,5.499434709548950195e+00,5.605410099029541016e+00,5.717956066131591797e+00,5.906270980834960938e+00,6.010168790817260742e+00,6.114314556121826172e+00,6.227068185806274414e+00,6.353466749191284180e+00,6.456491947174072266e+00,6.560503959655761719e+00,6.676561594009399414e+00,6.803475618362426758e+00,6.907109737396240234e+00,7.011330366134643555e+00,7.115430593490600586e+00,7.231582164764404297e+00,7.391316652297973633e+00,7.495767116546630859e+00,7.600261449813842773e+00,7.744839191436767578e+00,7.893786191940307617e+00,7.998703718185424805e+00,8.103052139282226562e+00,8.216873407363891602e+00,8.403851270675659180e+00,8.507907867431640625e+00,8.613795518875122070e+00,8.723079681396484375e+00,8.891429185867309570e+00,9.003921031951904297e+00,9.109318733215332031e+00,9.223473548889160156e+00,9.408947229385375977e+00,9.512621164321899414e+00,9.617663860321044922e+00,9.733368396759033203e+00,9.927235126495361328e+00,1.004448890686035156e+01,1.017474436759948730e+01,1.029923129081726074e+01,1.044899296760559082e+01,1.056424689292907715e+01,1.067897915840148926e+01,1.083161091804504395e+01,1.094730710983276367e+01,1.106311035156250000e+01,1.124741792678833008e+01,1.141214919090270996e+01,1.159998703002929688e+01,1.171592426300048828e+01,1.183697891235351562e+01,1.195161533355712891e+01,1.206797075271606445e+01,1.218212437629699707e+01,1.230914998054504395e+01,1.242340636253356934e+01,1.253895235061645508e+01,1.267235159873962402e+01,1.281184005737304688e+01
-1.920843627929687436e+00,-1.917672729492187589e+00,-1.917273071289062436e+00,-1.916254272460937491e+00,-1.917239379882812456e+00,-1.916524780273437534e+00,-1.915646606445312594e+00,-1.911312622070312495e+00,-1.906024780273437580e+00,-1.900003295898437417e+00,-1.895773559570312461e+00,-1.891864624023437580e+00,-1.890984008789062587e+00,-1.889238403320312454e+00,-1.886427368164062424e+00,-1.876441772460937463e+00,-1.867881347656249913e+00,-1.855847167968750044e+00,-1.837967651367187427e+00,-1.814094726562500037e+00,-1.792239990234375080e+00,-1.757908325195312482e+00,-1.727051391601562402e+00,-1.659789428710937598e+00,-1.631394165039062427e+00,-1.578918579101562525e+00,-1.527543823242187404e+00,-1.460127075195312596e+00,-1.397427734374999897e+00,-1.356472167968749920e+00,-1.322964233398437495e+00,-1.290786743164062500e+00,-1.252565551757812479e+00,-1.216563720703125018e+00,-1.177816162109375009e+00,-1.142963256835937580e+00,-1.076915649414062592e+00,-1.050901733398437399e+00,-9.945982666015624751e-01,-9.291800537109374813e-01,-8.898858642578124645e-01,-8.488629150390625266e-01,-7.979219970703125275e-01,-7.288520507812500382e-01,-6.755532226562499520e-01,-6.324399414062500391e-01,-5.880466918945312926e-01,-4.969229736328125147e-01,-4.701879272460937620e-01,-4.070464477539062487e-01,-3.628585205078124765e-01,-3.047457275390624831e-01,-2.561276245117187766e-01,-2.188677673339843865e-01,-1.699019165039062362e-01,-1.245879821777343688e-01,-7.646405029296875211e-02,-3.777799987792968689e-02,-2.047180175781249806e-03,3.735371398925781128e-02,8.991500854492187611e-02,1.282539367675781250e-01,1.614248657226562411e-01,2.116870269775390501e-01,2.539572296142578178e-01,2.845363159179687407e-01,3.157955932617187433e-01,3.549223022460937238e-01,4.261220092773437274e-01,4.634106140136718954e-01,4.999302062988281170e-01,5.351317138671874973e-01,5.940174560546874760e-01,6.396563720703124512e-01,6.888840942382812305e-01,7.344067382812500266e-01,8.369841308593749529e-01,8.840982666015625435e-01,9.348060913085937118e-01,9.817020263671875080e-01,1.071946533203125052e+00,1.120117065429687475e+00,1.166412597656250050e+00,1.206825561523437562e+00,1.259471313476562493e+00,1.287877563476562459e+00,1.318490722656249892e+00,1.357600708007812518e+00,1.384757446289062610e+00,1.418997924804687560e+00,1.481904052734374977e+00,1.540449096679687546e+00,1.618446777343750087e+00,1.659648925781249895e+00,1.707757568359375089e+00,1.762043579101562507e+00,1.821737670898437411e+00,1.888973388671874920e+00,1.956655517578125059e+00,2.024740966796874986e+00,2.086254882812499822e+00,2.156224121093750057e+00,2.188042968750000039e+00
5.483398437500000000e-01,5.517521972656249662e-01,5.521804199218750542e-01,5.569702148437499778e-01,5.639714355468750107e-01,5.742248535156250222e-01,5.883095703124999742e-01,6.091967773437499956e-01,6.242087402343750036e-01,6.327092285156250551e-01,6.383039550781249849e-01,6.493864746093750417e-01,6.542707519531250071e-01,6.571560058593749476e-01,6.659353027343749565e-01,6.764770507812499778e-01,6.837673339843749476e-01,6.904987792968749760e-01,6.998095703125000178e-01,7.104584960937500027e-01,7.175747070312500364e-01,7.274143066406250080e-01,7.339794921875000266e-01,7.572443847656249449e-01,7.675969238281250551e-01,7.820449218749999654e-01,7.918132324218749574e-01,8.021374511718749600e-01,8.120468749999999458e-01,8.195004882812499947e-01,8.264724121093750542e-01,8.321264648437499689e-01,8.438161621093750453e-01,8.519685058593750027e-01,8.590498046875000293e-01,8.673469238281249494e-01,8.886666259765625409e-01,8.925483398437500382e-01,8.990104980468750506e-01,9.076281738281249956e-01,9.121309814453124609e-01,9.127763671874999929e-01,9.122919921875000115e-01,9.096278076171875338e-01,9.060195312500000098e-01,9.047766113281250355e-01,9.058151855468750124e-01,9.137841796875000311e-01,9.178471679687499885e-01,9.273297119140625488e-01,9.321673583984374512e-01,9.365827636718749849e-01,9.326756591796875329e-01,9.313499755859374618e-01,9.345505371093749680e-01,9.356280517578124956e-01,9.356669921875000462e-01,9.366815185546875089e-01,9.399182128906250488e-01,9.442431640624999734e-01,9.558420410156249769e-01,9.654697265624999636e-01,9.739606933593749627e-01,9.873255615234375338e-01,9.997019042968749991e-01,1.011215576171875075e+00,1.022133789062499964e+00,1.035690185546874975e+00,1.056934692382812457e+00,1.067248657226562480e+00,1.076852783203124941e+00,1.087577026367187560e+00,1.101184326171875005e+00,1.110763671875000025e+00,1.122103515625000103e+00,1.130649658203124908e+00,1.150904541015624893e+00,1.161718017578124984e+00,1.175337158203124899e+00,1.189371826171875091e+00,1.219290527343749986e+00,1.235515624999999895e+00,1.253822631835937562e+00,1.269900024414062578e+00,1.294909912109375005e+00,1.308660400390625034e+00,1.324381469726562566e+00,1.343274414062499922e+00,1.356545898437500064e+00,1.372396972656249936e+00,1.388547607421874996e+00,1.383606933593749977e+00,1.368836791992187552e+00,1.360523925781250032e+00,1.348597167968750066e+00,1.338397094726562431e+00,1.325328002929687443e+00,1.313636718749999988e+00,1.307521972656249920e+00,1.303890747070312495e+00,1.297636474609374924e+00,1.295260009765625053e+00,1.295389404296874991e+00
9.000202636718750426e-01,8.973184814453124547e-01,8.971396484375000480e-01,8.982409667968750400e-01,9.005085449218750426e-01,9.012976074218750355e-01,9.033737792968750124e-01,9.111118164062500524e-01,9.150019531249999893e-01,9.189176025390625169e-01,9.230705566406249840e-01,9.344072265624999707e-01,9.383319091796874512e-01,9.443234863281250169e-01,9.535788574218749813e-01,9.642684326171875320e-01,9.688283691406249787e-01,9.765828857421875453e-01,9.839995117187499973e-01,9.887800292968750293e-01,9.908746337890624867e-01,9.948051757812500506e-01,9.971232910156250240e-01,9.912747802734375169e-01,9.854167480468749574e-01,9.765190429687500284e-01,9.702043457031249707e-01,9.633015136718749982e-01,9.485673828124999707e-01,9.309138183593750338e-01,9.046066894531249458e-01,8.702279052734375187e-01,8.313375244140625009e-01,8.010200195312500160e-01,7.685048828124999565e-01,7.346365966796875036e-01,6.487012939453125071e-01,6.073277587890625329e-01,5.225505371093750462e-01,4.363766174316406343e-01,3.941483459472656103e-01,3.535187072753906423e-01,3.068385314941406428e-01,2.487746887207031299e-01,2.085406188964843699e-01,1.764753112792968870e-01,1.480814514160156137e-01,9.343521118164062333e-02,8.099868774414062389e-02,5.623818969726562811e-02,4.203128051757812345e-02,2.858132934570312492e-02,2.053030395507812397e-02,1.588290405273437567e-02,1.441696166992187562e-02,1.842300415039062333e-02,2.583126831054687392e-02,3.356906127929687456e-02,4.356112670898437678e-02,5.988467407226562289e-02,8.713040161132812322e-02,1.100473937988281220e-01,1.302923889160156334e-01,1.632657775878906259e-01,1.882284851074218779e-01,2.066502380371093850e-01,2.230516052246093728e-01,2.414139099121093701e-01,2.644802551269531121e-01,2.705196838378906010e-01,2.711211853027343799e-01,2.691717224121093488e-01,2.532178649902343537e-01,2.330171813964843630e-01,2.078601989746093615e-01,1.833894348144531339e-01,1.176808166503906239e-01,8.147317504882813088e-02,4.002407836914062544e-02,-3.711212158203124837e-03,-1.029151916503906194e-01,-1.687136535644531143e-01,-2.374026794433593823e-01,-3.107839050292968697e-01,-4.237019042968749871e-01,-4.892199707031250067e-01,-5.660825195312499947e-01,-6.677749023437500320e-01,-7.292927246093749982e-01,-8.012669677734375329e-01,-9.121407470703124520e-01,-9.921437988281249787e-01,-1.079576782226562504e+00,-1.118111450195312440e+00,-1.159216186523437608e+00,-1.190790527343750016e+00,-1.211999145507812514e+00,-1.224741699218750091e+00,-1.232684814453125055e+00,-1.237412353515624952e+00,-1.235910644531249991e+00,-1.226815429687500014e+00,-1.212572631835937553e+00
1.171732136242859129e-01,1.858847998643876342e-01,2.635172566294648466e-01,2.462123565981638451e-01,1.309169711033308647e-01,8.894320096138039200e-02,8.649937340632386784e-02,8.347436639003306957e-02,1.244275001939787184e-01,1.335099211087559246e-01,1.224997210179564755e-01,3.034996345933628492e-02,3.076617035864748217e-02,3.325887528571214863e-02,2.002152198360082971e-02,1.303591287825597682e-02,-6.657040521778370863e-03,-1.312229887090858929e-02,2.382061808455458035e-02,-1.489467132971304154e-02,-1.931413412569941285e-02,-3.238288614129601617e-02,8.061239203005475529e-02,1.170043564545606568e-01,7.696085318223090666e-02,-6.517146256271941218e-02,-1.076453334318094035e-01,-6.839817991133123609e-02,3.476147470825933367e-02,6.798748076837948795e-02,7.014446725281354988e-02,-2.350195742777101346e-03,-8.540268676422936925e-03,-3.632703351330071606e-02,-1.938068372341798708e-03,-2.268971584046043655e-02,-2.150396485622852599e-02,-3.189312647896879079e-03,1.707557370746361214e-02,-2.128837592152771439e-03,-1.588465934279103056e-02,-1.172486503083012763e-02,-1.402426867688740496e-02,-5.932081179000495488e-03,-1.233025646679344715e-02,-9.278786455748880713e-04,-2.071659255361054178e-02,-1.119294246358632644e-02,-2.225352439710031292e-03,1.332284235980302385e-02,1.855266862999645910e-02,2.084484939617720772e-02,-1.083489832030533340e-02,-1.743493119582442338e-02,-3.675993938429543179e-04,1.436462055494651564e-02,6.934610611424904536e-03,1.316709889402477296e-02,2.337512546266306852e-03,-1.695067123192056657e-02,-3.506044555632802096e-02,-3.487751179841200311e-02,-1.467662612481999626e-02,-1.522173645458088469e-02,-1.375837250770075085e-02,-3.133336801925004633e-02,-4.851531521772911582e-02,-7.398951016297973526e-02,-3.880891230857883706e-02,-2.997674938866614139e-02,-4.743099805569021138e-02,3.275475514316614277e-04,5.912119831386980495e-03,1.496419931343470969e-02,2.648472512052087863e-02,2.262272962374135138e-02,1.207181781535406236e-02,1.443016221604514343e-02,1.703934658130993457e-02,1.020429343582085653e-02,3.066157012247367961e-02,3.590839059512830611e-02,3.033186932988375314e-02,2.651787449734356594e-02,2.006207364932971471e-02,2.364395704487957939e-02,2.794880358731685263e-02,5.242281757113406715e-02,2.523612762777774701e-02,1.262792414550442145e-02,-1.884531784619499634e-02,4.259004200474413027e-02,1.039335527868976844e-01,7.974541913123824044e-02,5.403744083855466229e-02,-1.705208598873061976e-02,-1.339448492175648008e-02,1.551760086028204991e-02,7.173249603483279439e-03,5.321025989777189956e-03,2.780382355316766627e-02,-3.550196124068640685e-02,2.750363300310483213e-04
2.622624682025665593e-03,3.307126420822146390e-02,2.435424155012144362e-02,4.541183115924671276e-02,1.513768991906075910e-02,3.819370084433849899e-02,2.793008392227774601e-03,2.205060540375747627e-02,3.312231109164726073e-02,2.612221922638877786e-02,3.585412211302552166e-02,2.827024323700324734e-02,-5.302173082052671384e-03,2.659271660809249191e-02,-3.328781520451756792e-02,-3.031728628265624014e-03,-2.503337616854293263e-02,1.757395045860404847e-02,-1.085648763072656897e-01,-7.472659421565697180e-02,-1.467944578610267115e-01,-6.987088755727960399e-02,-6.168038063510968005e-02,-6.047553060412304976e-02,-1.539630871520335509e-01,-1.008599140871276612e-01,-1.024947814358933423e-01,2.836087795072248299e-02,7.002449602092114533e-02,9.315614400950454621e-02,9.681076817730285833e-02,-5.111885713243539964e-02,-3.981472540291174089e-02,-3.247202080954115361e-02,3.510744196503956527e-02,4.505068313844269590e-02,2.271862538018953187e-02,-2.100788470869091942e-02,-3.324346078549027250e-02,-4.041652880439770140e-02,-1.903167236105940407e-02,-1.615275501534804009e-02,-1.147971077187042929e-02,-1.739179734342316194e-02,5.468042443902874309e-04,-1.410094764258690639e-02,1.296058636339896333e-02,-5.610740258069080166e-02,-3.042974174463220979e-02,1.089676847040735308e-02,-7.482918797072149464e-02,9.408388251002523794e-02,5.732965546038331760e-04,-7.118478641531106321e-02,2.213742140105588035e-02,-6.198100282929357857e-02,2.426470902979392229e-03,2.434522877860984588e-03,3.604628596484128495e-03,-2.125604234541654189e-02,-1.345059763637588245e-02,-1.272822461563118644e-02,7.371823406169188998e-03,3.884543642631095584e-02,-1.390670077546491204e-02,1.478848712557227947e-02,-3.335387736172205908e-02,-2.650775272317286782e-02,-2.559214149703421814e-02,1.102260297725242248e-02,-1.693045166029001278e-02,-1.936729219951337233e-02,-2.487828043760239444e-02,-3.850653416404912349e-02,-4.877406900391537820e-02,-1.357592085719298153e-02,-7.113898151806332705e-03,-3.652646907499619566e-02,3.501962079167977165e-02,1.207001572455628814e-02,5.748085101718090201e-02,8.541535355154360187e-03,6.700727973740572274e-02,5.648513537884713304e-02,2.554011501015179125e-02,3.945011151009836931e-02,4.316688870624488944e-02,-1.379542236492749784e-02,-1.085431420000213670e-02,-5.822658330674406564e-04,-4.669848107623087580e-02,-2.568411326544822477e-03,1.732682431121933958e-02,8.928495432898999468e-03,-7.489639873584716390e-02,-9.472285884616014895e-02,-9.617996076212068091e-02,-5.519249675244862485e-02,-4.212127420453506271e-02,-1.336508270369391252e-02,9.747869025242630187e-03,7.722181656693967444e-02,1.070754972300339281e-01
-7.084015963896837798e-02,1.320080873343515079e-02,4.533371233685109386e-02,3.040013826229209445e-02,1.275796724052906568e-02,2.845031343781632624e-02,6.044635881296971103e-02,5.504783200468504716e-03,2.523025440585425355e-02,1.630009708356775638e-02,1.981338937972580358e-02,-2.585131589701658919e-02,3.447480557580084176e-02,7.360855587309918062e-03,3.714828807567193553e-02,2.449302981855242325e-02,4.789357286725577645e-02,3.533582796841183704e-02,4.724117178015866531e-02,5.627389713302473340e-02,5.822297227438271577e-02,4.356310022052801989e-02,-5.205618330422432868e-03,4.792775973969203018e-03,2.666995677870379056e-02,2.068949100674787739e-02,1.789886410844571812e-02,-2.249999842086199131e-02,-5.002100263534385582e-02,-6.784255360089140596e-02,-2.058971320453258785e-02,-5.608566053939940954e-02,-2.002657960133112365e-04,-2.144853666761599789e-02,-3.069963514546143052e-02,-5.688282057528952496e-02,-5.152038315187595918e-02,-5.540957834840568724e-02,-3.906796174197388338e-02,-2.131760751983589539e-02,-6.212660965509967173e-03,-1.306429905778827734e-02,-7.719476456725704420e-03,-7.281202129544790333e-03,-3.227527174546520033e-03,-2.628623386430725163e-03,-2.625790189994689060e-03,2.209931794127546756e-02,2.076947182251357923e-02,2.112857144418703315e-02,7.950308046207124613e-03,7.070136242456007136e-02,1.282868295554560022e-02,6.341046688151026622e-02,7.046571251856162399e-02,7.350558560083582382e-02,6.961393140926061540e-02,7.036956566035813820e-02,9.635321690576606479e-02,9.023047656142718642e-02,5.955183012701471129e-02,6.393196263206041285e-02,2.942233561704861444e-02,-6.860913031832850326e-03,2.301087643649542269e-02,9.744169695288193780e-03,3.044796507483688713e-02,2.663231426271367788e-02,3.948440669192590513e-02,3.998256472180149179e-02,6.842307301972434808e-02,1.176137347405300897e-02,2.333756410660666261e-02,1.115267262982388465e-02,3.946151284190492492e-03,-2.472619723965870792e-02,-2.037727168385853466e-02,-1.160374700608091635e-02,-8.103511260215074188e-03,-9.423664644232745274e-03,-2.980878478086802438e-02,-1.562183293746402871e-02,-3.231230553175614556e-02,-1.293558145978302917e-02,-2.212246047721547204e-02,-1.431929579931630336e-02,-1.219483248711149097e-02,-1.346923255767440257e-02,-1.608921726302770319e-02,8.590744024066407705e-03,8.218273354313233164e-03,2.049546243298652412e-02,2.015124502554530364e-02,1.213245618217006182e-02,8.347096740041967666e-02,9.290707234219426625e-02,8.921565230737392438e-02,5.833538370563986358e-02,6.797532870847007580e-02,9.194996060394444726e-02,6.305730047610319522e-02,1.239311165509322382e-01,6.298280973241399128e-02
-3.568856291100588152e+01,3.752666667071968476e+01,4.579288445358690041e+01,9.139394628619001537e+00,-3.662811226592017277e+01,-5.571340060105205438e+00,4.237850076385544007e+00,4.418701425033028762e+00,2.348451538495391233e+01,1.154898890508124865e+01,3.289308408162974651e+00,-1.630990199516697814e+01,2.008538069949676874e+00,2.961664123054663644e+00,-1.836325479587664233e+00,-1.053368408046176041e+00,-8.031101341189305742e+00,-3.212272838687034504e+00,1.055745044562143953e+01,-1.596703037598903663e+01,-2.880145897662619525e+00,-6.932988358014657848e+00,4.621620400765876013e+01,1.497101482075062329e+01,-1.084102258887201131e+01,-5.829971000401252468e+01,-2.182630341512080108e+01,9.806644536283608105e+00,4.228226202478442275e+01,1.695978271199547649e+01,4.983098967665065437e+00,-2.483120394453559143e+01,-2.851782436302609636e+00,-1.298188346128495674e+01,1.317121298858725886e+01,-8.820081042417580619e+00,-1.045343846617898365e+00,6.762345115590566280e+00,5.018298951429861710e+00,-4.237201994337748800e+00,-6.251427795968612422e+00,8.855246916310689498e-01,-1.649404407879839551e+00,1.530121083679424565e+00,-3.218795765342445492e+00,4.254665903269465588e+00,-8.282984178896899863e+00,1.351827604963743212e+00,3.320172746286712773e+00,6.779371654840358197e+00,2.971815682576127493e+00,1.976220669216196324e+00,-1.295579437211405782e+01,-3.588472820711091860e+00,5.870185497904972571e+00,5.506625537133185588e+00,-2.453187228684431176e+00,3.183058610867239846e+00,-4.027407443107405172e+00,-7.665968880450236611e+00,-6.640552927922167115e+00,-2.022566853276859700e+00,6.868271757712827608e+00,-1.064251815243810739e+00,-4.323936250914832136e-01,-8.582999541811096478e+00,-9.505672202247051672e+00,-1.340247829268704116e+01,5.199691228639681029e+00,1.598004024397472467e+00,-9.449646701290795647e+00,1.757522087174747583e+01,1.682019659190809868e+00,4.117714757154961269e+00,5.966106902532236411e+00,2.289949052981632427e-03,-1.551754501269005937e+00,1.776268717510552264e+00,2.017051585972823524e+00,-1.752947041077421941e+00,6.063944964203750843e+00,3.946628658289453639e+00,1.058685056557646664e-01,3.642551491967507271e-01,-5.223564342148590001e-01,2.664409077929132952e+00,3.180663233016145064e+00,9.564655704240871970e+00,-7.896126741027718943e+00,-3.605524536295740212e+00,-7.966014136402065127e+00,1.747983733783945226e+01,1.930805134524204547e+01,-3.571558452076863510e+00,-5.261030289042817998e+00,-2.585881528528764406e+01,4.551490443046761203e-01,1.107351907157483772e+01,-2.199809180323526014e+00,-3.300665622298296631e-01,9.462365009391245252e+00,-2.112017337963893837e+01,1.028645032134427773e+01
1.362178029296357451e+00,-2.369655499363394480e+00,3.336210998624290269e+00,1.181277998119504291e+00,3.973002388279349706e+00,2.396591802626147238e+00,3.950665571433247258e+00,5.674261463896574043e+00,-5.345004174125882912e+00,-4.809513333252629641e-01,2.223021048291630386e+00,3.687822926881175079e+00,6.266919203221736900e+00,5.972969782508954495e+00,1.057016035522423181e+01,8.641524983235910895e+00,1.103301623972029688e+01,1.002827009119653390e+01,1.891042664253549077e+01,3.244823719536661599e+00,1.695961487034853832e+01,2.350330971498202359e-01,2.135078111399677425e+01,1.071478309254229799e+01,2.338562231367820488e+01,-2.023365563464757599e+01,-1.806052561868519923e+00,-2.048870654890804133e+01,-8.404611093478314032e+00,1.465917810902753260e+01,7.535195473993090864e+00,3.629738014187082307e+00,-6.898334819029244613e+00,-4.859361576225218471e-02,-2.648336432986065248e+00,6.479596887556408724e+00,2.859504084795711165e+00,1.715066616954841194e+01,1.165959231563687659e+01,9.352751216716846727e+00,9.247271453922419227e+00,9.893792380350241444e+00,4.988782594319390640e+00,1.197953045838935893e+01,-3.337550319290047085e+00,1.600479826770966696e+01,1.004647363248325576e+01,1.224618627298442064e+00,2.940450530462213408e+01,-2.825097043627066284e+01,2.200501694303870437e+01,-3.882398534297378134e+00,1.768651053465675638e+00,1.472204754225591827e+01,-2.445079265904348986e+00,9.431834271516329693e+00,-7.668814647321031686e+00,1.058614824007837463e+01,6.934136329567511581e+00,5.984273830116364934e+00,6.945344152403686522e+00,2.389252793631046146e+00,1.169369761309098266e+01,5.017980968126901864e+00,1.431555772256388259e+01,8.726542741639102374e+00,9.285215196905859614e+00,2.963879416393471189e+00,6.443151902621318428e+00,9.780601855876223993e+00,8.082851531494105402e+00,1.550285855301614291e+01,1.105710695591730541e+01,7.112913014933454292e+00,4.238748891674880781e+00,1.366039209034573965e+01,-7.582316662877033764e+00,8.723023279881147118e+00,-4.362137368514725999e+00,5.075226954831382642e+00,-6.179252895882173746e+00,1.833187383817831417e+00,2.380127918123456698e+00,3.048629157517738442e+00,-4.875464075892397275e-01,1.369692867449770723e+01,5.990451114025390211e+00,1.222360535225661771e+01,1.815273407966843067e+01,1.169306269163226908e+01,1.716208048667435193e+01,1.432335001880682768e+01,9.507675532876104896e+00,2.306961848875068810e+01,1.557622394891679107e+01,1.442379241006218749e+01,1.012970213429975530e+01,-2.201648636258488168e+00,-2.090705687886682540e-01,-2.080486893204630761e+01,-2.032802375499969472e+01,-3.215825112715262435e+01,-1.455184388260955686e+01
4.233991388930677391e-01,5.360552696754162794e-01,3.307101535856922792e-01,2.968628675498320990e-01,1.456633056877998933e-01,1.527080997540120923e-02,-2.395117381051277139e-01,-8.407439625097152813e-01,-3.343674449963585094e-01,-6.186634217898256960e-01,-8.719321002075998139e-01,-1.701328819509740908e+00,-1.905189648347331843e+00,-2.506632377712936677e+00,-3.265833733068185474e+00,-4.255323367864475514e+00,-4.742771710141368224e+00,-5.653776076965640662e+00,-6.403651198502511299e+00,-7.217182841139631932e+00,-7.761479856011133549e+00,-8.580815329697671245e+00,-8.881270460764197239e+00,-9.454925190072216878e+00,-9.851663506517704505e+00,-1.050409524391621297e+01,-1.112748031160421114e+01,-1.147114234597037630e+01,-1.146912551952449633e+01,-1.146448707024072000e+01,-1.099900134371942073e+01,-1.062318187620487819e+01,-9.778333472345670074e+00,-9.831132699013178211e+00,-9.183839048752552969e+00,-8.836055182699707800e+00,-6.848931728615039738e+00,-6.374558091055316567e+00,-4.465269092118111516e+00,-2.572239759679446180e+00,-1.910595576850071531e+00,-1.036788348655478531e+00,1.112256761470490352e-01,1.157196924256655102e+00,2.352973099218890862e+00,2.704840409929655465e+00,3.264601209379566882e+00,4.710461390382755908e+00,4.248951991534534400e+00,5.452394379431373395e+00,4.993180849566132729e+00,5.273046085698473107e+00,4.945603963859434238e+00,4.713843855538787153e+00,4.316947213029530772e+00,3.616152869054409358e+00,2.848603547264174640e+00,2.192723614154470368e+00,1.324543123805838496e+00,7.347600761983077988e-02,-1.722651051915804477e+00,-3.146330101570889326e+00,-4.264879203488881387e+00,-6.373367074924757958e+00,-7.936887298881338815e+00,-9.433033610777025402e+00,-1.067871256117426526e+01,-1.223401711965028760e+01,-1.424108169071993046e+01,-1.508779991375362250e+01,-1.592532653634773254e+01,-1.677728624120048551e+01,-1.746134209349154887e+01,-1.757290669439244013e+01,-1.757739996816993866e+01,-1.790115644489593194e+01,-1.695212239516827424e+01,-1.674668886377911292e+01,-1.606669737256511254e+01,-1.565177544311440627e+01,-1.358624500757271392e+01,-1.231104745534334199e+01,-1.123575644836991572e+01,-9.553477255114181332e+00,-6.763679389503433725e+00,-6.241798950048808692e+00,-4.006827419336157270e+00,-2.001947479905940241e+00,-1.346708551190095360e+00,5.802726107569167180e-01,2.368053930011218000e+00,3.692447339352225910e+00,5.368683103687476255e+00,5.292437835512093791e+00,5.910774736101756410e+00,5.521791701739778624e+00,5.241984803299602369e+00,5.158457827985015953e+00,5.179416502862680183e+00,5.317362757668833595e+00,5.014847398136844880e+00,5.038682262996448280e+00,4.297984243750446964e+00
