0.000000000000000000e+00,1.028521060943603516e-01,2.052068710327148438e-01,3.943665027618408203e-01,4.982101917266845703e-01,6.010091304779052734e-01,7.046892642974853516e-01,8.188955783843994141e-01,9.217607975006103516e-01,1.025065422058105469e+00,1.128554582595825195e+00,1.230969190597534180e+00,1.421722888946533203e+00,1.525139570236206055e+00,1.628020286560058594e+00,1.733914136886596680e+00,1.909014463424682617e+00,2.012152194976806641e+00,2.115951299667358398e+00,2.218458175659179688e+00,2.411643028259277344e+00,2.514985799789428711e+00,2.619038343429565430e+00,2.723595857620239258e+00,2.828830480575561523e+00,2.932412862777709961e+00,3.035976409912109375e+00,3.138688325881958008e+00,3.244025945663452148e+00,3.416598558425903320e+00,3.520320177078247070e+00,3.623805761337280273e+00,3.738936662673950195e+00,3.934162616729736328e+00,4.038340806961059570e+00,4.141680479049682617e+00,4.268896341323852539e+00,4.391531705856323242e+00,4.495459556579589844e+00,4.600282192230224609e+00,4.704559564590454102e+00,4.816372632980346680e+00,4.920137405395507812e+00,5.024936199188232422e+00,5.128083705902099609e+00,5.238622665405273438e+00,5.411620616912841797e+00,5.515753030776977539e+00,5.619447946548461914e+00,5.727247953414916992e+00,5.873892307281494141e+00,5.976843357086181641e+00,6.080309629440307617e+00,6.185364007949829102e+00,6.323867082595825195e+00,6.427397727966308594e+00,6.530483961105346680e+00,6.633827209472656250e+00,6.740095853805541992e+00,6.911703586578369141e+00,7.014710664749145508e+00,7.119221210479736328e+00,7.264233827590942383e+00,7.414244890213012695e+00,7.517752408981323242e+00,7.622200012207031250e+00,7.731225967407226562e+00,7.924081087112426758e+00,8.028683423995971680e+00,8.134979009628295898e+00,8.247416257858276367e+00,8.420384883880615234e+00,8.607909202575683594e+00,8.715995073318481445e+00,8.915334224700927734e+00,9.028311014175415039e+00,9.141447544097900391e+00,9.254166364669799805e+00,9.377362966537475586e+00,9.493024587631225586e+00,9.605945348739624023e+00,9.718721628189086914e+00,9.912526607513427734e+00,1.008526587486267090e+01,1.019797182083129883e+01,1.040724563598632812e+01,1.052013635635375977e+01,1.063293004035949707e+01,1.074641537666320801e+01,1.095505785942077637e+01,1.106027889251708984e+01,1.123269295692443848e+01,1.142777800559997559e+01,1.154059457778930664e+01,1.292009425163269043e+01
-1.906486206054687438e+00,-1.904594116210937438e+00,-1.902303344726562484e+00,-1.879904663085937511e+00,-1.861484741210937432e+00,-1.833517822265624986e+00,-1.805223754882812504e+00,-1.770204467773437429e+00,-1.737548339843749901e+00,-1.712066894531250050e+00,-1.690140624999999952e+00,-1.672480468749999893e+00,-1.656691650390625048e+00,-1.656118530273437583e+00,-1.663415161132812514e+00,-1.677224121093749964e+00,-1.695899780273437463e+00,-1.713715942382812552e+00,-1.722028198242187447e+00,-1.728365844726562406e+00,-1.720417236328124932e+00,-1.707093627929687552e+00,-1.684764648437500068e+00,-1.646675292968750037e+00,-1.602603637695312555e+00,-1.551227661132812408e+00,-1.495227783203125105e+00,-1.421268188476562555e+00,-1.353487182617187479e+00,-1.228301147460937548e+00,-1.162464477539062457e+00,-1.094711791992187599e+00,-1.031608764648437537e+00,-9.168287353515625071e-01,-8.591319580078125018e-01,-8.153034667968750426e-01,-7.743306884765625009e-01,-7.447786254882812207e-01,-7.218240966796874991e-01,-7.066646728515625364e-01,-6.908669433593750409e-01,-6.783900146484375115e-01,-6.642145385742187491e-01,-6.447617187499999902e-01,-6.231738281249999956e-01,-5.972845458984374911e-01,-5.430125122070312838e-01,-4.899742431640625173e-01,-4.253428344726562504e-01,-3.636664428710937313e-01,-2.620034484863281166e-01,-1.957729492187499920e-01,-1.245028381347656199e-01,-5.480216979980468556e-02,5.874775695800781017e-02,1.266866607666015665e-01,1.908253784179687607e-01,2.471940460205078183e-01,2.985564270019531175e-01,3.703818664550781459e-01,4.160570678710937553e-01,4.483280944824218905e-01,4.897212219238281095e-01,5.146626586914062607e-01,5.350690917968750071e-01,5.499458007812499938e-01,5.674564819335937704e-01,6.113186645507812100e-01,6.499016113281249618e-01,6.897011108398437562e-01,7.355852050781249707e-01,8.394807739257812429e-01,9.547490234375000107e-01,1.022292907714843713e+00,1.155006835937500087e+00,1.222589965820312541e+00,1.301201660156249940e+00,1.376475463867187443e+00,1.446251220703125062e+00,1.507435424804687507e+00,1.557522583007812544e+00,1.594653320312499956e+00,1.654486694335937536e+00,1.693313476562499975e+00,1.727145263671874931e+00,1.768934936523437473e+00,1.795982177734374963e+00,1.822851318359375083e+00,1.842173217773437566e+00,1.899968261718750107e+00,1.943321166992187488e+00,2.011590332031250039e+00,2.067972900390624869e+00,2.118580078124999932e+00,2.113767089843749947e+00
5.802463378906249636e-01,5.847927246093750364e-01,5.895905761718750471e-01,5.971005859375000391e-01,6.015432128906249565e-01,6.037131347656250480e-01,6.078283691406249911e-01,6.200302734374999458e-01,6.333908691406250346e-01,6.419895019531249858e-01,6.485297851562500382e-01,6.527712402343750497e-01,6.564211425781250053e-01,6.580783691406250080e-01,6.588464355468750533e-01,6.589763183593749796e-01,6.638007812499999716e-01,6.708024902343749929e-01,6.742751464843750320e-01,6.793642578124999831e-01,6.923996582031249902e-01,6.973481445312500471e-01,7.021159667968750462e-01,7.086437988281250044e-01,7.131853027343749707e-01,7.207055664062500533e-01,7.250041503906250462e-01,7.305212402343750355e-01,7.342863769531250417e-01,7.436572265624999956e-01,7.508957519531249680e-01,7.612707519531249911e-01,7.707194824218750462e-01,7.913225097656250151e-01,8.050095214843749902e-01,8.184230957031249920e-01,8.341389160156249538e-01,8.528159179687500036e-01,8.702836914062499485e-01,8.839772949218750453e-01,8.964622802734375506e-01,9.052910156250000284e-01,9.140501708984375417e-01,9.237802734375000213e-01,9.312551269531249565e-01,9.377839355468750027e-01,9.482686767578124565e-01,9.564051513671875115e-01,9.641433105468749654e-01,9.690684814453125462e-01,9.772465820312500329e-01,9.838143310546875187e-01,9.918771972656249547e-01,1.000596923828124929e+00,1.016425537109375110e+00,1.024407836914062564e+00,1.032557128906250066e+00,1.039841430664062427e+00,1.048564819335937592e+00,1.063942626953124915e+00,1.074985107421875030e+00,1.082963134765625002e+00,1.094603759765625073e+00,1.105287353515624904e+00,1.114754394531249915e+00,1.123247558593750028e+00,1.131868896484375053e+00,1.145477294921875000e+00,1.150422973632812429e+00,1.153997314453125034e+00,1.156073974609375110e+00,1.162098876953125082e+00,1.166806762695312472e+00,1.171395874023437589e+00,1.185543823242187544e+00,1.196252807617187441e+00,1.213591796875000073e+00,1.232322753906250012e+00,1.251624145507812536e+00,1.272924072265624984e+00,1.296037597656249929e+00,1.316111572265624918e+00,1.355782348632812440e+00,1.390872802734375080e+00,1.422325439453125062e+00,1.458898681640625083e+00,1.478866577148437500e+00,1.499124023437500064e+00,1.519442260742187578e+00,1.555926513671874956e+00,1.564742675781249925e+00,1.578486572265624943e+00,1.579244750976562583e+00,1.566807983398437409e+00,1.567110839843750103e+00
-7.527843017578125240e-01,-7.524556884765625231e-01,-7.550203857421875497e-01,-7.649995117187500249e-01,-7.737954101562499742e-01,-7.780198974609374707e-01,-7.844404296875000515e-01,-7.943598632812499671e-01,-8.055919189453124574e-01,-8.150528564453124458e-01,-8.264443359374999964e-01,-8.379167480468749929e-01,-8.626746826171874938e-01,-8.758149414062500471e-01,-8.873363037109375240e-01,-9.034218750000000409e-01,-9.194785156250000480e-01,-9.339218750000000124e-01,-9.427425537109375142e-01,-9.489570312499999716e-01,-9.587484130859375009e-01,-9.606958007812500533e-01,-9.602315673828124565e-01,-9.585335693359374742e-01,-9.549102783203125000e-01,-9.508312988281250044e-01,-9.445043945312500133e-01,-9.352873535156249751e-01,-9.265574951171875462e-01,-9.092073974609374831e-01,-9.001853027343750258e-01,-8.899669189453125462e-01,-8.770456542968749769e-01,-8.503088378906249467e-01,-8.301777343749999760e-01,-8.129558105468750462e-01,-7.915263671875000240e-01,-7.681051025390625009e-01,-7.436206054687499734e-01,-7.222399902343750178e-01,-6.952131347656249627e-01,-6.716713867187500409e-01,-6.475594482421874742e-01,-6.173509521484374929e-01,-5.920164794921874973e-01,-5.656182861328125089e-01,-5.241346435546875293e-01,-4.937851257324218923e-01,-4.637085266113281090e-01,-4.403262023925781365e-01,-4.048677062988281228e-01,-3.835727233886718768e-01,-3.640904846191406197e-01,-3.459651794433593608e-01,-3.191129455566406037e-01,-3.031419372558593617e-01,-2.899768981933593670e-01,-2.777450256347656077e-01,-2.687262878417968626e-01,-2.567231750488281339e-01,-2.499557800292968868e-01,-2.470788879394531234e-01,-2.444473571777343868e-01,-2.463706970214843694e-01,-2.500622863769531024e-01,-2.548996887207031214e-01,-2.596507873535155997e-01,-2.709469909667968635e-01,-2.763675842285156503e-01,-2.809793395996093568e-01,-2.855834655761718688e-01,-2.962017517089843843e-01,-3.022634582519531099e-01,-3.065008239746093710e-01,-3.110271301269530997e-01,-3.124216003417968901e-01,-3.110356750488281197e-01,-3.076495056152343532e-01,-2.997532043457031281e-01,-2.908788146972656197e-01,-2.786360778808593675e-01,-2.657848205566405997e-01,-2.380082092285156214e-01,-2.131396484374999956e-01,-1.862495727539062451e-01,-1.441583862304687547e-01,-1.170217590332031238e-01,-9.078811645507813000e-02,-6.651718139648438166e-02,-2.072409057617187467e-02,6.987457275390625104e-03,4.621047973632812222e-02,6.589788818359375300e-02,1.079570922851562503e-01,9.924926757812499445e-02
1.350288573034797712e-01,1.347028841704218383e-01,1.426047859967722597e-01,9.959053748563620467e-02,5.128796979513308707e-02,4.172685197448974120e-02,2.292176836870941231e-02,2.074450416084933080e-02,1.539430908182661071e-03,8.527570747555572941e-03,-2.603193338480351126e-03,1.444975040812446036e-02,1.645267625611503484e-02,-2.828387313158487598e-02,-2.416255469635650646e-02,-2.537026244134057279e-02,-2.788611480224914563e-02,-3.322465243187038009e-02,-2.176743491150982465e-02,-9.316956995983401591e-04,-3.325019349996842510e-02,-4.892897754905701363e-02,-3.728905297470637425e-02,-1.132423758230564730e-02,-1.884956448224290801e-02,-3.774859723247883658e-02,-4.934394485969931243e-02,-5.153482175774249524e-02,-3.148044462451109193e-02,-2.249112408036734595e-02,-7.722588281012861700e-04,-2.179775012150538330e-02,-2.198085736062452972e-02,4.865933067585895451e-03,-5.644229751097283067e-03,-5.611290066755631953e-03,-2.229090222154305953e-02,-1.225859497451597599e-02,-1.771940863708911310e-02,-4.795238324293310365e-03,-8.358120909602058737e-03,-8.016827313227224347e-03,-1.201453043616748130e-02,-2.952206939737239341e-02,-3.014400771730462239e-02,-3.209332100046066727e-02,-1.663232330023022357e-02,-1.244891291693556168e-02,-1.231251621823860679e-02,-8.774306423631439769e-03,3.904704921047547420e-03,1.524739315602220875e-02,1.491808964594736574e-02,1.258268891303128065e-02,8.819605901484504559e-03,6.496062342089864612e-03,1.611954139815519743e-02,1.707179668319837307e-02,3.101582397979070135e-02,2.174697719365997761e-02,4.061988131499877711e-03,1.136264520965206198e-03,1.983932363683480957e-02,3.052589312109208614e-02,3.233842413655196868e-02,3.504059777856575325e-02,8.429514805652925380e-03,-4.507023864604330597e-03,8.079609065892570663e-03,2.675571264710785782e-02,3.132585851179599951e-02,3.955355197298292269e-02,2.500074890030669350e-02,2.986371034239629005e-02,3.129277783974693250e-02,2.230983789533751496e-02,2.231081800679273613e-02,2.218667638038791454e-02,3.408108287494820022e-03,7.687345908485501179e-03,-2.146363248137342014e-02,-3.500646688988841987e-02,2.383217218212665967e-02,2.944445254373220106e-02,3.602893753630905666e-02,-3.983939766122872317e-02,-1.918093034491117829e-02,1.640045358028465253e-02,2.801202251691526160e-02,-6.435828290924975291e-03,-4.445037775848172112e-02,-1.695286756075353451e-01,-1.650433805886407368e-02,-1.822928319539045827e-01,-2.342986576714866376e-01
6.326330944155141023e-03,6.406782305740724159e-02,3.198263760579046072e-02,8.489650468752944074e-03,-1.075004626069181735e-01,1.290950887221229033e-02,2.496138036538851288e-02,4.790162526882926070e-02,2.567330907004260893e-02,6.220433387364983358e-02,9.384190074079568067e-02,1.110982568309481638e-01,9.413741255633460703e-02,1.173783856517157248e-01,9.401236319726895274e-02,4.939083699914834091e-02,3.480082597136092970e-02,-4.163986200598602562e-03,9.375669081577216873e-03,-3.310879585689430887e-02,-2.528106242602986414e-02,-7.441154828462691329e-02,-6.812027042372814645e-02,-1.002591394022244869e-01,-6.923824945682530152e-02,-3.837361605911853574e-02,-1.670349241279684913e-02,-2.417486188299967573e-02,-1.823717606709943442e-02,5.786156731734847652e-02,-2.627393511236239543e-02,4.514992840063682816e-02,5.076449982832880597e-02,8.924795020677300794e-02,6.241622539804936309e-02,1.178526230537602221e-01,1.079521985052232097e-01,7.705693147472827964e-02,5.233285893972985936e-02,6.791680003686094425e-02,5.417537118434179871e-02,2.123306328660835157e-02,1.793944247411122239e-02,-1.702678544562155963e-02,-2.237369687152516301e-02,-2.605815959299550080e-02,-7.061484106730821220e-02,-7.718957632059908480e-02,-7.211750699337249326e-02,-1.323635058720301280e-02,-1.098845709435554083e-02,-4.419611382334435318e-02,1.404170088824092943e-02,8.160792893832426523e-03,3.214111560573205961e-02,9.238805452642334312e-03,1.012312817528308040e-01,3.755623789324197270e-02,5.523592445489214353e-02,5.128164124099974380e-02,6.929742865274948760e-02,5.412945810140865066e-02,8.079939268000346786e-02,7.815650435775681540e-03,4.656352356728948177e-02,-1.571477263642982042e-02,-3.177501971949815446e-03,-7.247751423548011440e-02,-7.178337749367828813e-02,-5.929689390810369970e-02,-3.172363378058756095e-02,-6.812050570460531640e-02,-1.302203637830159910e-02,8.459557319685713159e-03,-1.018167918323481698e-02,4.295453725293266710e-03,4.114683739729219081e-02,1.669949370433131478e-02,5.794180117618823872e-02,7.272378058814435442e-02,2.531589683959578271e-02,5.654808475390468020e-02,2.456674815826446687e-02,-2.881299031637282737e-02,1.393955900442458984e-03,-7.139966698814075030e-02,-1.953795829114518892e-02,-1.399330421421170548e-02,-6.464111043512262011e-02,-1.123562553692109278e-01,-1.784486050967996618e-01,-4.089750255353564179e-01,2.156839178553514313e-02,9.773098142010350209e-02,1.139548802765677632e-01
-2.175550756309091796e-02,-5.583099735541492692e-02,-6.299188101304896426e-02,-5.542062566438568649e-02,2.108054806916095925e-02,-2.247647866789526105e-02,-3.822800656290528676e-02,-1.311528217379692024e-02,-2.835666616457512695e-02,-1.816879780968881988e-02,-1.337454843353797634e-02,-1.424107676124743843e-02,-1.950661797933999492e-02,-4.654417382144513185e-03,-8.421712834872049566e-03,-1.308018058856526278e-02,-6.228856046718508031e-03,-1.610608965841786935e-02,-6.365652705156824714e-03,-1.296516005756839264e-02,1.877927541495690716e-02,1.402402286937935207e-02,2.062892442346256610e-03,1.005526560170511181e-02,-1.715461064169213415e-02,2.302486115918044030e-02,-1.886278293867888270e-03,9.229982244765521510e-03,-2.293869691060645803e-03,-3.895590949038035822e-02,-9.837680706182161047e-03,-6.095229625782218330e-03,-2.405855562126970465e-02,2.601677905330536736e-02,1.412171286718232402e-02,6.090964165173204034e-03,3.441035670556740617e-02,3.535105871188020527e-02,2.315491188912986026e-02,4.281433111634320304e-02,4.204802635255936588e-02,3.667014531006420469e-02,3.908968396356997388e-02,3.416814990862951373e-02,3.609873895273269656e-02,2.893481190444481890e-02,1.544996806344846665e-02,2.020852630952433074e-02,7.476963932256897212e-03,-1.288239129123962008e-03,1.534970361598677821e-02,6.845385437763088637e-03,6.475440670924008033e-03,1.100214010558135669e-02,3.270976569286206809e-02,2.506107704493108768e-02,3.592699924226011587e-02,2.321051016118104438e-02,3.404582595353564806e-02,3.815662626988738232e-02,1.922676184842612296e-02,3.315129312938208672e-02,2.904387015795757004e-02,1.815103209851816682e-02,2.102655882804640650e-02,2.288860760376707285e-02,2.976972006481581196e-02,3.968459398223062040e-02,4.714075591021827522e-02,1.358969210645465976e-02,1.576358717847185092e-02,2.762738254375074476e-02,1.915586926617703772e-02,3.884799205298535008e-02,4.741159476083707525e-02,5.838026670850297167e-02,6.554922434822592348e-02,6.338143429627027259e-02,3.676912982203827535e-02,4.543492768057295905e-02,1.873760954551269980e-02,1.533337180476744381e-02,2.384278634598627211e-02,4.638829662138328064e-02,6.354930284204592106e-02,5.950296031877141262e-02,2.399238784044274708e-02,5.158977186351344779e-02,5.938611439580639140e-02,3.106693497547319965e-02,3.666728855192202124e-02,-2.276813639542815682e-01,2.500784366708863962e-02,-1.802144434131291995e-02,-6.512424877589641226e-02
6.130474381144282781e+00,7.955335416700414441e+00,1.164602300254311373e+01,-3.127658313224197961e+00,-1.553581905077381009e+01,-1.218761294774066473e+00,-5.883654937293294473e+00,4.818830038772188296e-01,-7.379341402906046454e+00,3.218735685364002563e+00,-4.460022743808873535e+00,7.530427986499168114e+00,1.407390521914762438e+00,-1.900974926367034001e+01,1.534578030349115774e-01,-1.978575756085822590e+00,-2.248016171947444519e+00,-4.064891503651381299e+00,3.110524945531673247e+00,8.077656603369153032e+00,-8.688000432588426136e+00,-9.006968324460379094e+00,2.240121760520275895e+00,9.257548116033621710e+00,-3.992923170887388906e+00,-9.565685453216985934e+00,-7.440892874335630403e+00,-3.945779231883861371e+00,5.729070487121674660e+00,7.346164413162040718e-01,8.331939978568728478e+00,-9.443468909980207826e+00,-1.382489588150159321e+00,5.794954826077695742e+00,-4.375828396913667540e+00,-3.239194227284760697e-01,-6.583317915003393139e+00,2.537710202401997517e+00,-3.165900322329973537e+00,4.646972012619531966e+00,-1.868709973510696010e+00,-3.588801330572267689e-01,-2.262941799463726866e+00,-8.455751234477348888e+00,-2.050054966615864060e+00,-2.631674207039242930e+00,2.577678675125397056e+00,8.605900267441903839e-01,-6.860710738398294595e-01,7.872256685322647218e-01,3.693676766830305436e+00,5.323253922642820157e+00,7.676949358579091554e-01,-1.345170430317773613e-01,-5.579548321672709310e-01,-5.083574766122549438e-01,4.702416760209485069e+00,1.393121374264573831e+00,7.112525479033148912e+00,-8.563089038198588021e-01,-6.625816810812467317e+00,-1.052612725064542287e+00,6.350477995471830894e+00,4.682173577541330900e+00,2.640962676207905702e+00,3.138263189681117282e+00,-9.261219777614623894e+00,-2.954270336930369556e+00,5.300349649995339085e+00,8.640921652527506325e+00,3.506993476759451056e+00,4.278565006509130519e+00,-1.606318680500359308e+00,3.594243785447691408e+00,2.164565579664141648e+00,-1.847371246708989556e+00,1.338995928369181243e+00,1.287104307196315300e+00,-5.901186053766407369e+00,1.942806107653848757e+00,-1.162562317151389379e+01,-6.909392989876222302e+00,1.358289125349320869e+01,3.067235813858778304e+00,4.501414811155243889e+00,-1.689983649289797185e+01,6.176212253245823014e+00,1.362024825876635070e+01,5.778176138228094061e+00,-6.992042978609458004e+00,-1.715309502019771770e+01,-3.921056029126685871e+01,3.040526961687560714e+01,-6.981025350385682771e+01,-1.556615146928872306e+01
1.683336009773004704e+01,1.583445106563862836e+01,1.547141015950617060e+01,6.715171005543668414e+00,3.196535990949581851e+00,-5.738571727504750974e+00,-1.169252546733457798e+00,-8.151328820455930213e+00,-1.338614667814278825e+01,-1.323783089695216475e+01,-1.538392576521017574e+01,-1.568071856458088753e+01,-1.152552489262477664e+01,-3.800591899765716875e+00,1.125530191304530803e+00,6.703512889494820826e+00,8.476855767963330734e+00,2.359046213819112126e+01,1.286079979624908276e+01,2.300553621771781110e+01,2.597761942191188567e+01,2.456253296399248498e+01,2.319517425287711276e+01,1.350106571206062256e+01,1.821852319295045675e+01,1.301261563103845909e+01,1.157214196230706094e+01,-8.785617961944911514e+00,8.127785917428006712e+00,-1.274812577852113193e+01,-3.119589098128579874e+00,-1.645406735745605431e+01,-6.790771536139089903e+00,-2.307670693891806124e+01,-1.966955285502251627e+01,-9.859135725307735854e+00,-8.123258055280185630e+00,-4.028180890912328671e+00,-3.779570815462375943e+00,6.376345689362510782e+00,4.514321252571339649e+00,1.512140136951040859e+01,1.381790068320076514e+01,1.529447998993416924e+01,2.019070814747131948e+01,2.290700059690976786e+01,2.328033067904004838e+01,5.887617942158911433e+00,6.086879008442696914e+00,1.710225210342706248e+01,-7.350499474219844842e-01,9.080908133750430267e+00,-5.047052766737321505e+00,-1.590251701080411806e+00,-2.498835728600375106e+01,-1.514018035851239841e+00,-1.507151521606468059e+01,-9.495479812402255249e+00,-1.032087077990286517e+01,-9.984948391048092731e+00,-1.647829372276833482e+01,2.197475080507750533e+00,-3.007188195459470137e+00,1.263415927700659402e+01,5.623377869240679061e+00,1.997247130162446638e+01,1.771472847575618914e+01,2.190609598431315774e+01,1.075866484537386292e+01,2.182232157629501756e+01,1.930440535439631589e+01,3.903350788237460733e+00,6.819835979139464044e+00,3.119641906436465106e+00,-5.362952490263865002e+00,2.368462535041970796e-01,-1.854501552514661711e+01,-1.243880544269348398e+01,-7.452883558025162003e+00,-1.233513426170363658e+01,-5.185747175272426901e+00,9.759182192502537934e-01,-3.054077240549946559e+00,7.922178540169814376e+00,-1.704769413555633939e+00,1.831269960897887117e+01,1.231512654872963708e+01,1.648375196526471598e+01,2.229391251795588857e+01,1.622675530881899419e+00,-1.577028616604130562e+01,-1.598368807135101832e+01,-1.658613531477580594e+01,-5.350398840123997957e+01,-2.156071236124706303e+01
-9.576130772854198059e-02,-1.413563289263025102e-01,6.779924057821851147e-02,1.426469545629844016e-01,3.357027398748615443e-01,2.039725841881772639e-01,5.234658777600168511e-01,8.366747016221356414e-01,1.194516597545388636e+00,1.366277167931666314e+00,1.853108185739291702e+00,2.105861555129925566e+00,2.911463856798753191e+00,3.441407834064272198e+00,3.705396930421331447e+00,4.328474655986857655e+00,4.575420068871998147e+00,5.173122566808432410e+00,5.225212469114962843e+00,5.521163197060714900e+00,5.722977652524822822e+00,5.621254608221618376e+00,5.722897486966918024e+00,5.937323432810372559e+00,5.827071846513838693e+00,5.783073385202243344e+00,5.604881041230850514e+00,5.502601261386614873e+00,5.534323415912628441e+00,5.375519508816337222e+00,5.417646080295007494e+00,5.387620228032448111e+00,5.280052501156521139e+00,5.059961136694489880e+00,4.720421146595649375e+00,4.756492960882374277e+00,4.629001931004011361e+00,4.280156071792172057e+00,3.804235676925299625e+00,3.741276200943722596e+00,3.035527959996026315e+00,2.899488540270958925e+00,2.309662563814415925e+00,1.451851637079224489e+00,1.160162064763713197e+00,5.125280959498628164e-01,-3.137761920026230777e-01,-1.108178489429890057e+00,-1.699962801649416599e+00,-1.922482772456213240e+00,-2.727737703884894671e+00,-2.931651206321297831e+00,-3.226591310261594181e+00,-3.429978113177678978e+00,-3.844218900002359440e+00,-3.845443958137656271e+00,-3.881750595411511018e+00,-3.934561201113293105e+00,-3.758637157047545863e+00,-3.519241416897437968e+00,-3.396740765222678426e+00,-3.022102468790349938e+00,-2.741971852693794176e+00,-2.151276283368780184e+00,-1.687045413963348173e+00,-1.203442267916085440e+00,-8.395694942782169212e-01,8.520687996888696991e-02,6.258506835533367285e-01,1.158624407661934974e+00,1.733077288308374930e+00,2.723467514351004315e+00,3.375026017745914153e+00,3.913647738984966207e+00,4.595831297586630448e+00,4.951319895088840184e+00,5.148465987142924583e+00,5.324177139074278919e+00,5.353815485333274893e+00,5.349359254720132739e+00,5.203361366592026194e+00,5.052626410651988031e+00,4.435694188605480370e+00,4.019168239483049909e+00,3.103141666882570426e+00,2.133044714988896917e+00,1.342571907712897472e+00,8.600088673200638745e-01,2.716552802372448339e-01,-1.265911444892912741e+00,-2.243965131115054135e+00,-3.240560489659628729e+00,-3.640750184940241496e+00,-4.792672699285074778e+00,-3.620168378846595925e+00
