0.000000000000000000e+00,1.070365905761718750e-01,2.147986888885498047e-01,3.341085910797119141e-01,4.408605098724365234e-01,5.466706752777099609e-01,6.586110591888427734e-01,7.696142196655273438e-01,9.368505477905273438e-01,1.044376611709594727e+00,1.154309988021850586e+00,1.316931247711181641e+00,1.454679489135742188e+00,1.562129020690917969e+00,1.670470476150512695e+00,1.800752162933349609e+00,1.934752464294433594e+00,2.043337821960449219e+00,2.154121875762939453e+00,2.284666538238525391e+00,2.459612607955932617e+00,2.567939043045043945e+00,2.691418647766113281e+00,2.891651153564453125e+00,3.000767469406127930e+00,3.111261367797851562e+00,3.225462913513183594e+00,3.371801137924194336e+00,3.491822004318237305e+00,3.607946634292602539e+00,3.715389966964721680e+00,3.844774484634399414e+00,3.961061954498291016e+00,4.066930294036865234e+00,4.170737028121948242e+00,4.284277200698852539e+00,4.462128400802612305e+00,4.566260337829589844e+00,4.673839330673217773e+00,4.797235250473022461e+00,4.949578046798706055e+00,5.053028345108032227e+00,5.163955688476562500e+00,5.279423475265502930e+00,5.452285766601562500e+00,5.556498527526855469e+00,5.660734415054321289e+00,5.775457859039306641e+00,5.939904212951660156e+00,6.044056177139282227e+00,6.172014474868774414e+00,6.287706851959228516e+00,6.472011089324951172e+00,6.667087316513061523e+00,6.784284353256225586e+00,6.952284812927246094e+00,7.056721925735473633e+00,7.161021232604980469e+00,7.276061773300170898e+00,7.454629182815551758e+00,7.558658123016357422e+00,7.663540363311767578e+00,7.782590389251708984e+00,7.957212924957275391e+00,8.061335325241088867e+00,8.166953802108764648e+00,8.284397125244140625e+00,8.474647521972656250e+00,8.579001188278198242e+00,8.687143802642822266e+00,8.846935510635375977e+00,8.952122211456298828e+00,9.056894540786743164e+00,9.162213087081909180e+00,9.283925056457519531e+00,9.420011281967163086e+00,9.525194644927978516e+00,9.629758834838867188e+00,9.735155820846557617e+00,9.927765846252441406e+00,1.004535889625549316e+01,1.016195034980773926e+01,1.028146219253540039e+01,1.044019198417663574e+01,1.055879044532775879e+01,1.067644238471984863e+01,1.079948735237121582e+01,1.100289773941040039e+01,1.112246060371398926e+01,1.123963165283203125e+01,1.145372366905212402e+01,1.158086919784545898e+01,1.169787764549255371e+01,1.185493493080139160e+01,1.197380971908569336e+01,1.209101533889770508e+01,1.220806622505187988e+01,1.238734984397888184e+01,1.250409865379333496e+01,1.266824984550476074e+01,1.281495642662048340e+01,1.302815198898315430e+01
-1.853294799804687587e+00,-1.856693237304687605e+00,-1.859465454101562498e+00,-1.857454956054687578e+00,-1.846798217773437445e+00,-1.835964599609374970e+00,-1.822355834960937448e+00,-1.805104003906250032e+00,-1.784210327148437525e+00,-1.765691650390625034e+00,-1.748220825195312411e+00,-1.729303100585937392e+00,-1.721274780273437610e+00,-1.721630859375000044e+00,-1.724721801757812534e+00,-1.732492919921875041e+00,-1.746377319335937539e+00,-1.755887084960937594e+00,-1.769567138671874984e+00,-1.781182373046874989e+00,-1.797644165039062436e+00,-1.803412841796875110e+00,-1.804447387695312432e+00,-1.791896850585937395e+00,-1.778085205078125064e+00,-1.758568359374999890e+00,-1.735657836914062502e+00,-1.693684692382812607e+00,-1.668113647460937488e+00,-1.638509399414062484e+00,-1.617943481445312415e+00,-1.588371215820312488e+00,-1.565367187499999924e+00,-1.548176391601562507e+00,-1.537538696289062479e+00,-1.524879394531249988e+00,-1.498128051757812607e+00,-1.482926879882812576e+00,-1.469460327148437440e+00,-1.455405273437500036e+00,-1.433986450195312568e+00,-1.414959838867187569e+00,-1.385613281249999940e+00,-1.353397338867187605e+00,-1.282892089843749917e+00,-1.229889038085937525e+00,-1.181060913085937525e+00,-1.128956420898437507e+00,-1.033865112304687583e+00,-9.647893066406250107e-01,-9.057135009765624467e-01,-8.366351318359375178e-01,-7.318160400390625320e-01,-6.344437866210937971e-01,-5.954912109375000151e-01,-5.380913085937499840e-01,-4.964204101562499916e-01,-4.624234008789062655e-01,-4.291060791015625098e-01,-3.703609008789062740e-01,-3.401306152343749889e-01,-3.065887145996094021e-01,-2.709926147460937629e-01,-1.815692443847656268e-01,-1.358907165527343808e-01,-8.488235473632813055e-02,-3.415365600585937300e-02,7.532034301757813133e-02,1.336060028076171968e-01,2.084737548828125009e-01,2.942865905761719025e-01,3.626223144531249831e-01,4.094430541992187256e-01,4.613233642578125071e-01,4.969005737304687531e-01,5.551170654296875284e-01,5.886834106445312242e-01,6.294921875000000222e-01,6.634083251953124538e-01,7.295957641601562571e-01,7.640354003906250080e-01,8.092661132812499769e-01,8.574044799804687589e-01,9.287932128906249973e-01,9.831777954101562633e-01,1.030683593750000071e+00,1.101263549804687436e+00,1.209781250000000030e+00,1.276792846679687399e+00,1.339347045898437560e+00,1.446727172851562493e+00,1.491570556640624989e+00,1.534603881835937544e+00,1.601605712890624922e+00,1.649854003906249922e+00,1.702061645507812582e+00,1.761233642578124980e+00,1.850553833007812399e+00,1.893470092773437585e+00,1.951007080078124956e+00,2.001862915039062329e+00,2.016666259765624858e+00
5.552329101562499813e-01,5.575319824218749609e-01,5.606230468749999751e-01,5.636123046875000098e-01,5.684025878906250329e-01,5.718088378906249769e-01,5.765109863281250302e-01,5.795895996093749503e-01,5.840717773437500426e-01,5.911704101562500480e-01,5.967204589843749796e-01,6.042951660156250515e-01,6.146789550781249778e-01,6.218710937500000480e-01,6.304919433593749734e-01,6.417094726562500018e-01,6.567675781249999734e-01,6.654968261718750000e-01,6.751569824218750515e-01,6.867570800781249707e-01,6.953444824218749654e-01,7.000671386718749778e-01,7.023024902343749654e-01,7.156677246093750000e-01,7.240856933593750044e-01,7.333281249999999973e-01,7.439807128906249512e-01,7.573842773437500231e-01,7.628146972656250080e-01,7.725759277343750009e-01,7.820441894531250382e-01,7.900598144531250089e-01,7.994328613281249662e-01,8.073181152343750222e-01,8.116145019531250115e-01,8.176040039062499876e-01,8.331083984374999529e-01,8.419392089843750204e-01,8.487141113281250204e-01,8.574606933593750258e-01,8.637830810546874849e-01,8.680280761718750515e-01,8.728763427734375080e-01,8.748066406250000204e-01,8.780139160156249512e-01,8.804433593749999565e-01,8.822783203124999751e-01,8.866572265625000115e-01,9.013759765625000142e-01,9.102780761718749503e-01,9.154132080078124512e-01,9.213991699218749831e-01,9.300324707031250027e-01,9.408146972656250551e-01,9.485329589843749520e-01,9.553637695312500178e-01,9.612427978515625249e-01,9.673385009765624876e-01,9.714088134765624938e-01,9.797077636718749538e-01,9.846187744140625364e-01,9.909991455078125400e-01,9.979465332031249858e-01,1.015630615234375034e+00,1.024686767578125046e+00,1.035436767578125083e+00,1.047544433593750046e+00,1.068725830078125050e+00,1.078136962890624995e+00,1.088669433593749902e+00,1.099860351562500060e+00,1.111173828125000096e+00,1.120624999999999982e+00,1.132748046874999970e+00,1.141604248046875103e+00,1.154652832031249909e+00,1.160719116210937596e+00,1.166628173828125004e+00,1.169212890624999890e+00,1.167185791015624918e+00,1.164047607421875075e+00,1.160823242187499993e+00,1.159662597656250016e+00,1.161824096679687557e+00,1.167911499023437605e+00,1.174683837890625027e+00,1.188160522460937507e+00,1.215589355468750021e+00,1.232147460937500050e+00,1.247801635742187498e+00,1.273972167968749902e+00,1.281784912109374952e+00,1.286910278320312573e+00,1.312741821289062472e+00,1.337902099609374895e+00,1.369447753906249954e+00,1.406600097656250048e+00,1.452413085937499959e+00,1.469468383789062527e+00,1.493845214843749991e+00,1.524828247070312504e+00,1.562909790039062496e+00
-8.159418945312499893e-01,-8.169708251953125000e-01,-8.168209228515624920e-01,-8.192736816406249734e-01,-8.201640624999999574e-01,-8.208796386718749671e-01,-8.208059082031250453e-01,-8.207561035156250018e-01,-8.205054931640625160e-01,-8.201311035156250151e-01,-8.192856445312499680e-01,-8.173272705078125089e-01,-8.166280517578125009e-01,-8.158051757812500027e-01,-8.146783447265625311e-01,-8.133843994140624867e-01,-8.107270507812499583e-01,-8.077316894531250124e-01,-8.038979492187500187e-01,-7.981680908203124813e-01,-7.886135253906250142e-01,-7.792937011718750195e-01,-7.703836669921875213e-01,-7.428242187500000426e-01,-7.280581054687500497e-01,-7.099790039062500169e-01,-6.908103027343750480e-01,-6.590913085937499805e-01,-6.361042480468750426e-01,-6.082532958984374627e-01,-5.807337646484375115e-01,-5.447724609374999805e-01,-4.997701721191405988e-01,-4.547817077636718830e-01,-4.178454284667968976e-01,-3.791540222167968932e-01,-3.003925476074219003e-01,-2.589768981933593950e-01,-2.160052185058593810e-01,-1.629471130371093757e-01,-9.663143920898437100e-02,-5.626364135742187300e-02,-8.800994873046875597e-03,2.845352172851562528e-02,9.163638305664062456e-02,1.306339416503906337e-01,1.624062194824218708e-01,1.890174865722656361e-01,2.267035827636718626e-01,2.456257629394531239e-01,2.571139831542968990e-01,2.697638244628906001e-01,2.777507019042968484e-01,2.639075622558593737e-01,2.507892150878906490e-01,2.216671447753906232e-01,1.908226013183593750e-01,1.699209899902343612e-01,1.415359802246093646e-01,7.841122436523437211e-02,4.627853393554687278e-02,1.199319458007812485e-02,-1.883468627929687361e-02,-8.305026245117187733e-02,-1.108721618652343810e-01,-1.421123352050781274e-01,-1.724992370605468728e-01,-2.180276794433593790e-01,-2.382248840332031325e-01,-2.643022155761718950e-01,-2.903552551269531490e-01,-3.050440979003906095e-01,-3.151498718261718790e-01,-3.169824523925781068e-01,-3.178841247558593652e-01,-3.110870666503905979e-01,-3.027948913574218803e-01,-2.891650695800781490e-01,-2.726193542480468968e-01,-2.319917907714843797e-01,-2.065237121582031155e-01,-1.740746154785156319e-01,-1.395222473144531183e-01,-9.219137573242187911e-02,-5.466525268554687372e-02,-2.397622680664062561e-02,2.042837524414062647e-02,8.396151733398438122e-02,1.181240539550781204e-01,1.523699340820312553e-01,2.057096252441406314e-01,2.125634460449218888e-01,2.160505371093749960e-01,2.116979675292968710e-01,2.052650756835937562e-01,1.975668640136718779e-01,1.831019592285156317e-01,1.523504638671875078e-01,1.311647033691406283e-01,9.785800170898437123e-02,5.447433471679687805e-02,2.534027099609374896e-03
3.016407609072709745e-02,2.510162163245063804e-02,1.957504154226001603e-02,1.961347214543109757e-02,1.415448660686196604e-02,2.122277313585356137e-02,2.347165942530559518e-02,1.040209664938525694e-02,-3.660748611169023069e-03,-1.501615024511210143e-02,6.774226493291865200e-03,3.473062173140823577e-02,1.579596099396264608e-02,-5.664376136911970956e-03,-3.494949326024147582e-03,-1.767260748235675860e-02,-4.430956418160382840e-03,-1.791680174070590242e-02,-1.524846065070179640e-02,-2.955079021404316900e-02,-1.641734597828754458e-02,-1.568327539218587058e-02,-4.176852277747514219e-02,4.403921091759841790e-03,-1.081297604782468016e-02,-1.359993164334647245e-02,-1.186363126598332686e-02,-3.174434495323652516e-02,8.050528139688556406e-02,9.916874106630868546e-02,7.756705826411171290e-02,-2.977031627025229429e-02,-5.721143396898633465e-02,-5.331845017654444907e-02,2.472543391101377636e-03,4.279867374890843762e-02,3.731699481907896354e-02,1.621205040855351956e-02,-3.744663950856089163e-02,-5.647864877008171997e-02,1.300767847712488512e-03,3.099096571200210884e-02,6.100142961791809454e-02,2.775825117324898228e-02,-1.342867503631454788e-02,-1.816066247391259422e-02,-8.779096088407387435e-03,2.401796819193069768e-02,2.714211856810165580e-02,1.446458965418719045e-02,-2.163419613762911781e-02,-1.105098308905743017e-02,1.923666393871554040e-02,5.124561930163716583e-02,3.562237306015521299e-02,2.293690374099399340e-02,-7.542187055025159625e-02,4.597021539232280102e-02,2.442242253781436515e-02,6.015505072125723607e-02,4.946130154586673988e-02,-2.451742439216260828e-03,-1.450005385264692762e-02,1.592218887319651541e-02,5.340183173121422489e-02,-2.059783573012827652e-03,-3.469825918926706249e-02,1.859064134813985178e-02,2.768788962679785692e-02,6.607470904889474472e-02,5.318844558427070213e-02,3.347345682467557648e-02,3.652505016201679656e-03,-1.225897308357783155e-02,5.612010453778864053e-03,4.993070246962502158e-03,1.850915856307800908e-02,2.510183855425479268e-02,8.667091391221119767e-03,-1.535082525079054135e-02,-2.728735272675054339e-03,6.209512801138627157e-03,8.663024032303219199e-03,1.540239964251198697e-02,-2.597532940889801020e-03,4.247505518619195709e-03,1.199811019217855192e-02,2.110426512530651916e-03,2.175189919139267417e-03,1.165396677314459173e-02,2.169261416297536826e-02,7.141016755469539734e-02,3.647864191720458227e-02,-2.478630566431693980e-02,-2.411007756011405642e-02,-1.103426818998221211e-02,-2.628166185276100374e-03,3.368020761238001842e-02,5.433061160705149155e-03,1.692212954981417092e-02,1.183625697151309553e-02,1.134768312559457093e-01
2.801125044292263055e-02,8.116180029838677285e-03,-3.506268802223893449e-02,-3.103119749768504243e-02,-9.623897835661001515e-03,7.818881104844776705e-03,1.190162969149617320e-02,7.910288621473391540e-03,2.051176894062965370e-02,4.375912370623798869e-02,3.638306263881508490e-02,9.179024319765703710e-02,4.994111138340842637e-02,5.284818288023079846e-02,4.389436597820463304e-02,3.275274116354931486e-02,3.173138601707111567e-02,3.163631166591610033e-02,3.203404582551111707e-04,2.212384974965180343e-02,-3.410953229401118836e-02,-2.674802617714807165e-02,4.576098042479007414e-04,-5.045057664591488106e-02,-1.015647280839996475e-02,-2.875434644611550919e-02,2.993090465122761820e-03,-2.440892187791185095e-02,-4.081738526980700776e-02,4.943070621925607297e-03,7.101556851840605186e-03,6.229530385713183405e-02,2.083261908769729748e-02,6.496637752657294373e-02,1.231037961926030253e-02,1.282862244183169756e-02,2.658435149542425543e-03,3.065862162533528751e-02,2.206608390978646167e-02,3.816211759842887824e-02,-4.145460617232870487e-02,-6.182586794986459633e-02,-7.120150719844389742e-02,-6.455115721055623701e-02,-4.249648633025301242e-02,-4.478171920081256557e-02,-3.756252388003240850e-02,-2.469945346008114995e-02,-7.103015412856113209e-02,-7.319407101422215067e-02,-2.394258854275651757e-02,6.973023132438056250e-03,-5.375084457257834486e-02,4.749921440360994895e-02,7.675535721219537040e-03,2.003200093304309190e-02,3.521956456451501988e-02,-5.564142824748462453e-03,1.155962388625512115e-02,-2.810663462400316004e-02,-3.822098521059617837e-02,-1.872279577621533547e-02,-3.987559626914861932e-02,-6.575851803828511311e-02,-9.359952458765065375e-02,-1.295567925080916630e-02,-6.988980957512214154e-02,-5.237345608358917604e-02,-7.534813961470071542e-02,-1.405071069946410567e-02,-1.475300166550285418e-02,8.939533237642101338e-02,1.917598560608521976e-02,7.757975156073394774e-02,-2.247955493498012339e-02,5.058378556915543028e-02,-2.328982644441194433e-02,3.178531321020088007e-02,-4.089320142105031322e-03,-4.968642573436922623e-03,-2.181960205736826683e-02,-2.008140093136196944e-03,-3.871987401624201602e-02,4.189822547165846650e-03,-1.526348468909893320e-02,-1.785894300596191017e-02,-1.695857278130971646e-02,-7.537085542009728557e-03,6.047567668521205281e-02,2.685634831460569083e-02,7.887080182464070721e-02,4.917278229724803690e-02,2.454103221158964940e-02,-5.073539768593214594e-02,7.662725676002853960e-03,3.046431927756723321e-02,8.894045188096140822e-03,5.302103902864658408e-02,7.892033929400757430e-02,1.184546701685108977e-01,8.318515657942343600e-02,2.371775476012175365e-01
1.709774831997908084e-02,7.132922671091216325e-04,-1.990176436825920672e-02,5.189527220231939658e-03,1.082452238004502632e-03,-2.280614831660944791e-03,2.782546137550079984e-02,1.813586462605342245e-02,1.423420566041165222e-02,8.576180619812079353e-03,1.814242277927790442e-02,1.871580554801294607e-02,2.506891609598000184e-02,1.057413376058714827e-02,2.363141518854290635e-02,1.555711379871489372e-02,2.534635310112599849e-02,3.483480034741995301e-02,2.652322290518202910e-02,2.927507318632184205e-02,4.521350565934997845e-02,5.681396462599366121e-02,4.890665794129325089e-02,6.733560949398681439e-02,1.795692175856018064e-02,4.469133750586778281e-02,2.788205040784940206e-02,1.017596829019250942e-01,7.963049003647346136e-02,8.052911123678285765e-02,2.472857494569499423e-02,-3.137337044034892164e-02,6.396012957030146502e-03,-1.784679056540460981e-02,-3.495255253968078402e-02,-4.515174096703131884e-02,-5.549010676589341030e-03,1.335274830341151055e-02,-3.642518886671905487e-02,-1.645852855425197422e-02,-9.878086222514584347e-03,-2.466160026074621162e-02,-1.781900872775422223e-02,-2.179705475441343770e-02,-2.360491247516017382e-03,-5.777843976033415069e-03,-1.798833280362551607e-02,-1.615031196441719247e-02,-1.579159607268621271e-02,2.356812387836445047e-03,-9.856156399044035260e-03,-2.765723654717380797e-02,-6.248682358393176095e-02,-5.382722854649819172e-02,-2.897360246688543764e-02,-6.496830597207078374e-03,4.389086909940658615e-02,-2.953790084385064796e-02,-1.021663585975856638e-02,-4.832279226583011122e-03,3.464838404674445982e-02,2.513887619070189969e-02,3.580582303075090927e-02,2.384106598942035277e-02,-1.069010534615481844e-02,4.509904027121552916e-02,7.836861512914182482e-02,5.638747969598680715e-02,3.159340926359108931e-02,7.951473605792291899e-02,1.121845370672574227e-01,9.351831307408196847e-02,9.317249653725535874e-02,7.898060868925120548e-02,8.398749631430543761e-02,9.128895165025366354e-02,7.339070630452865229e-02,9.477234761572804478e-02,7.597267106791302793e-02,8.069169727563131611e-02,6.257805087490153628e-02,4.683929542228240650e-02,7.251598305453194060e-02,6.764499221123283779e-02,4.823386202337542200e-02,5.307306015614476902e-02,4.493998876771967271e-02,3.890881809068597041e-02,4.400755118470304345e-02,3.572327610372508233e-02,-3.633469732669544067e-02,6.313120309337749703e-02,-1.097344533005301971e-02,1.652016461813234430e-02,4.598975208334263320e-02,-3.322185341038031564e-02,2.698877628555833492e-04,-3.511680246768275615e-03,-8.321244930637832632e-03,1.466291295080201715e-02,2.661722929664548862e-02,9.741165866362415382e-03
-3.883091729277142967e+00,-3.890632006375616125e-01,-8.789331556460078243e-01,1.189696488175355782e+00,-1.197111341388204853e+00,3.947460277535046913e+00,2.212262289603204479e+00,-4.087253224497534809e+00,-3.584099312419721350e+00,-5.129852038076565535e+00,8.339949910442177483e+00,8.964103247626200144e+00,-4.554389934729063505e+00,-8.332880900534330948e+00,5.919960367635849208e-01,-5.416988118885761594e+00,3.688110590987244031e+00,-6.045382899182678571e+00,4.947953534580984414e-02,-6.159400864338608450e+00,2.018514702507086422e+00,-6.695087936712120769e-01,-1.095998955317086399e+01,9.489626887656093857e+00,-6.230801541918442155e+00,-1.825991794633538223e+00,-1.027315075688075008e-01,-7.341278526433120177e+00,4.225626388584596071e+01,1.238232675939226723e+01,-3.399005440350630458e+00,-3.501914214607269571e+01,-1.287850748339281282e+01,-1.727526999005023711e+00,2.167876719278583408e+01,1.679093168160046545e+01,1.005823779334155343e+00,-7.140166854678117403e+00,-2.222601297839333157e+01,-9.566965323297418777e+00,1.525359670129850542e+01,1.335250175703698794e+01,1.449253059656209430e+01,-9.861906925619299713e+00,-1.033864912259705982e+01,-2.906709061333726307e+00,3.077992385474007442e+00,1.288664690505467370e+01,2.388613160915598943e+00,-4.002822636114445665e+00,-1.259702000896611374e+01,3.000210726328960131e+00,7.729328698830034483e+00,9.644132785990205292e+00,-3.200953057901433585e+00,-1.645744161111488246e+00,-4.221396607281471347e+01,4.936175166519594626e+01,-6.035167633528242703e+00,1.161538774544222363e+01,-1.145647638792464562e+00,-1.997775803795784100e+01,-4.922081680273407756e+00,7.926206889499975539e+00,1.761187978045947133e+01,-2.115340192925327045e+01,-1.321196568204355337e+01,1.232195896847078309e+01,5.150070463086241723e+00,1.818043695197846077e+01,-3.526248952029420458e-02,-5.496286387041674715e+00,-1.117377978823249052e+01,-6.785225418807902642e+00,6.216663655409581324e+00,1.176095420705465661e-01,6.252902353083184650e+00,4.029076011951706171e+00,-5.720876783555618239e+00,-5.916335994404792409e+00,4.134777440222406675e+00,3.442065116521811685e+00,1.342355527676002191e+00,2.623790428839700262e+00,-6.234616309629776865e+00,2.584777024554070657e+00,3.242234053539745364e+00,-1.818964313874732008e+00,1.521987967026034172e-01,3.939050388389184754e+00,3.178050458969846837e+00,1.994137784043378403e+01,-9.765828810836362450e+00,-1.709994036214624558e+01,-1.218847888401800361e+00,3.807100015920089398e+00,2.717764731073956330e+00,1.012694854447483905e+01,-9.361651935479287090e+00,3.816960631950578886e+00,-6.776265379223391783e-01,2.589338744534716596e+01
9.332983227209744825e+00,1.069054637092665772e+01,9.779655773840223887e+00,6.022050701775950365e+00,-7.019847883162517732e-01,3.677321127014073099e+00,2.065573113435950070e-01,-3.879487535859874825e+00,-2.651229694092117395e+00,-1.176712141307140413e+01,-9.271821370837766807e+00,-9.793039498267363641e+00,-7.446164566891237513e+00,-3.764175886087837597e+00,-4.951222120711321395e+00,-1.788018868705009812e+00,2.536760009316032960e+00,1.140404723246374985e+00,8.973391303563154509e+00,6.153958685837388920e+00,1.300557197776031337e+01,1.034562002538246972e+01,1.178430919838305790e+01,9.023895433840678493e+00,5.386818788647945944e+00,4.338882853326308187e+00,3.464900741193150502e+00,-4.126989921617846946e+00,8.573326681917440295e-01,-1.025648978705947378e+01,-5.799772485581877746e-01,-6.854116447816481994e+00,-7.471533869217124035e-01,2.098485045955216233e-01,6.473476965984714226e+00,1.246199487439799469e+00,2.253516795931349570e+00,5.493138367002681655e+00,1.015739124329240894e+01,1.303001541154113774e+01,1.762230745824693301e+01,1.684361858083465791e+01,1.466419839621885401e+01,1.704848761909188326e+01,7.354517970486309508e+00,1.550806846629797064e+00,1.296267392036234334e+01,1.218659954406138723e+01,-2.083593126393184392e+00,-9.961438332427590581e+00,1.053726864875748248e+01,-1.618592215094233566e+01,-6.295245866803786505e+00,-4.724064282193110920e+00,9.446649236204880395e+00,-7.057824531587213457e-01,-7.646448962149807294e+00,8.962748937196241883e+00,8.960305348765032818e+00,6.975627346398283635e+00,1.561647947666318537e+01,1.201296225298333908e+01,1.852283809532112002e+01,-2.700522305397115019e-01,1.641025712427123651e+01,7.708203261645515170e+00,1.802537218497970173e+01,-2.431053385445107295e+00,4.375086632650318386e+00,-1.825771335034263387e+01,4.232777678379036956e+00,-1.820650727655598544e+01,1.399541478702160724e+01,-8.120624259171639991e+00,1.684340398967307095e+01,-8.704018367341944895e+00,1.317811702644782912e+01,-2.953187522912591234e+00,1.307419504510820296e+01,9.464796760405768339e+00,1.758318284211718918e+01,5.850842825616116016e+00,1.194543416628646426e+01,9.050449838340689723e+00,1.014269297375921219e+01,1.704088018219641754e+01,-4.189539854905691030e+00,6.120825982000957843e+00,-8.534528690622789071e-01,3.839583662982119172e+00,2.482792871306256366e+00,1.902775288748654958e+01,6.590647389585837956e+00,6.643824521679224659e-01,6.641081612543933588e+00,3.791733133757944074e-01,-7.861219154604779824e+00,-1.625415699324838315e+01,-1.168679830574851408e+01,-2.867931335690300187e+01,-3.686198384654694848e+01,-2.582923987214946493e+01
1.410218066886134825e+00,1.456577934792302020e+00,1.456131819115767279e+00,1.622865277558817487e+00,1.621253512918009898e+00,1.751615633936411731e+00,1.814491281205080853e+00,1.967788912573407156e+00,1.757500293727626506e+00,1.695128034137280748e+00,1.752678099306141934e+00,1.896629602455332186e+00,2.262609945452127125e+00,2.556762487656831784e+00,2.875556282456731338e+00,3.339027042099802500e+00,3.798069499336231836e+00,4.207521267520339947e+00,4.624020413067619018e+00,5.125996067067002393e+00,5.871537717268316747e+00,6.190209239909919781e+00,6.733058156011646034e+00,7.279410427184341614e+00,7.619556243905903692e+00,7.837634345517460410e+00,8.143877959554739476e+00,8.235100435817855669e+00,8.537956649740927162e+00,8.354606018893871777e+00,8.285454214343541679e+00,8.004658400716373023e+00,7.152662095685293764e+00,6.429399551232696908e+00,6.150743216778960409e+00,5.517832198699599289e+00,3.827744757371981610e+00,3.309335886722370113e+00,2.133367963405185641e+00,8.685864976596998632e-01,-4.229182005480750517e-01,-1.090565509238414776e+00,-2.268250690226594202e+00,-2.854759728208768443e+00,-4.810183156682609429e+00,-5.786577247071103436e+00,-6.328223457438950206e+00,-6.773498456206259455e+00,-7.848162876329820570e+00,-8.186625240761971511e+00,-8.356289536557612863e+00,-8.948866359745201393e+00,-9.072625804994430609e+00,-8.562457201752598834e+00,-8.145459965795245338e+00,-7.260675638429233913e+00,-5.977194714188783564e+00,-6.055225082164137795e+00,-4.789329018991817399e+00,-2.617661998234477316e+00,-1.840690714792473814e+00,-8.112148728575907519e-01,-1.557843831395523682e-01,2.290724579308704989e+00,2.798930265415265684e+00,3.943545141438653090e+00,4.581682488045009549e+00,6.110293817284419227e+00,6.591956366473998408e+00,7.636884632354163038e+00,8.162041864281910364e+00,8.573360170238640166e+00,8.786571103187519327e+00,8.635769598068467445e+00,8.742272662511151538e+00,8.409030876107300045e+00,8.110588254977141531e+00,7.615418564094590614e+00,7.049079919925751447e+00,5.594307562138139289e+00,4.802651620437192292e+00,3.604252289082406691e+00,2.602858503368308263e+00,1.095637635963331746e+00,-2.067669841156113131e-01,-9.876336212425469441e-01,-2.754394250399819555e+00,-4.532050762076594630e+00,-5.596701553253072170e+00,-6.755792868763377257e+00,-8.343872773583383307e+00,-8.007022799673819691e+00,-8.381927082975190402e+00,-8.359672310581927945e+00,-8.252530481825555597e+00,-7.931520709346907338e+00,-7.340906777706036834e+00,-6.455055193003236269e+00,-5.749363587334447523e+00,-4.737593967742138368e+00,-3.116368698927406200e+00,-2.521784675843765644e+00
