0.000000000000000000e+00,1.926977634429931641e-01,2.957017421722412109e-01,3.988559246063232422e-01,5.013806819915771484e-01,6.953606605529785156e-01,8.027620315551757812e-01,9.049718379974365234e-01,1.007165431976318359e+00,1.190399885177612305e+00,1.296288013458251953e+00,1.398527145385742188e+00,1.500954389572143555e+00,1.615120172500610352e+00,1.722848653793334961e+00,1.830823183059692383e+00,1.933449983596801758e+00,2.036247968673706055e+00,2.188042879104614258e+00,2.296739339828491211e+00,2.399064302444458008e+00,2.501308679580688477e+00,2.691042661666870117e+00,2.797815084457397461e+00,2.900438785552978516e+00,3.002727031707763672e+00,3.193623065948486328e+00,3.300726652145385742e+00,3.402987241744995117e+00,3.505331277847290039e+00,3.680980205535888672e+00,3.793306827545166016e+00,3.895984411239624023e+00,3.998436927795410156e+00,4.160678148269653320e+00,4.270788431167602539e+00,4.373553037643432617e+00,4.476153850555419922e+00,4.600377321243286133e+00,4.710819959640502930e+00,4.823019027709960938e+00,4.926760673522949219e+00,5.029555559158325195e+00,5.196300506591796875e+00,5.309005022048950195e+00,5.412108659744262695e+00,5.515238046646118164e+00,5.682702302932739258e+00,5.786538124084472656e+00,5.890074014663696289e+00,5.993363142013549805e+00,6.170284748077392578e+00,6.274396657943725586e+00,6.377638101577758789e+00,6.480964899063110352e+00,6.665487051010131836e+00,6.770212888717651367e+00,6.873708486557006836e+00,6.976852178573608398e+00,7.105355024337768555e+00,7.214743852615356445e+00,7.321865797042846680e+00,7.424942731857299805e+00,7.528274059295654297e+00,7.685460329055786133e+00,7.792176961898803711e+00,7.895501852035522461e+00,7.999343156814575195e+00,8.180321455001831055e+00,8.289195775985717773e+00,8.392728567123413086e+00,8.496096134185791016e+00,8.690847396850585938e+00,8.805688381195068359e+00,8.909972906112670898e+00,9.013345718383789062e+00,9.200298547744750977e+00,9.311314582824707031e+00,9.428578376770019531e+00,9.534333705902099609e+00,9.688674688339233398e+00,9.802621603012084961e+00,9.917366743087768555e+00,1.003221893310546875e+01,1.019127082824707031e+01,1.030479288101196289e+01,1.045652413368225098e+01,1.060045552253723145e+01,1.071410179138183594e+01,1.083036231994628906e+01,1.094563674926757812e+01,1.109561896324157715e+01,1.121153736114501953e+01,1.132469391822814941e+01,1.143882751464843750e+01,1.155293917655944824e+01,1.169884657859802246e+01,1.181385183334350586e+01,1.193095636367797852e+01,1.204782009124755859e+01,1.217132949829101562e+01
-1.883481567382812472e+00,-1.886145141601562436e+00,-1.883275512695312459e+00,-1.873821166992187592e+00,-1.859920776367187445e+00,-1.827014282226562480e+00,-1.802098510742187409e+00,-1.780164306640624972e+00,-1.757119873046874892e+00,-1.718865844726562564e+00,-1.702176391601562422e+00,-1.683524902343749963e+00,-1.676768554687499968e+00,-1.672127563476562440e+00,-1.674505981445312486e+00,-1.680871337890625039e+00,-1.688522338867187500e+00,-1.694267456054687537e+00,-1.699722290039062500e+00,-1.700115844726562520e+00,-1.694547607421875046e+00,-1.684766235351562447e+00,-1.652934692382812543e+00,-1.623650878906250039e+00,-1.582524169921875057e+00,-1.539888305664062429e+00,-1.449537719726562424e+00,-1.383708862304687592e+00,-1.324222778320312432e+00,-1.265049682617187532e+00,-1.149923217773437534e+00,-1.094977905273437413e+00,-1.041923217773437438e+00,-9.847418212890625133e-01,-9.240367431640624796e-01,-8.819078369140624929e-01,-8.522955322265625133e-01,-8.316439208984375275e-01,-8.133154296875000355e-01,-7.927194213867188033e-01,-7.731208496093749938e-01,-7.458107910156249742e-01,-7.216102294921874494e-01,-6.758544921875000444e-01,-6.383096313476562811e-01,-5.909681396484375293e-01,-5.455902099609375444e-01,-4.742947998046874725e-01,-3.982426757812499996e-01,-3.377747192382812291e-01,-2.736536254882812602e-01,-1.572471313476562493e-01,-1.201029052734375047e-01,-4.723327636718750028e-02,2.133862304687500142e-02,1.302827453613281117e-01,1.697450866699218852e-01,2.044871215820312504e-01,2.342508087158203245e-01,2.643825683593750142e-01,2.980895996093749778e-01,3.286340026855468777e-01,3.553092041015625258e-01,3.850597534179687753e-01,4.205917968749999791e-01,4.554896850585937740e-01,4.843907165527343572e-01,5.273908691406250515e-01,5.967551269531250480e-01,6.422316894531250320e-01,6.866224365234374627e-01,7.449485473632811994e-01,8.403930664062500000e-01,9.063433227539062775e-01,9.563997802734375275e-01,1.019854675292968693e+00,1.119714965820312491e+00,1.168380615234374975e+00,1.209854248046875025e+00,1.257323120117187498e+00,1.318811035156250089e+00,1.358366455078124924e+00,1.397544311523437610e+00,1.433310913085937610e+00,1.472992065429687525e+00,1.504275878906250030e+00,1.546409912109375062e+00,1.589500976562499890e+00,1.615394165039062413e+00,1.652378906250000057e+00,1.684053710937500004e+00,1.739487670898437477e+00,1.770658691406250096e+00,1.813124511718749998e+00,1.855443603515624984e+00,1.889043701171875034e+00,1.940810668945312401e+00,1.980729125976562477e+00,2.016669677734375110e+00,2.044548828124999940e+00,2.068720214843749794e+00
5.510080566406250213e-01,5.575329589843750488e-01,5.609372558593750391e-01,5.643527832031249858e-01,5.671379394531249618e-01,5.741008300781249574e-01,5.794453124999999760e-01,5.851408691406250195e-01,5.911362304687499680e-01,6.026628417968750151e-01,6.101281738281250089e-01,6.190751953124999929e-01,6.256240234375000098e-01,6.314772949218749876e-01,6.402692871093750293e-01,6.486213378906250382e-01,6.574951171874999778e-01,6.670119628906250320e-01,6.854499511718750160e-01,6.967241210937500373e-01,7.112922363281249938e-01,7.232653808593749734e-01,7.478552246093750355e-01,7.624260253906249840e-01,7.780915527343750249e-01,7.914548339843749947e-01,8.118251953124999698e-01,8.224304199218750444e-01,8.336699218749999973e-01,8.446569824218750355e-01,8.638435058593749716e-01,8.733597412109375124e-01,8.825783691406250409e-01,8.945573730468749929e-01,9.083022460937499876e-01,9.199439697265624494e-01,9.314968261718750142e-01,9.414475097656249680e-01,9.513894042968750187e-01,9.621472167968749822e-01,9.744421386718750133e-01,9.921704101562499600e-01,1.009875122070312603e+00,1.036922851562499970e+00,1.055473022460937438e+00,1.075757568359374972e+00,1.090529663085937573e+00,1.108964111328125002e+00,1.123175048828124911e+00,1.131289550781249931e+00,1.141226318359374936e+00,1.158297363281250103e+00,1.164338134765624977e+00,1.175553466796875002e+00,1.184177490234374908e+00,1.194331420898437468e+00,1.196680664062500066e+00,1.204188598632812468e+00,1.212591552734374911e+00,1.224167724609374952e+00,1.242330810546875108e+00,1.261985351562499913e+00,1.279500000000000082e+00,1.299439453124999977e+00,1.318601074218749947e+00,1.334820190429687470e+00,1.347623168945312422e+00,1.362453125000000043e+00,1.383220947265624945e+00,1.394028686523437477e+00,1.403962768554687601e+00,1.414131835937499915e+00,1.431588623046875064e+00,1.445133178710937605e+00,1.456413574218750062e+00,1.471812011718750091e+00,1.494828369140625002e+00,1.504046264648437603e+00,1.510222900390624901e+00,1.517531372070312523e+00,1.527070190429687502e+00,1.534281738281249918e+00,1.544485839843749986e+00,1.556552978515624908e+00,1.570466064453124977e+00,1.583343017578124901e+00,1.601698242187499899e+00,1.622194458007812479e+00,1.635521606445312415e+00,1.652483154296874979e+00,1.670599487304687436e+00,1.697460449218749945e+00,1.708872436523437566e+00,1.725676635742187548e+00,1.739875244140625110e+00,1.752457031250000075e+00,1.769819091796875021e+00,1.782203857421875037e+00,1.788838256835937557e+00,1.789807861328124972e+00,1.789858642578125103e+00
-8.032055664062499600e-01,-8.039682617187500213e-01,-8.074652099609375133e-01,-8.094093017578124494e-01,-8.110036621093750231e-01,-8.139368896484374671e-01,-8.157830810546875533e-01,-8.172073974609375124e-01,-8.190422363281250062e-01,-8.200886230468750204e-01,-8.224755859375000311e-01,-8.297115478515625364e-01,-8.330777587890625391e-01,-8.374979248046875435e-01,-8.430275878906250409e-01,-8.479593505859375213e-01,-8.539095458984374831e-01,-8.581896972656249956e-01,-8.652838134765624689e-01,-8.684230957031250364e-01,-8.707994384765624929e-01,-8.717474365234374467e-01,-8.667354736328124476e-01,-8.613922119140624556e-01,-8.562871093749999662e-01,-8.477991943359375338e-01,-8.369206542968750107e-01,-8.290548095703125231e-01,-8.196740722656250533e-01,-8.027130126953124778e-01,-7.700861816406250338e-01,-7.473791503906249689e-01,-7.259987792968749520e-01,-6.998223876953124645e-01,-6.714017333984374503e-01,-6.443259277343750258e-01,-6.146523437499999964e-01,-5.880915527343749671e-01,-5.602048339843750391e-01,-5.260981445312500338e-01,-4.972814025878906086e-01,-4.616653747558593923e-01,-4.323706359863281334e-01,-3.854160461425781281e-01,-3.499065246582030997e-01,-3.178147277832031325e-01,-2.914721374511718976e-01,-2.568294372558593830e-01,-2.231307067871093619e-01,-1.996817321777343834e-01,-1.781521301269531343e-01,-1.429142761230468850e-01,-1.335445251464843774e-01,-1.167834777832031240e-01,-1.022053527832031267e-01,-8.268429565429687156e-02,-7.531320190429686978e-02,-7.080978393554687722e-02,-6.774234008789062345e-02,-6.584048461914061845e-02,-6.676486206054688122e-02,-6.842050170898437977e-02,-6.973287963867187689e-02,-7.000271606445312988e-02,-6.913034057617187256e-02,-6.731979370117187333e-02,-6.624765014648437145e-02,-6.372311401367188044e-02,-6.074435424804687511e-02,-5.643606567382812578e-02,-5.179342651367187245e-02,-4.636483764648437200e-02,-3.378836059570312217e-02,-2.334780883789062608e-02,-1.590396118164062386e-02,-3.391815185546875021e-03,1.995431518554687672e-02,3.279464721679687528e-02,4.570538330078124933e-02,5.877883911132812667e-02,8.090258789062500233e-02,9.376678466796875555e-02,1.104191589355468794e-01,1.252341613769531181e-01,1.439604492187500084e-01,1.610712890625000115e-01,1.804329833984374964e-01,2.013099670410156139e-01,2.148125915527343832e-01,2.322188415527343675e-01,2.486005859375000071e-01,2.654001770019531192e-01,2.801926879882812305e-01,2.877416687011718488e-01,3.022237243652343697e-01,3.078674621582030979e-01,3.184995117187500169e-01,3.201559448242187744e-01,3.226709594726562269e-01,3.243927307128905979e-01,3.253274230957031166e-01
4.081182501792457451e-02,4.492469750248215786e-03,1.844201948582341322e-02,7.418993308496261985e-03,1.483437932836875923e-02,1.877200438462433337e-03,2.786416780183331894e-03,6.927463862548435911e-04,1.825217142550312772e-03,-3.078673046562627538e-02,-2.774929273669387783e-02,-2.235285505818256427e-02,-3.774769698746032603e-02,1.126900058597566295e-04,-1.292623579805627157e-02,-2.168176688880326872e-02,-2.873837550856328180e-02,-3.364532921732236309e-02,-3.303788802050315609e-02,-7.555362408949302735e-03,-2.074902172453433908e-03,-1.082956425022111799e-02,-5.731271884351946122e-02,-1.257919980143316074e-01,-6.881019481108280322e-02,-3.867342882797333153e-02,-9.493799237873454255e-03,-5.832137171402718666e-03,6.936639559419929303e-03,-6.196717988114382181e-02,-3.549146270097039424e-02,-4.628970082737655922e-02,-1.423873157884390089e-02,2.638414244197253948e-03,-6.608040343989604300e-04,-2.439743659902847417e-02,-2.758415994781730773e-02,-1.410710738853307965e-02,-8.178518701198756249e-03,1.381314164610875951e-02,7.619109299141218518e-03,-4.621476809069322185e-03,-1.756547633402445394e-02,-4.016240526040883510e-04,1.864523888181487607e-02,2.156960745280425348e-02,1.861500950652320366e-02,6.453951964246619488e-03,-8.729699642469542517e-05,5.093914615701813052e-03,7.675685764543577552e-03,2.052164424016744010e-02,2.916035876363100299e-02,3.434531397625708443e-02,1.777478522732514263e-02,1.470429155599248944e-02,1.043535176228965397e-02,1.318629214357452603e-02,2.750773997920041500e-02,3.238014835667837182e-02,4.288646353963473240e-02,4.068464176474046595e-02,5.109358945664706220e-02,2.390599611982225856e-02,1.467050389740602069e-02,6.003771419442645307e-03,1.621449059285758748e-02,2.181780186827046025e-02,2.451559129870656620e-02,9.662591910805750153e-03,1.580158375994077796e-03,1.288863239461846867e-02,1.279914320656413279e-02,2.415468980497195717e-02,2.093461847873023807e-02,2.366767491736694855e-03,1.170990724832096826e-02,5.171623311729337848e-03,2.226166075857275578e-02,1.142726882359270182e-02,2.789817989074432156e-03,8.311162394754954830e-03,-5.495309719061420954e-03,2.169612252146814815e-02,3.203195359051180108e-02,4.116068617316251399e-02,2.405550027328599502e-02,-4.627768608404903700e-03,-1.509930453499425812e-02,8.142738744214061963e-03,-8.516992789952260862e-03,-3.914392207992524464e-02,5.047405734099129175e-03,-8.291753548709517030e-02,-1.597394887138100725e-02,-4.878934915389626648e-02,7.470890105164521185e-03,-2.894612911493876783e-02,-3.509334056862077611e-02,-1.720380256317904227e-02,-1.004952283738740114e-03
1.355277633990287917e-02,-2.822505606193896621e-02,-3.785193057532072053e-02,-3.882043784327659369e-02,-2.033347571944328636e-02,-4.184373617058666228e-03,-1.074785980422152294e-02,-4.147625564986168363e-03,1.784248592258487129e-02,4.441024803085547729e-03,5.199847891359218703e-03,8.761368986539555537e-02,4.371387021418408209e-02,8.724917713594836088e-02,4.884706517894225886e-02,1.340611709572539847e-02,9.491633033365859742e-03,6.273075045432770745e-03,-3.419252423204493380e-03,-1.608977708326741682e-02,-3.141560128761759774e-02,-4.835521424105156812e-02,-8.116792411168854970e-02,-3.185923837811608511e-02,-8.271180994478848081e-02,-6.012498822676026755e-02,-7.449437725550406286e-02,-9.003430740784261477e-02,-6.138125955281372587e-02,4.637229041055158929e-03,1.581721502792375351e-03,3.463832889380264596e-02,6.402975863980370219e-02,5.068898254929390251e-02,1.170612836200759510e-01,1.143233631383217958e-01,3.795273467925679156e-02,4.181693017913384186e-02,3.222841266813161049e-02,-3.885003026137017618e-02,-4.338886711609195312e-03,6.088067091805456424e-03,-2.789085986680725840e-02,1.465164822872380354e-02,-6.473186715838562255e-02,-6.260462822282103490e-02,-5.265593799190799312e-02,-5.211256393986904781e-03,-6.709340402704135065e-02,-5.706972520330042681e-02,6.649041356068031983e-02,-6.668264307745438990e-02,6.578054293991768275e-04,4.984261222789140161e-02,-5.339794110689276285e-02,1.351906566577594782e-01,1.758646323586201404e-02,6.956089066407168675e-02,-3.458018413001447480e-03,2.119120212334826836e-02,3.221295904944119354e-02,-1.200952914222818205e-02,3.974765165711102027e-02,-7.375523576900648928e-03,-1.951996227990426824e-02,1.195627767860611007e-02,-5.052340082487302708e-02,1.159058374396948476e-02,-5.322652885689579949e-02,1.673184914409673804e-02,-3.511510182610606823e-02,-3.447454401931954182e-02,-1.043038376512338446e-02,5.101312042421876636e-02,-1.493427114434807239e-02,3.714640176013309786e-02,4.312058543095530216e-02,1.160032114825390592e-01,5.637533721148714483e-02,4.337786753254527922e-02,2.155607618525907238e-02,1.021952824807075694e-01,7.323392337917876416e-02,4.449659082951724215e-02,5.950276274224520351e-02,4.339259681470376828e-02,1.498208265435462677e-02,3.608302822424962891e-02,2.296535971340025670e-02,4.510763953008892213e-02,-2.286092031809335359e-02,4.308379361635822358e-02,2.912668048472353416e-02,2.486854109015272651e-02,2.366765404129639316e-02,1.933029019444686050e-03,2.942474616842122651e-02,1.359707962322154531e-02,5.371513252983114994e-02,8.168250888909078800e-02,7.253715772398522388e-02
1.645214260108889687e-02,-4.423875428213908806e-02,1.828320505508328545e-02,2.087381555175472220e-02,2.108736940347624711e-02,1.828152659935648044e-02,2.472296992065293672e-02,2.022043107033327791e-02,1.391791556004027403e-02,-6.166107436635615696e-02,-6.158719704296877068e-02,1.577759050378893871e-02,1.054038543764996769e-02,1.158018748735976239e-02,2.346497410661929281e-02,1.091610010792707156e-02,1.399120586481426495e-02,-4.050973293698080535e-04,2.093633917195122582e-02,1.783227700670787785e-02,2.676483188721125867e-02,2.725967533201546431e-02,-4.651084845724769157e-02,-5.629457338473843608e-02,-3.521178575307299524e-02,-2.293461434908820873e-02,-5.441700492187225013e-02,1.132409404860069621e-02,2.848830563240220895e-02,-3.015395134776704261e-03,2.358943327165985773e-02,-8.221893587272804255e-03,-2.204190834309463845e-02,-2.627895462411408700e-02,3.760676833921978903e-03,-1.377534836417854819e-02,-2.973909181458828706e-03,-9.519940382816375127e-03,8.825114887922985360e-03,-1.709308005327143248e-02,1.153360600151659768e-02,-4.892416961166060063e-03,1.181968604777876471e-02,1.400035787173888914e-02,-2.427031099171758632e-02,-1.034832685119095770e-02,-7.919062072909261243e-03,-1.892721697307881779e-03,-3.129873716755198192e-03,-2.392360848393210171e-02,-1.260220375014766726e-02,2.637690867320191188e-03,1.025908545465975368e-02,-4.012202485850491218e-03,2.606366125202008201e-03,4.526800131168596912e-03,2.228003738673140638e-02,1.917656691524530568e-02,7.593881752422322606e-03,1.643849238359209805e-02,1.128680606288142915e-02,3.904240302126328610e-02,2.386791846521916366e-02,4.458583359168423466e-02,3.010303779568817423e-02,1.742179136084729893e-02,3.459882577659545433e-02,1.788383378241861082e-02,5.383424526764895440e-02,4.207522687914308501e-02,3.832006069350269578e-02,5.705741256929840188e-02,5.847394422501515227e-02,3.414036732916904404e-02,6.300514962345193926e-02,5.192297285286919667e-02,3.648017784062593943e-02,2.819731594200557481e-02,3.200322020324384426e-02,4.755200043561089163e-02,3.250562771397509654e-02,4.088987443289102131e-02,2.230157240011528680e-02,4.594331234821776716e-02,5.525121489439898531e-02,1.489253711657335943e-02,3.984902437349470417e-02,3.696453932009394205e-02,5.549230873024932342e-02,1.964531025888746618e-02,4.088776644012133421e-02,5.940216986954269945e-02,6.683276449690305106e-03,8.926005078017892891e-02,1.406542503782731712e-02,7.942076586343095601e-02,4.912971860137186481e-02,1.025887487790048680e-01,7.988778522142593597e-02,1.013911098307968967e-01,9.394495778308578626e-02
6.724302179748582908e+00,-7.271563596814342390e+00,6.528921848853115328e+00,-3.832580789965320811e+00,3.785705035139026453e+00,-2.560800933981588035e+00,5.059975276236043928e-01,-7.782560265578072345e-01,5.529630881175078283e-01,-8.970307329136767649e+00,-5.170034631098029410e-01,7.712767659397330444e-01,-8.279182323649797226e+00,1.328099293814081960e+01,-5.621106200934977259e+00,-4.545312779492491018e+00,-4.476181750281904570e+00,-3.928937174910187125e+00,-1.822081070072185671e+00,8.927058459571535209e+00,2.018739481156075488e+00,-4.076015240023279418e+00,-1.324680398191755160e+01,-3.321109780079753904e+01,1.808912819095893454e+01,9.468889293325613465e+00,5.548422634885218585e+00,1.018050290189830953e+00,5.412269263677872644e+00,-3.066098194141049760e+01,3.903342223663093247e+00,-6.623751239222903209e+00,1.164015259397306856e+01,6.750321862189236022e+00,-8.539898915466863638e-01,-1.008903839732792918e+01,-2.896281951603111970e+00,4.410174240894652264e+00,1.419891590637438972e+00,8.802759673543773644e+00,-1.752251985174095417e+00,-4.998721136760557293e+00,-6.093934426993866005e+00,4.100588610934215339e+00,7.882764244602307180e+00,2.429011162437008764e+00,-2.982414444025549560e-02,-2.518806734094590105e+00,-2.526058922873988699e+00,2.308535931738046276e+00,1.460846728024964847e+00,4.136358530623486907e+00,5.069658991227494305e+00,4.070568648252415045e+00,-5.351071140439248808e+00,2.164429757845990898e-01,-1.005056369863552401e+00,1.855030212383198096e+00,7.206459851986389609e+00,3.460286347537132823e+00,6.417852342709083224e+00,1.618380884621388738e+00,7.106506317841788878e+00,-9.095176165572054217e+00,-1.472996299807866283e+00,-2.889169614909350425e+00,4.927243551767386265e+00,3.468711102416270009e+00,2.067491953272606597e+00,-4.879653154056093456e+00,-3.029422592972656592e+00,5.150775731995627105e+00,7.495594756365180356e-01,5.405589987675185171e+00,2.039651074065812475e-02,-7.046219435463731529e+00,2.702358086894810274e+00,-2.048256128961322364e+00,7.167438035738921798e+00,-3.417461860056848710e+00,-2.073075894775554762e+00,2.439420034998459830e+00,-5.149064797757588963e+00,1.078241691265879432e+01,4.523469542860852677e+00,5.689294394996873727e+00,-3.069666685276283058e+00,-8.254720822655297496e+00,-4.605300035743460363e+00,8.495430409186743859e+00,-6.298041796926888480e+00,-1.052300929256162298e+01,1.558187765840662387e+01,-3.610561975205104090e+01,2.252561249921953745e+01,-1.444044467779318452e+01,1.588835041314982455e+01,-1.442871121739158902e+01,-4.207599124735415863e+00,5.098163997518217805e+00,5.191987886018768705e+00
1.362047649512276770e+01,1.406731005753248098e+01,9.604350388939291605e+00,5.637011552566968398e+00,4.691555791296602607e+00,3.345067067052744925e+00,-3.532214056522385626e+00,6.641570467399269262e-01,-1.284546151515758261e+01,-1.138798502270479318e+01,-7.945596135661284976e+00,-1.605412976286582349e+01,-9.600016646053255442e-03,-6.167660839285181495e+00,2.036649267619047521e+00,5.274642233250018464e+00,8.282975172828635380e+00,9.254800219466932987e+00,1.526427476906951952e+01,1.631968099336617328e+01,1.617788040593917032e+01,1.950638131855434665e+01,2.322500896029434969e+01,1.706721164135964841e+01,9.909787805065811028e+00,1.443008565081914440e+01,8.396296834997359682e+00,-7.437308184181713244e+00,2.092514422073708857e+00,-1.426852538757950484e+00,-1.475899492544208158e+01,3.140903947794329021e+00,-1.448311218875943318e+01,-1.896755354885992517e+01,-1.661398893048434466e+00,-1.074029604078416433e+01,2.820297531446092076e+00,7.173148152082466034e+00,1.018646926993837454e+01,7.579394048603857570e+00,1.412627618210094127e+01,6.593162598936951113e+00,2.011431236493679364e+01,1.757084354894175249e+01,1.803856343530593165e+01,7.424229643822656044e+00,1.796224682073119894e+01,1.683077172144848532e+01,-1.787970425374400563e+01,1.719038987251452966e+01,-3.168803392363720661e+00,-5.139195461253549091e+00,2.596540506183954733e+01,-3.714797835147773952e+01,-7.766738375543790873e+00,-1.286609273114630980e+01,8.067288648639067361e+00,-3.471216495617597708e+00,1.630372641144575807e+00,5.525004400283234141e+00,-3.544697244500449429e+00,7.325133475830404528e+00,9.166471773687563385e+00,7.963677035386526271e+00,1.905418221664882239e+01,6.612794591870049032e+00,2.279798687468311513e+01,3.291980445098438679e+00,1.839859168664652600e+01,1.224145057998032904e+01,1.516878122487952751e+01,-9.149475262328259362e-01,1.237032193343693542e+01,-2.253931558598308627e+00,1.393034292391831030e+01,-1.134332058237257357e+01,1.484216070109488861e+00,6.243701615327943877e+00,9.019299075312208203e+00,-7.493339066359895995e+00,3.654864823302268473e+00,5.590720614076470696e+00,3.550347956511489933e+00,6.336356900340042841e+00,1.083943790543662189e+01,6.069231357283181083e+00,9.137034953816717930e+00,7.902962551612291442e+00,1.775466595405616133e+01,2.854970909989310357e+00,1.469787853437850345e+01,1.274422648023923799e+00,1.638009883707413650e+01,-1.420695350518858646e+00,3.438434334017641980e+00,1.053893574070811567e+01,-6.013077288245803231e+00,-6.771192519601735071e+00,-9.380200907529484766e+00,-9.778477223290517273e+00,-1.448850283086789403e+01
1.069387034234637879e+00,1.054114846850986442e+00,1.228497637526635655e+00,1.145680743191947792e+00,1.229345650411198809e+00,1.303041357001939682e+00,1.361489200621653017e+00,1.396248989570355370e+00,1.482200406516737567e+00,1.570840563923266098e+00,1.728010022719260075e+00,2.152443892170210926e+00,2.135053662003393971e+00,2.413009342511237776e+00,2.797720978054114571e+00,3.079974565539107090e+00,3.510843650575826480e+00,3.777034577576837027e+00,4.442455578770033497e+00,4.869979912722494753e+00,5.312068757335779878e+00,5.593592868425684372e+00,5.662171661221567120e+00,5.452923050580734454e+00,6.078082404973658370e+00,6.245719151825616322e+00,6.801213224228237486e+00,7.026580225238911126e+00,7.109385071868057793e+00,6.675997303923663750e+00,6.478964720266698230e+00,6.121982682054353475e+00,5.798325011088943270e+00,5.216339409854477971e+00,5.309272763642041149e+00,4.588729196253811260e+00,4.055178933369329108e+00,3.790630306696653129e+00,3.509794574643693377e+00,2.613024984629277458e+00,2.549885789070368336e+00,1.456658023696356885e+00,1.314413901725006939e+00,5.194654978587611716e-01,-1.999582568792981907e-01,-6.424565778009297956e-01,-8.667903720967222725e-01,-1.283028413726837513e+00,-2.363935053116755558e+00,-2.171900085938069935e+00,-2.524064722308485553e+00,-2.899909620586962777e+00,-2.407852959736357157e+00,-3.066830449916293500e+00,-2.871388131083163486e+00,-2.787758824559771753e+00,-2.531405125636050801e+00,-2.290890709049464569e+00,-2.031022473356589586e+00,-1.572847599342876102e+00,-1.090628059259720617e+00,-6.051658172229711363e-01,-1.971748162075237787e-01,1.787620896598569598e-01,6.890952577933030510e-01,9.688939336293294069e-01,1.442413733301066259e+00,1.688007154565587253e+00,2.410492723784274816e+00,2.528180392810461363e+00,2.773974015390274772e+00,3.050231000451764096e+00,3.441954140932353745e+00,3.544734265669301720e+00,3.939232557211211461e+00,3.802618308258849389e+00,4.072299617530561910e+00,4.256879124708733642e+00,4.462006743031214917e+00,4.535148683272004710e+00,4.536119722519843300e+00,4.779528679190129914e+00,4.596988858253250321e+00,4.754596888791897236e+00,4.811159172855142607e+00,4.578334454645731633e+00,4.550214157532878723e+00,4.146430980697051183e+00,4.056536449898344721e+00,3.694199909797235559e+00,3.458175249162516174e+00,3.193578841628605947e+00,2.878177351844398935e+00,2.891033501570714925e+00,2.377802897327787601e+00,2.658365696901738850e+00,2.323654913961276325e+00,2.558791120422828413e+00,2.377815392992760568e+00,2.333572634330506546e+00,2.290512723724378752e+00
