0.000000000000000000e+00,1.086015701293945312e-01,2.154495716094970703e-01,3.707232475280761719e-01,4.765796661376953125e-01,5.823917388916015625e-01,6.885526180267333984e-01,8.732881546020507812e-01,9.798932075500488281e-01,1.085747957229614258e+00,1.191700696945190430e+00,1.297547817230224609e+00,1.403898477554321289e+00,1.510100603103637695e+00,1.616449832916259766e+00,1.722268104553222656e+00,1.893040418624877930e+00,1.999840974807739258e+00,2.105747461318969727e+00,2.211908340454101562e+00,2.395322799682617188e+00,2.501751899719238281e+00,2.607744693756103516e+00,2.713579654693603516e+00,2.898166179656982422e+00,3.004253625869750977e+00
-1.693108398437499940e+00,-1.691395263671874982e+00,-1.689497924804687523e+00,-1.675089233398437516e+00,-1.658083862304687406e+00,-1.636950683593749956e+00,-1.616364379882812452e+00,-1.576418212890625004e+00,-1.554184570312499902e+00,-1.534258666992187603e+00,-1.512440551757812557e+00,-1.485109985351562578e+00,-1.462563598632812489e+00,-1.434519897460937443e+00,-1.408877441406249931e+00,-1.373123168945312500e+00,-1.318558227539062599e+00,-1.258301147460937575e+00,-1.188461791992187599e+00,-1.133584472656250064e+00,-9.697969970703125275e-01,-8.882830810546874512e-01,-7.938893432617187829e-01,-6.997338867187500311e-01,-5.023901367187499911e-01,-4.102913208007812340e-01
5.859025878906249929e-01,5.926108398437499591e-01,5.985507812500000524e-01,6.069350585937499654e-01,6.105036621093750115e-01,6.167854003906250160e-01,6.236281738281249654e-01,6.399414062499999556e-01,6.482348632812500178e-01,6.566760253906249734e-01,6.677255859374999769e-01,6.817272949218750044e-01,6.974372558593749938e-01,7.173757324218750231e-01,7.358642578124999778e-01,7.599975585937499556e-01,7.940073242187499769e-01,8.266315917968749538e-01,8.610046386718750444e-01,8.849364013671875417e-01,9.544824218749999867e-01,9.872028808593750204e-01,1.020398925781250021e+00,1.054383789062500076e+00,1.104649780273437409e+00,1.119172851562499904e+00
-6.033228759765625338e-01,-5.993001708984374565e-01,-5.946394042968750071e-01,-5.965185546875000355e-01,-5.982265624999999476e-01,-6.032395019531250346e-01,-6.085540771484374556e-01,-6.229714355468749520e-01,-6.241633300781249671e-01,-6.363107910156250435e-01,-6.440765380859374556e-01,-6.511740722656249591e-01,-6.555516357421875551e-01,-6.529278564453124822e-01,-6.458889160156250364e-01,-6.277620849609375497e-01,-6.001202392578125488e-01,-5.728310546874999520e-01,-5.437401123046875506e-01,-5.217611083984374787e-01,-4.494342346191406157e-01,-4.097254943847656317e-01,-3.706853332519531308e-01,-3.324316101074218932e-01,-2.668342590332031250e-01,-2.397354431152343701e-01
1.854908601892036046e-01,2.140202148270494431e-01,1.797302733843847977e-01,2.232471742994697195e-01,2.421240148110125334e-01,1.648931400768388067e-01,1.588332007458735096e-01,8.421995563205371405e-02,-7.272288875735469227e-02,3.294316454989275333e-02,7.970903274146623474e-02,1.349162598204636521e-01,8.841833467649277967e-02,-3.454843966734238991e-02,-5.809544426281659096e-02,-5.529221346470505200e-02,1.447408204040496853e-02,3.552788820328698499e-02,1.872410886239912753e-02,1.250139149666914043e-02,-2.904427387819044290e-02,-9.763941677925108698e-02,-6.121251420244284980e-02,-4.360523150637408279e-02,-1.638157038904327484e-02,-1.061389220058832177e-02
-1.429924913360348070e-02,1.923638003770963834e-02,-5.666875857324213395e-02,-5.184389891602333988e-02,2.679059271355925878e-02,1.529953736183038357e-02,3.320299029635222221e-02,-4.176673117986608175e-02,1.888745961786757709e-03,-3.873185171622031686e-02,-3.109302972823305838e-02,1.034403287975423254e-02,-2.011262340907083584e-02,-4.454515504272062165e-02,-7.108401862065852339e-02,-1.052619519397785947e-01,-1.343985915974693912e-01,-9.357372247876658000e-02,-1.494055485787285920e-01,-9.551286569841520302e-02,-1.020249280775262640e-01,-2.059556039155535090e-01,-8.350718730338844986e-02,-1.137372447180076268e-01,-5.696234884456845976e-03,-6.173780807581404767e-02
-4.270852570617780092e-02,-7.145587735501770718e-03,-5.269764937140366395e-02,2.382517677998812963e-02,6.619253715067632132e-03,-5.082159042753790767e-02,-2.128361033789826287e-02,1.810362062660518870e-02,-1.227250300931072846e-01,2.026599618267493214e-02,1.994648033444856514e-02,2.410113048669652869e-02,7.761759990855848779e-02,7.295879912028227499e-02,8.018694143266835717e-02,8.159152651289973412e-02,5.408413310321813494e-02,4.941371207795175469e-02,6.385472105694334211e-02,9.098679933548581289e-02,7.168422330370236017e-02,5.837889889855295278e-02,1.546103504707354789e-02,-3.349537326782382751e-02,-2.194017536841859350e-02,-2.919558465890217253e-02
-4.068973082298752431e+00,2.335880827995937281e+01,-2.064212232737753006e+00,2.461147394604051897e+01,2.166746642449277260e+01,-1.932915857176227092e+01,7.244855791397823097e+00,-1.111279796048458124e+01,-6.330104372068100815e+01,4.194597673543294292e+01,2.247150592552896597e+01,2.897688989181147079e+01,-1.220966159809023210e+01,-4.842992111804381494e+01,-1.235063648711745188e+01,-2.256963659560196067e+00,1.721783932610767209e+01,1.002669931173679885e+01,-5.230725539407049318e+00,-1.597236500482362320e+00,-1.080761006698975457e+01,-3.166324080729053847e+01,1.009654675561805703e+01,4.044126431161942925e+00,4.919156050172064809e+00,1.540164040158455983e+00
1.944712130834879105e+01,8.885806481757683173e+00,1.131885082562174460e+01,4.151473137891011689e+00,2.273077579984974506e-01,-8.131849929634498153e-01,2.380277759721429742e+00,4.025786415879935021e-01,3.756386839883072426e+00,6.475949592991170789e+00,5.018401399443980893e+00,2.026418272694188616e+00,1.642552269680452071e+01,1.393439538213743489e+01,2.384191222478214911e+01,1.603022277089845105e+01,3.055878942180343927e+01,7.212844427908912337e+00,1.730046795353121070e+01,3.751768593236413096e+01,-9.365628344794068028e-01,2.681705924192247181e+01,-6.068770907019050753e+00,-2.417639441504142894e+00,-4.697495909883561183e+01,-2.984970377413915799e+01
-9.463638551813819078e+00,-3.219142095994399710e+00,-6.199411114379318022e+00,-2.512708424199270318e+00,-4.478231872438657390e+00,-1.362439706527692751e+00,-1.061260832561247147e+00,3.769780209458909681e+00,-3.992778452001981560e-01,1.239983208087267208e+01,7.430068881450447194e+00,1.166271374239926573e+01,1.436902897385071753e+01,1.111306372200107795e+01,1.114955969499285438e+01,6.139431446223031053e+00,1.234545731397336965e+01,5.396857118655006502e+00,7.597369238869685404e+00,1.242602988884163118e+01,-4.550028759609996420e+00,-1.688265366604751794e+00,-6.648541722604340620e+00,-1.074024678251590714e+01,-1.806606160720750864e+01,-1.535185412463124877e+01
