0.000000000000000000e+00,1.025705337524414062e-01,2.048060894012451172e-01,3.866033554077148438e-01,4.892411231994628906e-01,5.920805931091308594e-01,6.951181888580322266e-01,8.893208503723144531e-01,9.916636943817138672e-01,1.094555616378784180e+00,1.197201728820800781e+00,1.391774415969848633e+00,1.494442939758300781e+00,1.601351499557495117e+00,1.704293966293334961e+00,1.886690855026245117e+00,1.989461660385131836e+00,2.092286825180053711e+00,2.195852756500244141e+00,2.388888597488403320e+00,2.492304325103759766e+00,2.596538305282592773e+00,2.700331687927246094e+00,2.828387498855590820e+00,2.932046413421630859e+00,3.035591602325439453e+00,3.138593912124633789e+00,3.249469518661499023e+00,3.408739328384399414e+00,3.511044502258300781e+00,3.614535570144653320e+00,3.724783897399902344e+00,3.903687000274658203e+00,4.006150007247924805e+00,4.109313249588012695e+00,4.219720125198364258e+00,4.350978374481201172e+00,4.454678297042846680e+00,4.557601928710937500e+00,4.662146568298339844e+00,4.800905227661132812e+00,4.904003858566284180e+00,5.007030487060546875e+00,5.111095190048217773e+00,5.223282575607299805e+00,5.411253452301025391e+00,5.514090538024902344e+00,5.623275041580200195e+00,5.734779834747314453e+00,5.888421058654785156e+00,5.991151571273803711e+00,6.094679355621337891e+00,6.206991672515869141e+00,6.378747940063476562e+00,6.482237339019775391e+00,6.585879802703857422e+00,6.698292493820190430e+00,6.873646497726440430e+00,6.976596593856811523e+00,7.080379724502563477e+00,7.193477392196655273e+00,7.328395605087280273e+00,7.431466341018676758e+00,7.534823417663574219e+00,7.638906002044677734e+00,7.763532400131225586e+00,7.893837451934814453e+00,7.997666835784912109e+00,8.101519107818603516e+00,8.215220689773559570e+00,8.411317586898803711e+00,8.514648675918579102e+00,8.618417739868164062e+00,8.734881639480590820e+00,8.883661985397338867e+00,8.987599372863769531e+00,9.091547489166259766e+00,9.195768117904663086e+00,9.386345624923706055e+00,9.501663923263549805e+00,9.710082769393920898e+00,9.904635667800903320e+00,1.002003645896911621e+01,1.013461422920227051e+01,1.024854302406311035e+01,1.040065646171569824e+01,1.051449775695800781e+01,1.062954998016357422e+01,1.074307227134704590e+01,1.088701963424682617e+01,1.100124597549438477e+01,1.117271566390991211e+01,1.128909254074096680e+01,1.140396380424499512e+01,1.151935911178588867e+01,1.163437247276306152e+01,1.174208927154541016e+01,1.189256143569946289e+01,1.201236796379089355e+01,1.220012974739074707e+01
-1.842683715820312429e+00,-1.839989501953124940e+00,-1.838394897460937427e+00,-1.825674560546874936e+00,-1.815814331054687480e+00,-1.802253906250000037e+00,-1.788742187500000025e+00,-1.770179565429687463e+00,-1.760615356445312418e+00,-1.751355102539062569e+00,-1.741354614257812461e+00,-1.728609741210937578e+00,-1.725501220703125060e+00,-1.725345458984375080e+00,-1.726777954101562429e+00,-1.727719848632812472e+00,-1.725558593749999980e+00,-1.721695678710937427e+00,-1.713852539062499902e+00,-1.687191650390625020e+00,-1.666675048828125005e+00,-1.641006347656249975e+00,-1.611953735351562500e+00,-1.578136230468750068e+00,-1.524137695312500096e+00,-1.479962280273437569e+00,-1.432552612304687445e+00,-1.388683593749999945e+00,-1.319831298828125110e+00,-1.266713500976562434e+00,-1.219530151367187454e+00,-1.172799438476562539e+00,-1.076924316406250082e+00,-1.052316528320312417e+00,-1.002829345703124986e+00,-9.630104980468749964e-01,-9.055700683593750355e-01,-8.637845458984374503e-01,-8.299149169921874458e-01,-7.978274536132812234e-01,-7.477508544921874778e-01,-7.158887939453124627e-01,-6.833210449218749538e-01,-6.500621948242187864e-01,-6.073079833984375009e-01,-5.386469726562499449e-01,-4.973989257812500009e-01,-4.470646972656249774e-01,-4.027313232421875222e-01,-3.385021972656250266e-01,-2.836222229003906303e-01,-2.231723632812500080e-01,-1.691358032226562558e-01,-8.935806274414062611e-02,-3.344360351562500333e-02,2.405267333984375047e-02,7.044992065429687977e-02,1.526767730712890736e-01,1.902405395507812402e-01,2.295798492431640747e-01,2.655336914062499942e-01,3.246086425781249951e-01,3.609730834960937496e-01,3.826274414062499907e-01,4.316929931640625107e-01,4.684184570312500129e-01,5.168682861328125488e-01,5.667870483398437242e-01,6.047594604492187997e-01,6.428863525390624556e-01,7.033763427734375240e-01,7.377240600585937003e-01,7.771401367187500409e-01,8.198390502929687740e-01,8.996570434570312358e-01,9.655500488281250071e-01,1.027328491210937500e+00,1.099393798828125046e+00,1.214164184570312610e+00,1.264630737304687447e+00,1.352393310546875060e+00,1.440956298828125037e+00,1.482923217773437496e+00,1.528719604492187578e+00,1.570070312499999954e+00,1.617734863281250046e+00,1.640686157226562525e+00,1.664671752929687498e+00,1.684857177734375044e+00,1.711100463867187393e+00,1.727158813476562527e+00,1.754704589843750107e+00,1.777296264648437596e+00,1.805964965820312518e+00,1.838313476562499993e+00,1.867229370117187592e+00,1.907138549804687555e+00,1.955711425781250012e+00,1.997352294921874938e+00,2.059136718750000039e+00
5.810710449218750018e-01,5.842041015625000222e-01,5.874287109375000426e-01,5.945322265625000435e-01,5.982915039062499662e-01,6.017783203125000036e-01,6.052946777343749529e-01,6.173610839843749476e-01,6.242719726562500071e-01,6.311564941406250240e-01,6.368679199218749698e-01,6.462404785156250497e-01,6.506198730468749636e-01,6.565930175781250488e-01,6.611076660156249840e-01,6.743950195312500284e-01,6.811931152343749796e-01,6.901452636718750089e-01,6.991811523437500009e-01,7.179973144531249796e-01,7.272033691406250000e-01,7.378532714843749618e-01,7.480615234374999867e-01,7.588005371093750062e-01,7.734108886718750187e-01,7.837189941406249583e-01,7.966879882812499813e-01,8.093588867187500036e-01,8.315161132812499689e-01,8.464438476562500258e-01,8.563649902343749565e-01,8.666604003906249742e-01,8.900203857421874476e-01,8.982763671875000355e-01,9.170498046874999698e-01,9.338216552734375231e-01,9.599127197265624467e-01,9.816895751953125249e-01,1.000820800781250020e+00,1.019569091796874938e+00,1.040979858398437541e+00,1.050996337890625076e+00,1.056915527343750050e+00,1.064118896484375076e+00,1.073959594726562550e+00,1.087972900390625108e+00,1.095790527343750043e+00,1.104744873046874964e+00,1.111472656249999913e+00,1.119540527343749980e+00,1.130580566406250043e+00,1.139735229492187418e+00,1.148661254882812566e+00,1.164240356445312541e+00,1.176651611328124902e+00,1.189250488281250018e+00,1.200276611328124909e+00,1.222203002929687532e+00,1.233125000000000027e+00,1.244490966796875098e+00,1.256484619140624925e+00,1.275288085937499982e+00,1.286094482421874963e+00,1.292321533203125039e+00,1.306598754882812408e+00,1.316527587890625073e+00,1.329318359374999980e+00,1.344548828124999984e+00,1.356589355468750036e+00,1.368722900390624941e+00,1.390746337890625073e+00,1.403110595703124908e+00,1.414858398437500053e+00,1.428020996093749995e+00,1.449266113281250101e+00,1.461133422851562447e+00,1.469306518554687413e+00,1.477424926757812562e+00,1.491544921875000096e+00,1.499414794921875016e+00,1.515561401367187422e+00,1.537786743164062608e+00,1.548743774414062413e+00,1.562413452148437409e+00,1.577989257812500101e+00,1.597348388671874897e+00,1.610725097656249938e+00,1.627471069335937548e+00,1.641247558593750044e+00,1.660698852539062464e+00,1.674476562499999988e+00,1.699845336914062477e+00,1.719858886718750091e+00,1.746941528320312464e+00,1.767571777343750039e+00,1.786781982421874915e+00,1.806689941406250055e+00,1.824485595703124963e+00,1.831547851562500107e+00,1.831588867187500025e+00
-7.865678710937500373e-01,-7.884659423828125346e-01,-7.916254882812500115e-01,-7.967125244140624840e-01,-7.993013916015625497e-01,-8.017985839843749796e-01,-8.041875000000000551e-01,-8.090007324218749796e-01,-8.122567138671874520e-01,-8.136121826171874849e-01,-8.155336914062499831e-01,-8.186920166015625444e-01,-8.200854492187500400e-01,-8.211610107421875027e-01,-8.223464355468750320e-01,-8.239831542968749645e-01,-8.244427490234375044e-01,-8.244279785156249929e-01,-8.237220458984374494e-01,-8.208305664062499618e-01,-8.187362060546875542e-01,-8.155129394531249742e-01,-8.113377685546875329e-01,-8.061503906250000462e-01,-7.973498535156250400e-01,-7.900212402343750329e-01,-7.812634277343749600e-01,-7.710223388671875178e-01,-7.520700683593749547e-01,-7.363172607421875071e-01,-7.206474609374999840e-01,-7.049903564453124938e-01,-6.679420166015624938e-01,-6.568186035156250435e-01,-6.342824707031250453e-01,-6.145997314453125471e-01,-5.860810546875000471e-01,-5.605111083984375409e-01,-5.384218750000000497e-01,-5.165235595703124849e-01,-4.801042785644531463e-01,-4.558434143066406041e-01,-4.340950622558593652e-01,-4.113904113769531468e-01,-3.850964050292968732e-01,-3.462124328613281343e-01,-3.241290588378906157e-01,-2.992142639160156325e-01,-2.796366271972656192e-01,-2.528490905761718865e-01,-2.289369201660156339e-01,-2.077042541503906214e-01,-1.911665344238281383e-01,-1.664062194824218743e-01,-1.489100036621093803e-01,-1.339421691894531197e-01,-1.213255310058593689e-01,-9.852664184570313066e-02,-8.837161254882812400e-02,-7.851052856445311923e-02,-6.996115112304687744e-02,-5.659817504882812267e-02,-4.861068725585937500e-02,-4.437173461914062367e-02,-3.309841918945312378e-02,-2.471847534179687569e-02,-1.709677124023437425e-02,-8.012298583984375777e-03,-3.245086669921874809e-03,1.616729736328124901e-03,6.390899658203125049e-03,8.268157958984374487e-03,1.210934448242187433e-02,1.659182739257812622e-02,2.669302368164062564e-02,3.655014038085937361e-02,4.663153076171874800e-02,5.969256591796875261e-02,8.488763427734374867e-02,9.805856323242187478e-02,1.244106445312500031e-01,1.504971923828125058e-01,1.678651123046875082e-01,1.874647827148437362e-01,2.079143676757812531e-01,2.410005798339843741e-01,2.573687438964843976e-01,2.798290100097656219e-01,3.015794372558593950e-01,3.315558166503906334e-01,3.499209289550781476e-01,3.780462341308593599e-01,3.988464660644531201e-01,4.128601379394531423e-01,4.321947326660156019e-01,4.545116271972656219e-01,4.707681579589843568e-01,4.875046081542968590e-01,4.998063049316406325e-01,5.202584228515625409e-01
-3.080273244254873657e-02,-3.531834266701029679e-02,-2.385876869026183622e-02,8.594588754334173478e-03,-4.091918243258745556e-03,-8.851591691121193277e-04,-1.320758506130180476e-02,1.813660462014426858e-03,-1.070970167618051031e-03,8.111275471652313815e-03,7.986743962035735070e-03,2.623797682851407558e-03,-3.477586988430216540e-03,-7.836380487246909915e-03,-1.525999806183749030e-02,-8.654874784208860944e-03,-7.391061905758071829e-03,-5.333685380719212568e-03,-5.507475590323151864e-03,5.355252050844840940e-03,-6.332383691197119528e-04,-9.682814328109867058e-03,-6.283074607856275334e-03,-1.052745518944888043e-03,9.027563223203671425e-03,9.609362225535366189e-03,8.183629088920434808e-03,1.556837999985775239e-02,-1.209290067752263192e-02,-1.002687071631212443e-02,-4.763644858571202886e-03,-1.469924012844355150e-02,5.857063572293453105e-03,3.035229175907155560e-02,3.376554126099890613e-02,2.706268032626406653e-02,3.918930640146351882e-03,-1.792640039755950127e-02,-6.761612924706239709e-03,-9.998539936535421127e-03,3.636378065727300778e-03,-1.365683168459064060e-02,7.919332401267624444e-03,-1.172822405369929911e-03,9.649509668653251382e-03,2.443397531425667984e-02,1.740616579994527444e-02,8.689709394399804804e-03,-2.455008662461221573e-03,2.804089457719317544e-02,1.789772569573801556e-02,2.047778918907899870e-02,3.318678321766720812e-02,3.513448001281020000e-02,2.656705944918713591e-02,1.405584973658670876e-02,1.510945782873887762e-02,1.737691972365884227e-02,3.404098020146031911e-02,2.827676464185365293e-02,4.467035537735096484e-02,3.782278047642572555e-02,3.391572009642392777e-02,3.368193792244406071e-02,3.561028487511710278e-02,2.151697880971931154e-02,3.011465568339192697e-02,3.066007521198593072e-02,3.436433363611440805e-02,4.726991070662485417e-02,4.278269734706648814e-02,3.118900708365264160e-02,2.043489399632266584e-02,3.396983695353437971e-02,3.282699281556834131e-02,2.981814763848284963e-02,2.374179780651961696e-02,7.094258411852330005e-03,1.130669754658659119e-02,2.022429761742185889e-02,3.376205685899854453e-02,2.526638644986294382e-02,9.245905841075314005e-03,4.876693748904459801e-03,7.555886987167125327e-03,5.332408926763868018e-02,2.584795014704751800e-02,3.769738999413965036e-02,-3.794569832613024774e-03,7.421694152904034433e-03,6.851293868266195540e-03,2.048025566962591304e-02,3.135534492780338300e-02,-8.746360440641162692e-02,-8.636591993504082188e-02,-3.696061597296806250e-02,-3.347053423199086459e-03,-3.009301127940655976e-02,-7.291202556136731905e-02,-8.853856521491122733e-02
2.809363395932980290e-02,5.168846751472832429e-02,3.530189286943145443e-03,-7.435405677798478767e-04,-7.976597543131130549e-03,1.777581525432584200e-02,7.303592684514798039e-02,1.497686996789050588e-02,1.876073712537177154e-02,2.287378971602077246e-02,5.649840278161776669e-02,4.176517798587919827e-02,5.680873078890742722e-02,3.724854394038776967e-02,3.325518397709904816e-02,5.442975592469857099e-03,1.242147301715215701e-02,-1.274668457978837995e-02,-9.879208805153472106e-03,-3.211547623463740370e-02,-2.282640901421836496e-02,-2.411075830039826479e-02,-2.384341684125227193e-02,-2.582744528590218483e-02,-2.680235242375607341e-02,-4.660664487020003965e-02,4.825237787630229369e-02,2.421779681888393265e-02,6.921246320166171175e-03,-3.951476785837266387e-02,1.396526129647822877e-02,4.641126785871821370e-02,2.632384596655086909e-02,2.472069974067052367e-02,5.527704574915261876e-02,-6.169794582120507326e-03,1.238061618887259796e-01,2.199051180506839120e-02,4.292539589266180372e-02,4.868437513645433590e-02,8.452660776664641315e-03,1.624348092981836231e-02,1.207171442364226265e-02,-1.067913142295990811e-02,-1.131434285947531364e-02,-1.952186440002564097e-02,1.354339014635005077e-02,-2.275734558463248305e-02,-1.132545707536989320e-02,-1.045378263012075939e-02,-4.941722155810326922e-02,-3.058519379797830853e-02,2.984879531310680179e-02,3.808798278097220991e-02,-1.384876860442654095e-02,4.548379689693653714e-03,4.024624418890199867e-02,1.485758259434091962e-02,-2.520631814005304394e-02,3.606779990235772088e-02,-1.747187341430032209e-02,1.884047333290910647e-02,-1.958263400353586758e-02,1.588149895497616843e-02,-1.635074411253679971e-02,-6.271716941694470415e-02,6.168913023871647194e-02,-4.458459883611832347e-02,-1.939362856041275396e-02,1.393198148113079515e-01,-7.545636809736941397e-02,-2.459401642882316080e-02,-5.244175874701911128e-02,-4.415183094269779090e-02,-3.558145493259573522e-02,-8.131406247239855722e-02,6.908019015108990066e-03,3.624744991449106724e-02,6.991087955640416796e-02,7.160548625664293898e-02,7.450527939399082152e-03,2.509308054799302273e-02,4.415242346369657039e-02,4.862176779788407455e-02,8.515266870748319436e-03,1.318239395063254549e-01,7.824121913071223344e-02,5.710174661329883022e-02,4.209230581085002948e-02,5.143685212966175174e-02,4.696519753684485349e-02,2.053970753714038852e-02,4.218969666022683029e-02,-2.281674584898134642e-02,-2.875326495321071582e-03,-1.293921070940576637e-02,-1.547759409505873943e-02,-1.950521302486095745e-02,3.660489286999922542e-02,5.083583862785034935e-02
-2.625336338893256849e-02,-1.624731797142839676e-02,-1.963237452963985732e-02,-1.328924696010995790e-02,-1.383893200217285561e-02,-1.366813734124524768e-02,-2.038852992679416817e-02,-1.260445554407688996e-02,-4.743829809664903453e-03,-2.631723750705525569e-02,-2.055437672428666110e-02,-5.977398347812472486e-03,-1.280902372304484373e-02,-1.254537256729790044e-02,-1.995304830279647987e-02,1.721353718644531156e-03,-7.556691010749456809e-03,6.249933483602775064e-03,-2.331295889282537521e-03,-7.193207476122377058e-04,-5.562045355695620363e-03,3.700680629003376756e-03,-2.120974168434898270e-03,-5.510732845227454824e-03,1.466598355789756056e-04,1.466756265427230678e-02,2.588157066348737226e-02,2.015874225832435182e-02,9.334348675084275931e-03,1.922556523101568576e-02,1.590724435378362877e-03,5.807719079697437267e-03,2.919136055591064691e-02,2.528173974233000401e-02,2.135526925175732296e-02,1.947491275656017262e-02,3.588119789000426829e-02,1.147040418469489481e-02,4.037692372114617262e-02,3.009911662563898721e-02,2.751209452057829657e-02,1.188043226572054085e-02,1.498929472461384485e-02,1.057286859405388857e-02,3.116104626551190020e-03,1.781981285605480428e-02,3.185588096588175266e-02,2.471501455804318848e-02,3.876180210203526016e-02,3.781470280253584892e-02,-1.648252371009794118e-02,6.983096059467920440e-03,1.007409523665192715e-03,7.435002806800304100e-03,1.705773884964341056e-02,2.267454512335224590e-02,2.804265968526563346e-02,1.794463204601591533e-02,1.940529949438232066e-02,1.088381641249711734e-02,2.769932209496358752e-02,3.283250497264509488e-02,2.462883976515963663e-02,2.014035875181190149e-02,3.537167715450290073e-02,1.031427967863995411e-02,3.164839086008201102e-02,2.923512435144543994e-02,2.780937702182405963e-02,3.855145150846432667e-02,5.179729311568861960e-02,4.311540190450787596e-02,4.677442337818987772e-02,4.797552129030226153e-02,4.531506542433867690e-02,5.765180528034339474e-02,4.195568170455970386e-02,4.298065445965010972e-02,3.740687677946530343e-02,3.046535999334762726e-02,3.851615657251772351e-02,7.093088977747173673e-02,5.840773957645001985e-02,3.711464595629203334e-02,7.590002286594750569e-02,-1.505632137200161843e-03,4.379964537933964813e-03,1.898068782490552192e-02,2.354118998678785685e-02,2.733540249359640503e-02,3.542516670294076908e-02,3.653384436497025128e-02,3.568669849441580885e-03,6.976120164473575969e-02,6.213827151422176426e-02,5.405295131468198372e-02,7.499265088886822306e-02,8.516023944248404809e-02,1.283690066196268298e-01,1.118984958395020379e-01
-6.125057903155594730e+00,-3.880782452579451203e+00,3.053963510008605997e+00,7.659823800890129597e+00,-5.191999781440515882e+00,1.194912646048880367e+00,-5.580681888464506635e+00,3.203796487161953088e+00,-1.192424351918244030e+00,4.057848874944006923e+00,4.306613815814692714e-01,-9.453918192493409034e-01,-2.587200141155424404e+00,-2.101705155873029973e+00,-3.803547154201668334e+00,9.297393601693729748e-01,4.868771604786606422e-02,4.807158954766951320e-01,-3.976499746570201221e-01,2.572818045245902407e+00,-2.355501569045807653e+00,-4.055152537380784850e+00,9.354083619793354121e-01,1.571090626512327004e+00,4.432857997379949566e+00,8.013942206954445258e-01,-6.352416996546689232e-02,3.601058511420223596e+00,-7.673815204657787881e+00,2.064593486216992901e-01,1.751838387998565061e+00,-4.493023158613253187e+00,4.948222071850564063e+00,1.138726361462840941e+01,3.351375178254990761e+00,-8.069335482685016103e-01,-6.820368511392686628e+00,-9.508539563455723709e+00,3.935985135598706997e+00,-1.839894395897413881e+00,4.149528388727469874e+00,-7.531169463630441818e+00,8.854801952939483911e+00,-3.570052624384335349e+00,4.447911057803201729e+00,4.613182762728624375e+00,-1.692753766014415628e+00,-2.675136534425808676e+00,-4.151012262516729834e+00,9.623369077403907568e+00,-2.877921423600394046e+00,2.226764659121211132e+00,6.521714455538057287e+00,2.561737991468098663e+00,-1.718945396955486427e+00,-3.990634879543220492e+00,1.281808101586520809e+00,1.559954919060954959e+00,8.519595614234303227e+00,-5.277104217754106097e-01,8.484246274000428301e+00,2.388849528995359295e-01,5.176897888695821681e-01,1.930390204249708086e+00,2.878650678854057787e+00,-3.234090118971081118e+00,4.447603757283934200e+00,2.049810437179716338e+00,3.490855207909428159e+00,7.382481809731885392e+00,1.651428324203883413e+00,-2.618170249698005048e+00,-2.923723234992058551e+00,6.695067735378251506e+00,1.662262834503079656e+00,6.306759045072654057e-01,-9.146873667327160007e-01,-5.966380277333041882e+00,1.563008587515690717e+00,4.309589311402268308e+00,4.626453398760211222e+00,-2.321265109311794195e-01,-5.004033449805615597e+00,-1.234236958441675025e+00,1.395102353711748622e+00,1.524467661071395597e+01,-8.121382568472828467e+00,6.385601645971060947e+00,-1.486470397785622666e+01,3.564906489910313336e+00,2.110343867918847149e-01,4.410147693983589967e+00,5.622748530415570656e+00,-4.667146952886424316e+01,-4.801032483240293303e+00,1.498757506739704759e+01,1.229916569921678793e+01,-8.923508509364181052e+00,-1.868606909997193455e+01,-8.645212865619413378e+00
6.988531796232329896e+00,6.676033275541624512e+00,7.600076922765207854e+00,1.595058295824472339e+00,7.989410616433465506e-01,-2.040036156333561834e+00,1.647986981958355912e-01,2.980415359825425270e+00,-8.282284074068938295e+00,-5.606712256231039859e+00,-7.220902929605904852e+00,-3.103510779764250938e+00,6.073290079119768592e-01,3.260733151927625251e+00,5.473230671037811135e+00,8.752374783630122224e+00,9.080964877111624034e+00,1.259110829479678273e+01,1.212786542814755997e+01,1.423227215505397680e+01,1.163347733496451752e+01,1.232035183738912743e+01,1.252159715645679228e+01,1.731480725385636532e+01,-1.330274304086724690e+01,1.493747569310235690e+01,5.428732349665406076e-01,1.019835759933989294e+01,1.907817827661832055e+00,-6.587391447522856325e+00,3.590486189890202962e+00,1.814134573619613278e+00,-1.195582143233817263e+01,2.580269575923045267e+01,-2.410843102703903540e+01,9.157470716150333701e+00,-1.092158430412693448e+01,2.659019543860202894e+00,6.607581870909156940e+00,4.810290413349477490e+00,1.250795911447353248e+00,1.027988299645516612e+01,7.783779137376530599e+00,9.587417736250042566e+00,4.504940174186904400e+00,1.177243240184366435e+01,6.672525212733479094e+00,4.178773472889410812e+00,1.444641170312756273e+01,9.257601471187884457e+00,-2.899025445946563195e+00,-2.347098788888439813e+00,1.005247736780474632e+01,3.383254953305193879e+00,-6.167319116557491654e+00,-4.916379982415994832e+00,1.021197502046371142e+01,-4.315287596442139773e+00,1.080051043815238643e+01,8.244247043081998072e-02,1.067428662160558872e+01,-5.386251508870955718e+00,1.251760571216335016e+01,2.302440564723223559e+01,-1.461630993266429179e+01,2.360013732208255277e+01,4.972812549593777831e+00,1.815911574167952125e-01,1.932446852725266595e+01,1.312874419958676953e+01,1.924090726479513691e+01,1.535745775981979122e+01,1.398702175089173494e+01,1.922813265237699198e+01,2.441407829918919248e+00,-1.061976306474409881e+00,5.758047733244685773e+00,-1.066394659728623573e+01,-2.739242172198229852e+00,8.423174464729864752e+00,-3.010216172425301373e+00,-8.697782990293664085e+00,1.470303248946277286e+00,-9.273637245415065067e+00,-3.222807439312813216e+00,-2.906635076422960928e+00,7.756603376877095002e+00,1.192270457180501175e+00,6.531714359337957632e+00,6.447133158954945209e+00,1.325016342506534350e+01,1.213080545004471844e+01,1.103972703846302750e+01,7.721415948204253255e+00,7.433305132124665704e+00,1.261804121086773200e+01,-5.762111174926396018e+00,-1.664319968015344209e+00,-1.484568494079657519e+01,-2.079181009831746252e+01
4.431406533285697780e-01,4.765642837975291868e-01,6.421422906646854223e-01,8.090716362724150734e-01,8.700068321657362658e-01,9.511691783925639854e-01,1.020004484407113221e+00,1.175557877559398001e+00,1.299596773412202255e+00,1.240754270964244954e+00,1.382830847538360830e+00,1.572910395521436300e+00,1.687457022454347477e+00,1.828714335166662597e+00,2.003072011492007753e+00,2.400673049290199756e+00,2.623836479589750414e+00,2.904233875278865007e+00,3.144337170361425571e+00,3.683215337123051381e+00,3.917525911464630362e+00,4.123749716435970214e+00,4.340931087664515076e+00,4.661144517351111460e+00,4.651059743835292082e+00,4.950403831734965898e+00,4.981816621459790539e+00,5.072317134871046740e+00,4.956119529273951052e+00,4.784913880873435943e+00,4.720340326298054556e+00,4.678306100435845494e+00,4.066347465999872846e+00,4.496918341716890311e+00,3.626333651624559451e+00,3.802241421971539470e+00,3.282553905737060074e+00,2.794960912868453384e+00,2.787333633509758268e+00,2.464619356894638180e+00,1.791762804649933649e+00,1.561315998352972745e+00,1.391631954047878539e+00,1.033545932702633952e+00,6.545859455737795818e-01,4.186391218341021236e-01,1.206047982638687732e-01,-2.742524686278320356e-01,-2.453645861042728638e-01,-4.773194604800644614e-01,-1.116233463411597571e+00,-1.118213255898210079e+00,-1.066129566668692519e+00,-1.256494408968799714e+00,-1.499558559832280702e+00,-1.463199018039619270e+00,-1.392765531412407443e+00,-1.577626271080679654e+00,-1.376285498989879841e+00,-1.367086957106798728e+00,-1.110641050203144076e+00,-1.147049382014571961e+00,-9.133285330759811638e-01,-5.693280886089644444e-01,-8.197503576008973170e-01,-3.933378993021920400e-01,-1.467974380045213023e-01,-1.433340810434736434e-01,3.146046438007571444e-01,5.803474315659905569e-01,1.266903118548118323e+00,1.568467405435466810e+00,1.758722270028055146e+00,2.208344312328388348e+00,2.464328907684012915e+00,2.583740888271713221e+00,2.777705091040018281e+00,2.770350715997335733e+00,2.960691261373301852e+00,3.186565130590425898e+00,3.315976847707168496e+00,3.374781149581200346e+00,3.272416773609062801e+00,3.069440628380673886e+00,2.871252813463008646e+00,2.201753139503507928e+00,2.369835712776175107e+00,1.693572187005665697e+00,1.365283221412239900e+00,6.875742537491635886e-01,4.908961542067847295e-01,-1.530132946892178158e-01,-6.319921037911937489e-01,-1.008860288533598881e+00,-1.730590320420224648e+00,-2.162613349975702981e+00,-2.261822724465814005e+00,-2.703116680645116343e+00,-2.914574316817252431e+00,-3.452570677357187368e+00
